Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-205110@CP
Wafer number	23
Date	2025/02/13
Time	20:56:00

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
451	23	20	1	1.35000E-002	1.13000E-002	7.50000E-003	4.84700E-010	2.67640E-009	7.38948E+002	7.44840E+002	5.89150E+000	8.87100E-007	4.06850E+000	3.28712E-002	6.33600E-001	4.10500E-010	7.54200E-010
455	25	20	1	1.35000E-002	1.12000E-002	7.40000E-003	4.21500E-010	2.19870E-009	7.37683E+002	7.44684E+002	7.00140E+000	9.36600E-007	4.03420E+000	3.29795E-002	6.32700E-001	3.07900E-010	1.13600E-010
459	27	20	1	1.35000E-002	1.13000E-002	7.40000E-003	5.45600E-010	2.06060E-009	7.43800E+002	7.47882E+002	4.08270E+000	8.84000E-007	4.03470E+000	3.31682E-002	6.33100E-001	3.47500E-010	5.32500E-010
463	29	20	1	1.35000E-002	1.15000E-002	7.40000E-003	5.62000E-011	1.18480E-009	7.41865E+002	7.47205E+002	5.34070E+000	8.67000E-007	4.04890E+000	3.33833E-002	6.33600E-001	5.86600E-010	4.89000E-011
467	31	20	1	1.36000E-002	1.12000E-002	7.40000E-003	6.74400E-010	2.26660E-009	7.37828E+002	7.46503E+002	8.67500E+000	9.42300E-007	4.07810E+000	3.38119E-002	6.32400E-001	6.32500E-010	4.42600E-010
471	33	20	1	1.36000E-002	1.12000E-002	7.50000E-003	8.38300E-010	2.17060E-009	7.44664E+002	7.50618E+002	5.95310E+000	8.61000E-007	4.10520E+000	3.37875E-002	6.33100E-001	6.37000E-011	1.76000E-011
475	35	20	1	1.35000E-002	1.12000E-002	7.40000E-003	4.66000E-010	2.17770E-009	7.39280E+002	7.41298E+002	2.01770E+000	8.43900E-007	4.14650E+000	3.31113E-002	6.33300E-001	4.72800E-010	2.67400E-010
479	37	20	1	1.36000E-002	1.04000E-002	6.80000E-003	1.25740E-009	2.41180E-009	7.33011E+002	7.35572E+002	2.56140E+000	9.40800E-007	4.18770E+000	3.31118E-002	6.33500E-001	8.99900E-010	6.27300E-010
480	35	22	1	1.35000E-002	1.06000E-002	6.70000E-003	3.48900E-010	1.82880E-009	7.32872E+002	7.37845E+002	4.97270E+000	9.68700E-007	4.19760E+000	3.32034E-002	6.33500E-001	7.97500E-010	7.03900E-010
481	33	22	1	1.35000E-002	1.12000E-002	7.40000E-003	4.09800E-010	2.33920E-009	7.41675E+002	7.43772E+002	2.09740E+000	8.72200E-007	4.16740E+000	3.30797E-002	6.33100E-001	3.02800E-010	6.84400E-010
485	31	22	1	1.35000E-002	1.11000E-002	7.40000E-003	1.00690E-009	2.13320E-009	7.38774E+002	7.47043E+002	8.26820E+000	8.92100E-007	4.13870E+000	3.39013E-002	6.33100E-001	3.02300E-010	8.34000E-011
489	29	22	1	1.36000E-002	1.12000E-002	7.40000E-003	3.79300E-010	1.41900E-009	7.38003E+002	7.44312E+002	6.30820E+000	9.11000E-007	4.09070E+000	3.39311E-002	6.33300E-001	2.33200E-010	1.57800E-010
493	27	22	1	1.35000E-002	1.13000E-002	7.40000E-003	7.09500E-010	1.64610E-009	7.39499E+002	7.45287E+002	5.78790E+000	9.16200E-007	4.11050E+000	3.37988E-002	6.33200E-001	8.67600E-010	1.60000E-012
497	25	22	1	1.35000E-002	1.12000E-002	7.40000E-003	4.89400E-010	1.82880E-009	7.33810E+002	7.43433E+002	9.62270E+000	9.91300E-007	4.08710E+000	3.36536E-002	6.32800E-001	5.90000E-012	6.68500E-010
501	23	22	1	1.36000E-002	1.12000E-002	7.40000E-003	5.50300E-010	2.01610E-009	7.40309E+002	7.45030E+002	4.72090E+000	9.18800E-007	4.05580E+000	3.34556E-002	6.33000E-001	1.84300E-010	3.06000E-010
505	21	22	1	1.35000E-002	1.12000E-002	7.40000E-003	6.39200E-010	2.43760E-009	7.41175E+002	7.44991E+002	3.81520E+000	9.11700E-007	4.07840E+000	3.35894E-002	6.33100E-001	4.55400E-010	1.17800E-010
509	19	22	1	1.36000E-002	1.13000E-002	7.40000E-003	1.02790E-009	1.99270E-009	7.32478E+002	7.42779E+002	1.03012E+001	9.93200E-007	4.08960E+000	3.38702E-002	6.33100E-001	3.32000E-010	2.79100E-010
513	17	22	1	1.36000E-002	1.12000E-002	7.40000E-003	9.97500E-010	2.44460E-009	7.33925E+002	7.40706E+002	6.78140E+000	1.01840E-006	4.08550E+000	3.40003E-002	6.32500E-001	3.79100E-010	4.78000E-011
517	15	22	1	1.35000E-002	1.11000E-002	7.40000E-003	5.08100E-010	1.63210E-009	7.33221E+002	7.40354E+002	7.13230E+000	9.40800E-007	4.15590E+000	3.40076E-002	6.34100E-001	3.05100E-010	2.63400E-010
521	13	22	1	1.35000E-002	1.12000E-002	7.40000E-003	3.53600E-010	2.61550E-009	7.30269E+002	7.40745E+002	1.04760E+001	1.00810E-006	4.17380E+000	3.42446E-002	6.32900E-001	8.06000E-011	6.75300E-010
525	11	22	1	1.35000E-002	1.11000E-002	7.40000E-003	6.86100E-010	2.44930E-009	7.44311E+002	7.46622E+002	2.31180E+000	8.27800E-007	4.15450E+000	3.33729E-002	6.33200E-001	2.01000E-011	6.70000E-011
529	9	22	1	1.35000E-002	1.08000E-002	7.10000E-003	7.82100E-010	1.53794E-008	7.37033E+002	7.45290E+002	8.25690E+000	9.12900E-007	4.18420E+000	3.33335E-002	6.33600E-001	3.28300E-010	3.30000E-012
532	12	24	1	1.37000E-002	1.06000E-002	6.80000E-003	7.61000E-010	2.26968E-008	7.34306E+002	7.42331E+002	8.02480E+000	9.24300E-007	4.19800E+000	3.33431E-002	6.33900E-001	9.31700E-010	3.39500E-010
534	14	24	1	1.35000E-002	1.09000E-002	7.10000E-003	2.24800E-010	2.81930E-009	7.41179E+002	7.43418E+002	2.23920E+000	8.77900E-007	4.17260E+000	3.32124E-002	6.33100E-001	4.26400E-010	1.03300E-010
537	16	24	1	1.36000E-002	1.12000E-002	7.40000E-003	1.23400E-009	2.19870E-009	7.41682E+002	7.48180E+002	6.49840E+000	8.59600E-007	4.18860E+000	3.35969E-002	6.33300E-001	1.29300E-010	4.68800E-010
541	18	24	1	1.35000E-002	1.13000E-002	7.40000E-003	7.16500E-010	2.37670E-009	7.40757E+002	7.46638E+002	5.88110E+000	8.35700E-007	4.19420E+000	3.37541E-002	6.34400E-001	5.72300E-010	5.85200E-010
545	20	24	1	1.36000E-002	1.13000E-002	7.50000E-003	1.33700E-009	1.91770E-009	7.37362E+002	7.43804E+002	6.44140E+000	9.24900E-007	4.12820E+000	3.39021E-002	6.33200E-001	7.36400E-010	7.33000E-011
549	22	24	1	1.37000E-002	1.13000E-002	7.40000E-003	6.46300E-010	1.40960E-009	7.31796E+002	7.41432E+002	9.63590E+000	9.96600E-007	4.14240E+000	3.38762E-002	6.32900E-001	1.26370E-009	1.89400E-010
553	24	24	1	1.35000E-002	1.11000E-002	7.40000E-003	3.13800E-010	1.35810E-009	7.38899E+002	7.45905E+002	7.00650E+000	9.28600E-007	4.14670E+000	3.37783E-002	6.32900E-001	8.52100E-010	6.11600E-010
557	26	24	5	1.35000E-002	1.13000E-002	7.50000E-003	4.91700E-010	2.16130E-009	2.10660E+001
561	28	24	1	1.36000E-002	1.14000E-002	7.50000E-003	7.21200E-010	2.46330E-009	7.40822E+002	7.45974E+002	5.15140E+000	8.73900E-007	4.15450E+000	3.34218E-002	6.33200E-001	8.28900E-010	4.59200E-010
565	30	24	1	1.38000E-002	1.07000E-002	7.00000E-003	4.87000E-010	2.21980E-009	7.38504E+002	7.40639E+002	2.13530E+000	9.11700E-007	4.18510E+000	3.30462E-002	6.33200E-001	2.69300E-010	2.11900E-010
567	32	24	1	1.36000E-002	1.05000E-002	6.70000E-003	3.98100E-010	2.51720E-009	7.24022E+002	7.30249E+002	6.22630E+000	1.04600E-006	4.20390E+000	3.33022E-002	6.33500E-001	4.60600E-010	3.62000E-010
568	24	26	1	1.37000E-002	1.04000E-002	6.70000E-003	8.05500E-010	2.32050E-009	7.21972E+002	7.27788E+002	5.81640E+000	1.04760E-006	4.19500E+000	3.32031E-002	6.33600E-001	7.19600E-010	1.26200E-010
569	22	26	1	1.38000E-002	1.06000E-002	6.80000E-003	9.99900E-010	2.35560E-009	7.22266E+002	7.29996E+002	7.72970E+000	1.05020E-006	4.16930E+000	3.33320E-002	6.33300E-001	4.29700E-010	4.85400E-010
571	20	26	1	1.37000E-002	1.06000E-002	6.90000E-003	4.30800E-010	2.34390E-009	7.22118E+002	7.28713E+002	6.59550E+000	1.04660E-006	4.18370E+000	3.32404E-002	6.33600E-001	5.93600E-010	1.41200E-010

9	28	6	8	1.36000E-002	1.29000E-002	8.50000E-003	4.68000E-011	2.49170E-009	6.81956E+002	6.92541E+002	1.05842E+001	1.38317E-005
13	26	6	1	1.35000E-002	1.30000E-002	8.50000E-003	2.59900E-010	1.81730E-009	7.13258E+002	7.21490E+002	8.23230E+000	1.19380E-006	4.17460E+000	3.35328E-002	6.33400E-001	2.30000E-012	1.29500E-010
17	24	6	1	1.35000E-002	1.33000E-002	8.50000E-003	3.75000E-011	2.87110E-009	7.20680E+002	7.27824E+002	7.14350E+000	1.14020E-006	4.18830E+000	3.36291E-002	6.33200E-001	1.47800E-010	1.45200E-010
21	22	6	1	1.35000E-002	1.32000E-002	8.50000E-003	3.74700E-010	2.02330E-009	7.17311E+002	7.27747E+002	1.04359E+001	1.17470E-006	4.17100E+000	3.36475E-002	6.33200E-001	1.73000E-011	4.27600E-010
25	20	6	1	1.35000E-002	1.34000E-002	8.50000E-003	7.03000E-011	2.61110E-009	7.20639E+002	7.28063E+002	7.42360E+000	1.12970E-006	4.21260E+000	3.36414E-002	6.33300E-001	8.16400E-010	2.40700E-010
29	18	6	1	1.36000E-002	1.35000E-002	8.50000E-003	1.41000E-011	2.49400E-009	7.19158E+002	7.26649E+002	7.49100E+000	1.11660E-006	4.22400E+000	3.36553E-002	6.33800E-001	2.23200E-010	8.06000E-011
33	16	6	1	1.35000E-002	1.33000E-002	8.60000E-003	6.79000E-011	2.70250E-009	6.96198E+002	7.05264E+002	9.06540E+000	1.36720E-006	4.19190E+000	3.37903E-002	6.34200E-001	4.13600E-010	3.99500E-010
41	12	8	1	1.36000E-002	1.31000E-002	8.60000E-003	7.96000E-011	2.50580E-009	7.38387E+002	7.45253E+002	6.86640E+000	8.95300E-007	4.25130E+000	3.33216E-002	6.34300E-001	3.51000E-010	6.79000E-011
45	14	8	1	1.35000E-002	1.31000E-002	8.50000E-003	1.07700E-010	2.44020E-009	7.41517E+002	7.45534E+002	4.01640E+000	8.80400E-007	4.25720E+000	3.33839E-002	6.33600E-001	7.68400E-010	2.13800E-010
49	16	8	1	1.35000E-002	1.30000E-002	8.50000E-003	3.18500E-010	2.32780E-009	7.30342E+002	7.39513E+002	9.17120E+000	9.79300E-007	4.23820E+000	3.39379E-002	6.33900E-001	3.07000E-010	2.84800E-010
53	18	8	1	1.35000E-002	1.29000E-002	8.50000E-003	3.74700E-010	1.73060E-009	7.29420E+002	7.36958E+002	7.53800E+000	1.03170E-006	4.20960E+000	3.41912E-002	6.33600E-001	4.43300E-010	9.77000E-011
57	20	8	1	1.36000E-002	1.28000E-002	8.50000E-003	2.10800E-010	2.39800E-009	7.22309E+002	7.31787E+002	9.47810E+000	1.12370E-006	4.18660E+000	3.42117E-002	6.33700E-001	1.77500E-010	2.77000E-010
61	22	8	1	1.35000E-002	1.28000E-002	8.50000E-003	3.53600E-010	1.69780E-009	7.08287E+002	7.24591E+002	1.63034E+001	1.27110E-006	4.15490E+000	3.43744E-002	6.33900E-001	1.48900E-010	5.46100E-010
65	24	8	1	1.35000E-002	1.30000E-002	8.50000E-003	5.15200E-010	2.05140E-009	7.20378E+002	7.29452E+002	9.07390E+000	1.15210E-006	4.14420E+000	3.44298E-002	6.33600E-001	2.39000E-011	1.89000E-010
69	26	8	1	1.35000E-002	1.28000E-002	8.50000E-003	3.44200E-010	2.32780E-009	7.18870E+002	7.29773E+002	1.09033E+001	1.17650E-006	4.15730E+000	3.43686E-002	6.33000E-001	2.52900E-010	0.00000E+000
73	28	8	1	1.35000E-002	1.28000E-002	8.50000E-003	2.95100E-010	2.29030E-009	7.22107E+002	7.34025E+002	1.19177E+001	1.08150E-006	4.15630E+000	3.40281E-002	6.33500E-001	1.41400E-010	3.60400E-010
77	30	8	1	1.35000E-002	1.27000E-002	8.50000E-003	8.66000E-011	2.81490E-009	7.36890E+002	7.40375E+002	3.48560E+000	9.24200E-007	4.14770E+000	3.34177E-002	6.33400E-001	5.57800E-010	2.08000E-011
81	32	8	1	1.35000E-002	1.29000E-002	8.50000E-003	6.25300E-010	2.76800E-009	7.27340E+002	7.36100E+002	8.76050E+000	1.05320E-006	4.18730E+000	3.34249E-002	6.33200E-001	1.71700E-010	1.25800E-010
90	36	10	1	1.35000E-002	1.25000E-002	8.50000E-003	8.90000E-011	2.32780E-009	7.02106E+002	7.08464E+002	6.35750E+000	1.26190E-006	4.16290E+000	3.37203E-002	6.33900E-001	3.29500E-010	4.57800E-010
94	34	10	1	1.36000E-002	1.26000E-002	8.50000E-003	1.59200E-010	2.16150E-009	7.32743E+002	7.37556E+002	4.81230E+000	9.61000E-007	4.11990E+000	3.33238E-002	6.33100E-001	5.65100E-010	1.78900E-010
98	32	10	1	1.36000E-002	1.27000E-002	8.50000E-003	5.36300E-010	2.94370E-009	7.29533E+002	7.37529E+002	7.99580E+000	9.93600E-007	4.08800E+000	3.38644E-002	6.33500E-001	2.01000E-011	1.28300E-010
102	30	10	1	1.36000E-002	1.25000E-002	8.50000E-003	3.04000E-011	2.02570E-009	7.26481E+002	7.34294E+002	7.81250E+000	1.02600E-006	4.10110E+000	3.39926E-002	6.34100E-001	1.22900E-010	4.86600E-010
106	28	10	1	1.35000E-002	1.29000E-002	8.60000E-003	2.59900E-010	1.99990E-009	7.19028E+002	7.30851E+002	1.18223E+001	1.20480E-006	4.06240E+000	3.41911E-002	6.32800E-001	1.01200E-010	2.18000E-011
110	26	10	1	1.35000E-002	1.27000E-002	8.50000E-003	2.99800E-010	1.94370E-009	7.29940E+002	7.36342E+002	6.40180E+000	1.02690E-006	4.05140E+000	3.37298E-002	6.33400E-001	1.21100E-010	9.60000E-012
114	24	10	1	1.35000E-002	1.29000E-002	8.60000E-003	3.13800E-010	1.82190E-009	7.33237E+002	7.38155E+002	4.91890E+000	9.45600E-007	4.04770E+000	3.34469E-002	6.34000E-001	7.31000E-011	3.25700E-010
118	22	10	1	1.35000E-002	1.29000E-002	8.50000E-003	1.03000E-010	2.02800E-009	7.28400E+002	7.38362E+002	9.96210E+000	1.02650E-006	4.03560E+000	3.35257E-002	6.33300E-001	4.52000E-011	3.43300E-010
122	20	10	1	1.35000E-002	1.29000E-002	8.50000E-003	1.75600E-010	2.70720E-009	7.30985E+002	7.36428E+002	5.44250E+000	9.83300E-007	4.06590E+000	3.36832E-002	6.33900E-001	5.11000E-011	1.78400E-010
126	18	10	1	1.35000E-002	1.32000E-002	8.50000E-003	6.48700E-010	2.69780E-009	7.34899E+002	7.39886E+002	4.98670E+000	9.64500E-007	4.09400E+000	3.38101E-002	6.33900E-001	9.80000E-012	2.50600E-010
130	16	10	1	1.35000E-002	1.32000E-002	8.60000E-003	7.82200E-010	2.37230E-009	7.29073E+002	7.40185E+002	1.11122E+001	1.04830E-006	4.14160E+000	3.40517E-002	6.33500E-001	2.24600E-010	4.31800E-010
134	14	10	1	1.35000E-002	1.35000E-002	8.60000E-003	2.45900E-010	1.80090E-009	7.33750E+002	7.41685E+002	7.93480E+000	9.51000E-007	4.18700E+000	3.40773E-002	6.34300E-001	3.36100E-010	2.11900E-010
138	12	10	1	1.35000E-002	1.35000E-002	8.60000E-003	1.85000E-010	2.42150E-009	7.42609E+002	7.49185E+002	6.57590E+000	8.38700E-007	4.22190E+000	3.37147E-002	6.34300E-001	1.39100E-010	1.88300E-010
142	10	10	1	1.35000E-002	1.39000E-002	8.60000E-003	1.07700E-010	2.18960E-009	7.38401E+002	7.43913E+002	5.51200E+000	9.05200E-007	4.22950E+000	3.36081E-002	6.33500E-001	5.06100E-010	4.66000E-011
145	8	10	1	1.40000E-002	1.30000E-002	8.40000E-003	1.63900E-010	3.34880E-009	7.16325E+002	7.21477E+002	5.15190E+000	1.05330E-006	4.19250E+000	3.36914E-002	6.34100E-001	1.20600E-010	3.24800E-010
149	7	12	1	1.35000E-002	1.30000E-002	8.60000E-003	2.78700E-010	2.62520E-009	7.36110E+002	7.40374E+002	4.26390E+000	9.15200E-007	4.25720E+000	3.33843E-002	6.33900E-001	1.50300E-010	1.32800E-010
153	9	12	1	1.35000E-002	1.32000E-002	8.50000E-003	3.51000E-011	2.49640E-009	7.46220E+002	7.50349E+002	4.12870E+000	8.13200E-007	4.27320E+000	3.34786E-002	6.34100E-001	9.91000E-011	1.92700E-010
157	11	12	1	1.35000E-002	1.30000E-002	8.50000E-003	1.66300E-010	2.76100E-009	7.39379E+002	7.43432E+002	4.05330E+000	8.94400E-007	4.18910E+000	3.38584E-002	6.34000E-001	4.65800E-010	1.12000E-011
161	13	12	1	1.35000E-002	1.31000E-002	8.50000E-003	5.15000E-011	2.48940E-009	7.34693E+002	7.44576E+002	9.88300E+000	9.93900E-007	4.15590E+000	3.39119E-002	6.33200E-001	2.13600E-010	2.56200E-010
165	15	12	1	1.35000E-002	1.29000E-002	8.50000E-003	6.88500E-010	2.23180E-009	7.41624E+002	7.46751E+002	5.12670E+000	8.80200E-007	4.12550E+000	3.34506E-002	6.34200E-001	1.10100E-010	1.49200E-010
169	17	12	1	1.35000E-002	1.29000E-002	8.50000E-003	6.55700E-010	2.25050E-009	7.36069E+002	7.42998E+002	6.92880E+000	9.84200E-007	4.08110E+000	3.34304E-002	6.33200E-001	5.45200E-010	2.61800E-010
173	19	12	1	1.35000E-002	1.25000E-002	8.50000E-003	2.43600E-010	2.28090E-009	7.34605E+002	7.42326E+002	7.72100E+000	9.54100E-007	4.15670E+000	3.31734E-002	6.33600E-001	6.89400E-010	1.31100E-010
177	21	12	1	1.35000E-002	1.29000E-002	8.50000E-003	2.15400E-010	1.78450E-009	7.37438E+002	7.40676E+002	3.23800E+000	9.44200E-007	4.15790E+000	3.27600E-002	6.33300E-001	1.17840E-009	4.71000E-011
181	23	12	1	1.35000E-002	1.31000E-002	8.50000E-003	6.79000E-011	1.72590E-009	7.35626E+002	7.39868E+002	4.24190E+000	9.59000E-007	4.09780E+000	3.27420E-002	6.33100E-001	6.33900E-010	3.44000E-011
185	25	12	1	1.35000E-002	1.27000E-002	8.50000E-003	3.79400E-010	2.27160E-009	7.34987E+002	7.42159E+002	7.17190E+000	9.54200E-007	4.05140E+000	3.30758E-002	6.33400E-001	3.20800E-010	3.31600E-010
189	27	12	1	1.36000E-002	1.29000E-002	8.50000E-003	1.59200E-010	2.25050E-009	7.41352E+002	7.45654E+002	4.30230E+000	8.99200E-007	4.04090E+000	3.30394E-002	6.33200E-001	1.17100E-010	1.07700E-010
193	29	12	1	1.35000E-002	1.28000E-002	8.50000E-003	3.63000E-010	2.63220E-009	7.39138E+002	7.43829E+002	4.69180E+000	9.34600E-007	4.02760E+000	3.32377E-002	6.33200E-001	2.46600E-010	4.38000E-011
197	31	12	1	1.36000E-002	1.28000E-002	8.50000E-003	2.45900E-010	2.18020E-009	7.30267E+002	7.39000E+002	8.73270E+000	1.01410E-006	4.07150E+000	3.35577E-002	6.33200E-001	1.42900E-010	3.76600E-010
201	33	12	1	1.35000E-002	1.28000E-002	8.50000E-003	5.83100E-010	1.69310E-009	7.34150E+002	7.43435E+002	9.28560E+000	9.65400E-007	4.11990E+000	3.37431E-002	6.33500E-001	1.78900E-010	9.51000E-011
205	35	12	1	1.36000E-002	1.28000E-002	8.50000E-003	4.61300E-010	2.51280E-009	7.38745E+002	7.45523E+002	6.77780E+000	8.44400E-007	4.11800E+000	3.32674E-002	6.34400E-001	2.31100E-010	9.10000E-012
209	37	12	1	1.35000E-002	1.30000E-002	8.50000E-003	2.85700E-010	2.32310E-009	7.28586E+002	7.31850E+002	3.26390E+000	9.58600E-007	4.19650E+000	3.31636E-002	6.34000E-001	5.74000E-011	1.59500E-010
217	38	14	1	1.35000E-002	1.27000E-002	8.50000E-003	7.16600E-010	2.24580E-009	7.34778E+002	7.38768E+002	3.99000E+000	9.51100E-007	4.17700E+000	3.31989E-002	6.33600E-001	5.29500E-010	6.24300E-010
221	36	14	1	1.35000E-002	1.28000E-002	8.50000E-003	5.90100E-010	2.53150E-009	7.45220E+002	7.47202E+002	1.98200E+000	8.19600E-007	4.16940E+000	3.32707E-002	6.34000E-001	1.90200E-010	1.62000E-011
225	34	14	1	1.36000E-002	1.29000E-002	8.50000E-003	6.22900E-010	2.09360E-009	7.27788E+002	7.39435E+002	1.16467E+001	9.76100E-007	4.12770E+000	3.38624E-002	6.34200E-001	4.48500E-010	2.90000E-011
229	32	14	1	1.35000E-002	1.29000E-002	8.50000E-003	2.10800E-010	1.80320E-009	7.34872E+002	7.39840E+002	4.96830E+000	9.33900E-007	4.06200E+000	3.35757E-002	6.33700E-001	6.92500E-010	5.53600E-010
233	30	14	1	1.34000E-002	1.30000E-002	8.60000E-003	7.82200E-010	1.98120E-009	7.41722E+002	7.44930E+002	3.20750E+000	8.95100E-007	4.05350E+000	3.31102E-002	6.33400E-001	2.83800E-010	1.37200E-010
237	28	14	1	1.35000E-002	1.28000E-002	8.50000E-003	2.36500E-010	1.50350E-009	7.36678E+002	7.43741E+002	7.06290E+000	9.31600E-007	4.05270E+000	3.28602E-002	6.33200E-001	5.25300E-010	6.08900E-010
241	26	14	1	1.35000E-002	1.30000E-002	8.50000E-003	8.90000E-011	1.93900E-009	7.34223E+002	7.38089E+002	3.86580E+000	9.40000E-007	4.09140E+000	3.24724E-002	6.33500E-001	7.37700E-010	2.48500E-010
245	24	14	1	1.35000E-002	1.31000E-002	8.50000E-003	2.31800E-010	1.97650E-009	7.30259E+002	7.35571E+002	5.31240E+000	1.02970E-006	4.20710E+000	3.23260E-002	6.32700E-001	5.27400E-010	9.00000E-013
249	22	14	1	1.34000E-002	1.30000E-002	8.50000E-003	7.73000E-011	2.25750E-009	7.21847E+002	7.31189E+002	9.34190E+000	1.03600E-006	4.24930E+000	3.23734E-002	6.33900E-001	3.54000E-011	3.33000E-011
253	20	14	1	1.36000E-002	1.31000E-002	8.50000E-003	9.84000E-011	2.18490E-009	7.26496E+002	7.33593E+002	7.09740E+000	1.03760E-006	4.24680E+000	3.23314E-002	6.33000E-001	1.05800E-009	4.68000E-011
257	18	14	1	1.36000E-002	1.27000E-002	8.60000E-003	2.29500E-010	1.91090E-009	7.35886E+002	7.38928E+002	3.04130E+000	9.57400E-007	4.25050E+000	3.24285E-002	6.33300E-001	8.38100E-010	2.99500E-010
261	16	14	1	1.35000E-002	1.33000E-002	8.50000E-003	1.92000E-010	2.87810E-009	7.36562E+002	7.43558E+002	6.99640E+000	9.17900E-007	4.16640E+000	3.30132E-002	6.33700E-001	5.24300E-010	1.59200E-010
265	14	14	1	1.35000E-002	1.30000E-002	8.60000E-003	1.17000E-011	2.46360E-009	7.41536E+002	7.45174E+002	3.63820E+000	9.02800E-007	4.10090E+000	3.32997E-002	6.33500E-001	5.20100E-010	1.41700E-010
269	12	14	1	1.35000E-002	1.30000E-002	8.60000E-003	3.04400E-010	2.05380E-009	7.39876E+002	7.44723E+002	4.84670E+000	9.09000E-007	4.16460E+000	3.36710E-002	6.33500E-001	2.67700E-010	1.65300E-010
273	10	14	1	1.34000E-002	1.29000E-002	8.50000E-003	1.13110E-009	2.74230E-009	7.28672E+002	7.40237E+002	1.15655E+001	9.77300E-007	4.23540E+000	3.41253E-002	6.34800E-001	3.03700E-010	1.18500E-010
277	8	14	1	1.35000E-002	1.33000E-002	8.60000E-003	4.59000E-010	2.72820E-009	7.44285E+002	7.48377E+002	4.09210E+000	8.04100E-007	4.24920E+000	3.35664E-002	6.34400E-001	3.79400E-010	8.06000E-011
281	6	14	1	1.34000E-002	1.34000E-002	8.50000E-003	6.62700E-010	2.55030E-009	7.41580E+002	7.47528E+002	5.94730E+000	8.80700E-007	4.25650E+000	3.33421E-002	6.33900E-001	8.22700E-010	2.76100E-010
285	6	16	1	1.35000E-002	1.29000E-002	8.50000E-003	4.26200E-010	2.95770E-009	7.40526E+002	7.47167E+002	6.64080E+000	8.88400E-007	4.26110E+000	3.34045E-002	6.34000E-001	2.43600E-010	3.77700E-010
289	8	16	1	1.35000E-002	1.29000E-002	8.50000E-003	5.62000E-010	3.14740E-009	7.43915E+002	7.47422E+002	3.50730E+000	8.32400E-007	4.27400E+000	3.39683E-002	6.34300E-001	2.41000E-010	6.63000E-011
293	10	16	1	1.35000E-002	1.28000E-002	8.50000E-003	5.69100E-010	2.85470E-009	7.21237E+002	7.33952E+002	1.27156E+001	1.07330E-006	4.21650E+000	3.41799E-002	6.34500E-001	5.17500E-010	1.39300E-010
297	12	16	1	1.35000E-002	1.28000E-002	8.50000E-003	6.55700E-010	2.06320E-009	7.41464E+002	7.46590E+002	5.12640E+000	8.90200E-007	4.16350E+000	3.35979E-002	6.34000E-001	2.45900E-010	1.38000E-011
301	14	16	1	1.34000E-002	1.28000E-002	8.60000E-003	1.02810E-009	2.61110E-009	7.42641E+002	7.47855E+002	5.21400E+000	8.97800E-007	4.11590E+000	3.31509E-002	6.33200E-001	3.37900E-010	1.80100E-010
305	16	16	1	1.35000E-002	1.30000E-002	8.50000E-003	3.84100E-010	2.30440E-009	7.35902E+002	7.41117E+002	5.21490E+000	9.18800E-007	4.17400E+000	3.26690E-002	6.33500E-001	1.61800E-010	2.78700E-010
309	18	16	1	1.36000E-002	1.26000E-002	8.50000E-003	5.55000E-010	1.81960E-009	7.30798E+002	7.35992E+002	5.19320E+000	1.00090E-006	4.27270E+000	3.24419E-002	6.33000E-001	5.58800E-010	7.52000E-011
313	20	16	1	1.35000E-002	1.28000E-002	8.50000E-003	2.38900E-010	1.78920E-009	7.17415E+002	7.25661E+002	8.24580E+000	1.00520E-006	4.27310E+000	3.24495E-002	6.34700E-001	1.89200E-010	1.49900E-010
317	22	16	1	1.35000E-002	1.29000E-002	8.50000E-003	6.04200E-010	2.81020E-009	7.13209E+002	7.23698E+002	1.04887E+001	1.31570E-006	4.23190E+000	3.24731E-002	6.31400E-001	2.47300E-010	1.53200E-010
321	24	16	1	1.35000E-002	1.30000E-002	8.60000E-003	7.00000E-012	2.81020E-009	7.20374E+002	7.29900E+002	9.52590E+000	9.62400E-007	4.24260E+000	3.23166E-002	6.35200E-001	4.25300E-010	3.04700E-010
325	26	16	1	1.35000E-002	1.30000E-002	8.50000E-003	5.45600E-010	2.44250E-009	7.29850E+002	7.35153E+002	5.30230E+000	9.93700E-007	4.13450E+000	3.22357E-002	6.33200E-001	3.75600E-010	3.54000E-011
329	28	16	1	1.35000E-002	1.31000E-002	8.50000E-003	7.63400E-010	1.87810E-009	7.38095E+002	7.43171E+002	5.07550E+000	9.04300E-007	4.06760E+000	3.25317E-002	6.33400E-001	3.13800E-010	4.11700E-010
333	30	16	1	1.36000E-002	1.29000E-002	8.50000E-003	2.22500E-010	2.40510E-009	7.45036E+002	7.48727E+002	3.69020E+000	8.76100E-007	4.06100E+000	3.30682E-002	6.33000E-001	2.71400E-010	1.52500E-010
337	32	16	1	1.36000E-002	1.32000E-002	8.50000E-003	1.17000E-011	2.05850E-009	7.42288E+002	7.46325E+002	4.03740E+000	8.76200E-007	4.10160E+000	3.34652E-002	6.33800E-001	4.22200E-010	6.42100E-010
