Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-210304@CP
Wafer number	25
Date	2025/02/13
Time	21:07:53

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
455	25	20	1	1.36000E-002	1.11000E-002	7.40000E-003	8.71100E-010	1.86390E-009	7.25534E+002	7.36878E+002	1.13442E+001	9.65000E-007	3.86190E+000	3.29243E-002	6.33200E-001	3.65100E-010	2.00000E-013
459	27	20	1	1.36000E-002	1.11000E-002	7.50000E-003	7.14200E-010	1.66950E-009	7.34190E+002	7.40489E+002	6.29880E+000	8.94000E-007	3.87120E+000	3.29646E-002	6.33500E-001	9.11600E-010	2.28100E-010
463	29	20	1	1.34000E-002	1.11000E-002	7.50000E-003	5.73700E-010	1.57350E-009	7.31711E+002	7.38786E+002	7.07490E+000	9.39700E-007	3.87890E+000	3.32021E-002	6.33200E-001	5.90800E-010	4.85400E-010
467	31	20	1	1.35000E-002	1.11000E-002	7.50000E-003	3.98000E-011	1.98100E-009	7.24742E+002	7.35090E+002	1.03485E+001	9.65800E-007	3.91770E+000	3.35999E-002	6.34100E-001	3.05100E-010	3.93900E-010
471	33	20	1	1.36000E-002	1.11000E-002	7.50000E-003	1.11930E-009	2.23390E-009	7.35527E+002	7.42506E+002	6.97920E+000	8.99700E-007	3.98170E+000	3.37349E-002	6.33700E-001	3.65100E-010	2.73300E-010
475	35	20	1	1.35000E-002	1.11000E-002	7.40000E-003	6.65000E-010	2.59680E-009	7.37086E+002	7.39040E+002	1.95440E+000	8.33000E-007	4.05400E+000	3.30440E-002	6.34400E-001	6.28700E-010	1.19200E-010
479	37	20	1	1.36000E-002	1.04000E-002	6.70000E-003	8.54700E-010	2.42820E-009	7.31755E+002	7.34312E+002	2.55700E+000	9.02900E-007	4.08510E+000	3.29552E-002	6.34800E-001	6.31300E-010	1.60200E-010
480	35	22	1	1.36000E-002	1.04000E-002	6.70000E-003	8.38300E-010	2.53590E-009	7.31670E+002	7.35928E+002	4.25790E+000	9.40300E-007	4.06150E+000	3.31316E-002	6.34700E-001	2.52700E-010	3.79000E-011
481	33	22	1	1.35000E-002	1.11000E-002	7.40000E-003	7.11800E-010	2.22450E-009	7.38883E+002	7.40999E+002	2.11560E+000	8.42500E-007	4.08540E+000	3.28453E-002	6.34600E-001	5.20000E-012	4.12800E-010
485	31	22	1	1.35000E-002	1.11000E-002	7.40000E-003	4.51900E-010	2.41880E-009	7.28511E+002	7.38626E+002	1.01151E+001	9.71800E-007	4.02560E+000	3.37911E-002	6.33700E-001	2.20300E-010	1.81700E-010
489	29	22	1	1.36000E-002	1.11000E-002	7.40000E-003	3.88700E-010	2.22920E-009	7.23420E+002	7.30633E+002	7.21320E+000	1.03010E-006	3.95970E+000	3.38136E-002	6.34000E-001	5.17700E-010	4.07000E-011
493	27	22	1	1.35000E-002	1.11000E-002	7.40000E-003	1.12400E-010	1.83110E-009	7.23237E+002	7.29751E+002	6.51300E+000	1.05380E-006	3.95800E+000	3.38334E-002	6.33700E-001	6.36700E-010	5.53000E-011
497	25	22	1	1.36000E-002	1.11000E-002	7.40000E-003	3.02100E-010	1.65550E-009	7.21630E+002	7.32634E+002	1.10044E+001	1.07900E-006	3.93630E+000	3.36860E-002	6.33300E-001	9.83000E-011	2.59200E-010
501	23	22	1	1.35000E-002	1.11000E-002	7.40000E-003	3.88700E-010	1.90600E-009	7.26693E+002	7.33763E+002	7.07060E+000	1.00610E-006	3.90350E+000	3.33813E-002	6.33600E-001	1.01400E-010	5.40200E-010
505	21	22	1	1.34000E-002	1.11000E-002	7.40000E-003	5.36200E-010	1.93880E-009	7.28444E+002	7.35052E+002	6.60800E+000	9.77900E-007	3.95200E+000	3.33986E-002	6.34300E-001	5.33900E-010	2.48700E-010
509	19	22	1	1.35000E-002	1.10000E-002	7.40000E-003	2.90400E-010	2.95970E-009	7.11847E+002	7.24492E+002	1.26449E+001	1.24750E-006	3.97280E+000	3.39526E-002	6.33300E-001	2.44900E-010	4.56800E-010
513	17	22	1	1.35000E-002	1.10000E-002	7.40000E-003	5.62000E-010	2.32280E-009	7.06314E+002	7.19461E+002	1.31466E+001	1.31280E-006	3.99840E+000	3.41203E-002	6.33300E-001	7.58200E-010	4.48400E-010
517	15	22	1	1.35000E-002	1.11000E-002	7.40000E-003	5.29200E-010	2.68580E-009	7.08089E+002	7.21426E+002	1.33372E+001	1.14910E-006	4.11330E+000	3.40188E-002	6.35200E-001	2.91500E-010	4.65300E-010
521	13	22	1	1.36000E-002	1.11000E-002	7.40000E-003	3.39500E-010	2.51720E-009	7.13622E+002	7.25347E+002	1.17245E+001	1.14660E-006	4.14450E+000	3.42575E-002	6.34300E-001	7.18900E-010	4.84000E-010
525	11	22	1	1.35000E-002	1.11000E-002	7.40000E-003	9.88100E-010	2.26660E-009	7.36314E+002	7.38978E+002	2.66420E+000	8.86800E-007	4.14980E+000	3.34495E-002	6.34200E-001	3.85700E-010	1.22000E-010
529	9	22	1	1.35000E-002	1.08000E-002	7.10000E-003	9.39000E-010	2.59210E-009	7.28467E+002	7.37098E+002	8.63040E+000	9.62100E-007	4.17530E+000	3.33284E-002	6.35100E-001	2.93200E-010	1.74700E-010
532	12	24	1	1.39000E-002	1.05000E-002	6.90000E-003	8.61700E-010	6.80929E-008	7.23709E+002	7.30654E+002	6.94490E+000	9.94000E-007	4.19370E+000	3.34184E-002	6.35500E-001	4.16100E-010	2.04000E-010
534	14	24	1	1.36000E-002	1.09000E-002	7.20000E-003	1.28800E-010	2.84500E-009	7.33397E+002	7.35744E+002	2.34740E+000	9.17600E-007	4.15910E+000	3.31757E-002	6.34400E-001	2.43800E-010	1.40000E-011
537	16	24	1	1.35000E-002	1.11000E-002	7.40000E-003	5.90100E-010	2.58740E-009	7.31834E+002	7.38544E+002	6.71010E+000	9.03500E-007	4.16600E+000	3.35393E-002	6.34700E-001	8.73200E-010	5.20100E-010
541	18	24	1	1.34000E-002	1.12000E-002	7.40000E-003	1.25740E-009	2.40010E-009	7.26934E+002	7.33262E+002	6.32810E+000	9.84900E-007	4.13480E+000	3.38342E-002	6.34700E-001	9.88800E-010	1.59700E-010
545	20	24	1	1.35000E-002	1.11000E-002	7.40000E-003	3.65300E-010	2.28540E-009	7.21695E+002	7.30137E+002	8.44190E+000	1.02770E-006	4.06850E+000	3.38513E-002	6.34700E-001	3.33400E-010	2.85000E-010
549	22	24	1	1.35000E-002	1.13000E-002	7.40000E-003	6.25200E-010	1.46820E-009	7.17058E+002	7.25138E+002	8.08040E+000	1.14660E-006	4.06420E+000	3.37764E-002	6.33800E-001	4.13800E-010	2.41700E-010
553	24	24	1	1.36000E-002	1.12000E-002	7.40000E-003	8.99200E-010	2.06530E-009	7.26826E+002	7.33851E+002	7.02500E+000	1.02290E-006	4.06070E+000	3.37579E-002	6.33800E-001	3.16800E-010	2.80000E-012
557	26	24	1	1.35000E-002	1.13000E-002	7.50000E-003	5.08100E-010	2.53830E-009	7.25932E+002	7.32526E+002	6.59430E+000	9.91800E-007	4.04230E+000	3.37568E-002	6.34400E-001	5.16300E-010	7.17000E-011
561	28	24	1	1.35000E-002	1.12000E-002	7.50000E-003	7.56300E-010	2.56170E-009	7.31977E+002	7.39139E+002	7.16250E+000	8.88700E-007	4.08560E+000	3.32531E-002	6.34800E-001	4.72500E-010	3.52400E-010
565	30	24	1	1.38000E-002	1.07000E-002	7.00000E-003	2.85700E-010	2.27830E-009	7.35007E+002	7.37208E+002	2.20100E+000	9.06300E-007	4.09670E+000	3.28358E-002	6.34400E-001	7.24000E-010	1.85000E-010
567	32	24	1	1.36000E-002	1.05000E-002	6.70000E-003	3.04000E-011	2.44690E-009	7.21211E+002	7.26889E+002	5.67800E+000	1.02500E-006	4.06530E+000	3.31762E-002	6.34700E-001	4.84000E-010	2.14300E-010
568	24	26	1	1.35000E-002	1.04000E-002	6.70000E-003	2.01400E-010	2.38840E-009	7.19790E+002	7.24616E+002	4.82560E+000	1.02880E-006	4.13280E+000	3.31611E-002	6.35100E-001	3.87300E-010	7.80000E-011
569	22	26	1	1.38000E-002	1.05000E-002	6.90000E-003	9.06200E-010	2.61090E-009	7.17718E+002	7.24873E+002	7.15510E+000	1.05230E-006	4.11800E+000	3.33560E-002	6.34700E-001	5.10900E-010	3.72000E-011
571	20	26	1	1.37000E-002	1.06000E-002	6.90000E-003	7.30600E-010	3.00890E-009	7.16604E+002	7.22044E+002	5.44040E+000	1.02550E-006	4.15510E+000	3.31945E-002	6.35500E-001	3.96000E-011	3.49600E-010

9	28	6	1	1.35000E-002	1.30000E-002	8.50000E-003	8.15000E-010	1.84770E-009	6.95435E+002	7.03016E+002	7.58090E+000	1.32640E-006	4.16330E+000	3.36706E-002	6.35500E-001	2.39000E-011	1.85200E-010
13	26	6	1	1.36000E-002	1.33000E-002	8.50000E-003	2.50600E-010	2.29500E-009	7.19775E+002	7.27077E+002	7.30210E+000	1.06850E-006	4.18090E+000	3.32627E-002	6.34900E-001	3.43800E-010	4.91100E-010
17	24	6	1	1.35000E-002	1.31000E-002	8.50000E-003	9.41400E-010	2.24820E-009	7.25235E+002	7.31003E+002	5.76800E+000	1.00990E-006	4.19580E+000	3.33048E-002	6.35000E-001	4.20400E-010	7.30000E-012
21	22	6	1	1.35000E-002	1.29000E-002	8.50000E-003	4.30900E-010	1.99760E-009	7.25565E+002	7.33678E+002	8.11300E+000	1.01530E-006	4.18210E+000	3.32463E-002	6.34800E-001	3.44500E-010	1.57400E-010
25	20	6	1	1.35000E-002	1.31000E-002	8.50000E-003	5.85000E-011	2.18020E-009	7.30242E+002	7.35827E+002	5.58570E+000	9.75800E-007	4.20550E+000	3.31733E-002	6.34800E-001	7.43800E-010	4.38900E-010
29	18	6	1	1.36000E-002	1.35000E-002	8.50000E-003	3.84100E-010	3.06080E-009	7.29943E+002	7.36061E+002	6.11830E+000	9.50800E-007	4.22130E+000	3.31746E-002	6.35400E-001	9.38100E-010	9.48000E-011
33	16	6	1	1.35000E-002	1.36000E-002	8.50000E-003	1.63900E-010	2.87580E-009	7.03602E+002	7.11545E+002	7.94280E+000	1.17980E-006	4.20510E+000	3.35282E-002	6.35700E-001	4.97600E-010	4.22700E-010
41	12	8	1	1.35000E-002	1.30000E-002	8.50000E-003	1.45200E-010	2.28800E-009	7.36760E+002	7.43106E+002	6.34680E+000	9.03400E-007	4.21530E+000	3.32715E-002	6.35000E-001	4.92000E-011	2.14500E-010
45	14	8	1	1.36000E-002	1.29000E-002	8.50000E-003	2.58000E-011	2.53390E-009	7.39576E+002	7.42718E+002	3.14210E+000	8.61700E-007	4.19710E+000	3.32486E-002	6.34900E-001	2.33000E-010	4.96000E-011
49	16	8	1	1.36000E-002	1.28000E-002	8.60000E-003	8.90000E-011	2.85230E-009	7.24791E+002	7.33748E+002	8.95640E+000	9.50700E-007	4.17410E+000	3.37260E-002	6.35500E-001	1.00900E-010	2.47800E-010
53	18	8	1	1.35000E-002	1.30000E-002	8.60000E-003	4.56700E-010	2.75400E-009	7.19445E+002	7.28050E+002	8.60470E+000	1.09150E-006	4.14840E+000	3.40859E-002	6.34500E-001	3.04400E-010	3.85900E-010
57	20	8	1	1.35000E-002	1.30000E-002	8.50000E-003	7.07200E-010	1.99990E-009	7.10719E+002	7.19895E+002	9.17620E+000	1.21420E-006	4.15060E+000	3.41008E-002	6.35000E-001	6.97900E-010	6.09000E-011
61	22	8	1	1.36000E-002	1.28000E-002	8.50000E-003	2.17800E-010	1.60880E-009	6.90239E+002	7.10553E+002	2.03143E+001	1.43280E-006	4.11140E+000	3.42445E-002	6.35100E-001	1.83100E-010	3.88300E-010
65	24	8	1	1.35000E-002	1.27000E-002	8.50000E-003	7.28300E-010	1.77040E-009	7.12103E+002	7.21149E+002	9.04630E+000	1.16940E-006	4.11310E+000	3.40925E-002	6.35200E-001	8.71000E-011	1.11700E-010
69	26	8	1	1.36000E-002	1.25000E-002	8.50000E-003	1.71000E-010	1.64860E-009	7.12423E+002	7.23215E+002	1.07923E+001	1.18340E-006	4.13270E+000	3.41764E-002	6.34300E-001	2.94100E-010	2.25800E-010
73	28	8	1	1.36000E-002	1.26000E-002	8.50000E-003	6.44000E-010	2.50580E-009	7.19229E+002	7.29465E+002	1.02354E+001	1.05000E-006	4.12820E+000	3.38677E-002	6.34900E-001	6.37000E-011	2.80600E-010
77	30	8	1	1.36000E-002	1.30000E-002	8.50000E-003	6.15900E-010	3.26690E-009	7.34801E+002	7.38332E+002	3.53080E+000	8.98100E-007	4.13980E+000	3.32507E-002	6.34800E-001	4.59200E-010	1.59200E-010
81	32	8	1	1.36000E-002	1.29000E-002	8.50000E-003	1.21800E-010	2.39570E-009	7.27838E+002	7.35480E+002	7.64190E+000	9.89700E-007	4.16800E+000	3.32576E-002	6.34800E-001	1.44000E-010	8.25300E-010
90	36	10	1	1.35000E-002	1.28000E-002	8.50000E-003	1.07020E-009	2.94600E-009	7.07124E+002	7.12815E+002	5.69170E+000	1.09620E-006	4.12490E+000	3.33940E-002	6.35700E-001	3.72600E-010	3.94400E-010
94	34	10	1	1.35000E-002	1.28000E-002	8.50000E-003	3.91100E-010	1.88990E-009	7.29225E+002	7.34977E+002	5.75200E+000	9.40400E-007	4.10230E+000	3.31750E-002	6.34500E-001	1.60400E-010	6.23000E-011
98	32	10	1	1.35000E-002	1.29000E-002	8.50000E-003	2.43600E-010	2.10060E-009	7.21772E+002	7.30688E+002	8.91540E+000	1.03930E-006	4.03460E+000	3.37386E-002	6.34300E-001	6.26700E-010	1.39300E-010
102	30	10	1	1.36000E-002	1.31000E-002	8.50000E-003	3.98000E-011	2.08420E-009	7.14826E+002	7.23761E+002	8.93520E+000	1.11500E-006	4.05120E+000	3.38252E-002	6.35500E-001	5.20800E-010	4.89000E-011
106	28	10	1	1.35000E-002	1.30000E-002	8.50000E-003	1.07700E-010	1.91090E-009	7.07726E+002	7.21871E+002	1.41451E+001	1.29230E-006	3.98070E+000	3.40513E-002	6.33800E-001	3.31600E-010	2.10100E-010
110	26	10	1	1.35000E-002	1.29000E-002	8.50000E-003	2.45900E-010	2.20830E-009	7.21313E+002	7.28774E+002	7.46150E+000	1.07410E-006	3.97120E+000	3.36490E-002	6.34300E-001	8.56600E-010	8.55000E-011
114	24	10	1	1.35000E-002	1.31000E-002	8.50000E-003	8.20000E-011	2.11000E-009	7.24490E+002	7.31258E+002	6.76850E+000	9.83000E-007	3.96260E+000	3.33636E-002	6.34800E-001	2.97000E-011	7.12000E-011
118	22	10	1	1.36000E-002	1.31000E-002	8.50000E-003	1.94400E-010	2.03270E-009	7.18608E+002	7.30497E+002	1.18889E+001	1.06550E-006	3.95590E+000	3.33345E-002	6.34300E-001	6.13600E-010	3.39800E-010
122	20	10	1	1.35000E-002	1.33000E-002	8.60000E-003	6.08900E-010	2.61350E-009	7.22582E+002	7.30075E+002	7.49310E+000	1.01660E-006	3.97230E+000	3.34778E-002	6.34700E-001	8.88000E-011	1.41900E-010
126	18	10	1	1.35000E-002	1.33000E-002	8.60000E-003	2.97400E-010	2.34890E-009	7.24932E+002	7.31828E+002	6.89600E+000	1.01090E-006	3.99480E+000	3.35553E-002	6.34500E-001	3.81000E-010	1.94400E-010
130	16	10	1	1.35000E-002	1.38000E-002	8.60000E-003	1.47500E-010	2.59240E-009	7.11624E+002	7.24900E+002	1.32763E+001	1.21640E-006	4.03110E+000	3.40569E-002	6.34400E-001	3.67000E-010	1.72400E-010
134	14	10	1	1.36000E-002	1.33000E-002	8.60000E-003	2.92700E-010	2.94130E-009	7.15789E+002	7.25183E+002	9.39430E+000	1.14220E-006	4.09820E+000	3.41567E-002	6.34800E-001	3.76100E-010	2.22200E-010
138	12	10	1	1.35000E-002	1.36000E-002	8.50000E-003	1.68600E-010	2.82890E-009	7.26846E+002	7.34421E+002	7.57520E+000	8.99600E-007	4.14070E+000	3.36989E-002	6.35900E-001	2.60200E-010	3.87100E-010
142	10	10	1	1.36000E-002	1.36000E-002	8.60000E-003	8.59500E-010	2.81250E-009	7.34776E+002	7.39697E+002	4.92100E+000	8.76600E-007	4.17660E+000	3.32923E-002	6.35300E-001	5.72600E-010	1.37900E-010
145	8	10	1	1.39000E-002	1.32000E-002	8.40000E-003	9.62500E-010	3.19890E-009	7.02768E+002	7.08248E+002	5.48040E+000	1.15840E-006	4.20790E+000	3.37407E-002	6.35700E-001	1.54300E-010	1.71000E-010
149	7	12	1	1.35000E-002	1.31000E-002	8.60000E-003	3.30200E-010	2.82660E-009	7.19882E+002	7.25085E+002	5.20290E+000	1.03280E-006	4.21240E+000	3.36896E-002	6.35200E-001	1.89500E-010	4.00000E-012
153	9	12	1	1.35000E-002	1.31000E-002	8.60000E-003	4.42600E-010	2.57600E-009	7.35070E+002	7.41736E+002	6.66560E+000	8.63900E-007	4.17940E+000	3.34548E-002	6.35400E-001	1.51300E-010	2.58100E-010
157	11	12	1	1.35000E-002	1.32000E-002	8.50000E-003	2.34000E-011	2.81490E-009	7.21380E+002	7.24947E+002	3.56730E+000	1.11310E-006	4.08980E+000	3.37135E-002	6.34900E-001	5.22200E-010	2.95800E-010
161	13	12	1	1.35000E-002	1.31000E-002	8.60000E-003	1.92000E-010	2.56200E-009	7.19264E+002	7.31528E+002	1.22644E+001	1.11550E-006	4.03050E+000	3.36786E-002	6.34000E-001	4.06800E-010	6.57100E-010
165	15	12	1	1.35000E-002	1.31000E-002	8.50000E-003	4.77700E-010	2.39800E-009	7.24801E+002	7.33114E+002	8.31340E+000	1.02440E-006	3.97470E+000	3.33829E-002	6.34300E-001	1.04400E-010	2.63900E-010
169	17	12	1	1.35000E-002	1.31000E-002	8.50000E-003	7.47000E-010	2.82890E-009	7.20196E+002	7.30857E+002	1.06612E+001	1.07860E-006	3.96460E+000	3.32846E-002	6.34000E-001	4.99300E-010	3.68000E-011
173	19	12	1	1.35000E-002	1.30000E-002	8.50000E-003	7.35300E-010	1.98590E-009	7.22738E+002	7.34727E+002	1.19887E+001	9.84800E-007	4.03150E+000	3.29191E-002	6.34600E-001	2.34900E-010	4.01600E-010
177	21	12	1	1.35000E-002	1.29000E-002	8.50000E-003	3.77000E-010	1.67210E-009	7.29439E+002	7.36235E+002	6.79600E+000	9.20600E-007	4.03110E+000	3.25726E-002	6.34500E-001	2.18000E-011	1.60900E-010
181	23	12	1	1.35000E-002	1.30000E-002	8.50000E-003	4.35600E-010	1.71190E-009	7.28118E+002	7.35073E+002	6.95460E+000	9.31600E-007	3.97670E+000	3.25449E-002	6.34200E-001	8.49800E-010	9.48000E-011
185	25	12	1	1.35000E-002	1.29000E-002	8.60000E-003	7.91500E-010	1.25290E-009	7.23590E+002	7.34944E+002	1.13549E+001	9.46800E-007	3.94730E+000	3.27696E-002	6.34600E-001	3.08200E-010	9.93000E-011
189	27	12	1	1.34000E-002	1.30000E-002	8.50000E-003	1.66300E-010	1.85000E-009	7.30756E+002	7.38390E+002	7.63430E+000	9.31600E-007	3.93170E+000	3.29216E-002	6.34000E-001	8.65800E-010	6.37000E-011
193	29	12	1	1.35000E-002	1.30000E-002	8.50000E-003	1.28800E-010	2.14750E-009	7.28852E+002	7.36396E+002	7.54420E+000	9.68100E-007	3.90620E+000	3.32230E-002	6.33900E-001	1.04470E-009	4.59000E-011
197	31	12	1	1.35000E-002	1.29000E-002	8.50000E-003	3.32500E-010	2.02800E-009	7.24566E+002	7.35354E+002	1.07880E+001	1.00710E-006	3.95830E+000	3.33842E-002	6.34100E-001	1.47100E-010	1.95100E-010
201	33	12	1	1.36000E-002	1.29000E-002	8.50000E-003	4.68000E-011	1.94140E-009	7.27542E+002	7.33822E+002	6.27940E+000	9.86500E-007	4.01910E+000	3.34711E-002	6.35100E-001	3.70500E-010	1.13600E-010
205	35	12	1	1.35000E-002	1.29000E-002	8.50000E-003	1.17000E-011	2.40970E-009	7.34613E+002	7.41620E+002	7.00630E+000	8.15700E-007	4.04690E+000	3.32338E-002	6.35800E-001	1.45700E-010	3.89000E-011
209	37	12	1	1.35000E-002	1.30000E-002	8.50000E-003	1.05850E-009	2.81720E-009	7.30993E+002	7.34133E+002	3.13980E+000	8.97200E-007	4.12740E+000	3.29822E-002	6.35200E-001	2.17800E-010	1.17600E-010
217	38	14	1	1.35000E-002	1.27000E-002	8.50000E-003	1.87000E-011	2.67670E-009	7.36921E+002	7.39563E+002	2.64210E+000	8.81300E-007	4.10850E+000	3.28810E-002	6.35100E-001	7.58300E-010	8.55000E-011
221	36	14	1	1.36000E-002	1.27000E-002	8.50000E-003	1.49900E-010	2.36520E-009	7.43324E+002	7.45154E+002	1.82980E+000	7.88400E-007	4.08720E+000	3.31818E-002	6.35300E-001	3.62300E-010	2.22000E-010
225	34	14	1	1.35000E-002	1.31000E-002	8.50000E-003	3.88700E-010	2.23640E-009	7.19116E+002	7.30877E+002	1.17607E+001	1.04380E-006	4.00750E+000	3.38254E-002	6.35100E-001	5.74700E-010	7.19000E-011
229	32	14	1	1.36000E-002	1.33000E-002	8.50000E-003	5.69100E-010	1.78450E-009	7.28769E+002	7.35397E+002	6.62830E+000	9.49400E-007	3.91890E+000	3.33683E-002	6.34000E-001	5.67900E-010	4.16100E-010
233	30	14	1	1.36000E-002	1.31000E-002	8.60000E-003	4.54300E-010	1.42380E-009	7.34388E+002	7.39585E+002	5.19740E+000	8.70600E-007	3.92650E+000	3.28994E-002	6.34400E-001	2.55000E-010	3.64400E-010
237	28	14	1	1.35000E-002	1.30000E-002	8.50000E-003	3.72400E-010	2.31370E-009	7.26392E+002	7.37670E+002	1.12779E+001	9.29000E-007	3.92050E+000	3.28133E-002	6.33900E-001	1.85200E-010	7.89000E-011
241	26	14	1	1.35000E-002	1.28000E-002	8.50000E-003	1.26500E-010	2.12870E-009	7.24684E+002	7.30103E+002	5.41940E+000	9.30400E-007	3.93160E+000	3.24402E-002	6.34500E-001	5.12600E-010	4.22000E-011
245	24	14	1	1.35000E-002	1.30000E-002	8.50000E-003	3.46600E-010	2.23640E-009	7.20717E+002	7.28987E+002	8.26960E+000	1.05750E-006	4.03870E+000	3.23099E-002	6.33600E-001	3.34400E-010	2.48000E-011
249	22	14	1	1.35000E-002	1.30000E-002	8.50000E-003	7.54100E-010	2.43320E-009	7.10858E+002	7.22990E+002	1.21315E+001	1.06640E-006	4.06750E+000	3.23443E-002	6.35000E-001	8.73500E-010	6.72000E-011
253	20	14	1	1.36000E-002	1.34000E-002	8.50000E-003	9.88300E-010	2.03500E-009	7.18254E+002	7.27150E+002	8.89620E+000	1.04980E-006	4.06990E+000	3.22250E-002	6.34200E-001	9.59700E-010	7.70000E-012
257	18	14	1	1.35000E-002	1.31000E-002	8.50000E-003	7.40000E-010	2.10760E-009	7.25829E+002	7.31411E+002	5.58140E+000	9.74500E-007	4.07870E+000	3.23536E-002	6.34100E-001	5.23600E-010	1.03000E-010
261	16	14	1	1.36000E-002	1.30000E-002	8.50000E-003	2.57600E-010	1.98350E-009	7.20503E+002	7.33208E+002	1.27055E+001	9.69700E-007	4.03360E+000	3.28808E-002	6.34700E-001	4.72600E-010	1.80000E-011
265	14	14	1	1.36000E-002	1.35000E-002	8.50000E-003	1.38200E-010	2.96240E-009	7.24692E+002	7.30870E+002	6.17750E+000	9.86000E-007	3.95170E+000	3.31880E-002	6.34000E-001	1.44000E-010	5.60600E-010
269	12	14	1	1.35000E-002	1.32000E-002	8.50000E-003	3.75000E-011	2.36060E-009	7.20850E+002	7.29240E+002	8.39010E+000	1.05590E-006	4.03520E+000	3.36762E-002	6.34000E-001	6.57100E-010	3.89000E-010
273	10	14	1	1.36000E-002	1.32000E-002	8.60000E-003	6.27600E-010	2.49870E-009	7.06466E+002	7.20078E+002	1.36112E+001	1.23530E-006	4.12620E+000	3.43014E-002	6.35400E-001	2.69100E-010	1.52200E-010
277	8	14	1	1.35000E-002	1.33000E-002	8.50000E-003	3.06800E-010	2.87810E-009	7.34994E+002	7.39520E+002	4.52620E+000	8.77500E-007	4.16620E+000	3.37540E-002	6.35100E-001	4.29300E-010	3.16000E-011
281	6	14	1	1.35000E-002	1.34000E-002	8.50000E-003	1.96700E-010	3.01630E-009	7.30291E+002	7.38901E+002	8.60990E+000	9.44700E-007	4.22280E+000	3.33753E-002	6.35300E-001	2.70900E-010	2.91100E-010
285	6	16	1	1.35000E-002	1.29000E-002	8.50000E-003	8.20000E-011	2.86410E-009	7.29894E+002	7.38352E+002	8.45760E+000	9.62300E-007	4.22710E+000	3.35830E-002	6.35100E-001	8.07200E-010	2.99100E-010
289	8	16	1	1.35000E-002	1.31000E-002	8.50000E-003	1.17100E-010	2.66730E-009	7.30348E+002	7.37177E+002	6.82960E+000	9.18100E-007	4.18890E+000	3.39320E-002	6.35500E-001	5.17100E-010	7.21000E-011
293	10	16	1	1.35000E-002	1.26000E-002	8.50000E-003	3.27900E-010	2.24350E-009	6.89581E+002	7.10291E+002	2.07100E+001	1.43130E-006	4.11410E+000	3.42723E-002	6.35300E-001	6.27800E-010	6.12900E-010
297	12	16	1	1.35000E-002	1.28000E-002	8.50000E-003	6.11200E-010	2.57840E-009	7.17633E+002	7.26441E+002	8.80840E+000	1.09910E-006	4.03570E+000	3.36634E-002	6.34500E-001	9.66000E-010	1.93200E-010
301	14	16	1	1.35000E-002	1.29000E-002	8.50000E-003	4.21500E-010	2.66730E-009	7.22086E+002	7.30435E+002	8.34860E+000	1.03150E-006	4.00700E+000	3.32381E-002	6.34100E-001	7.52900E-010	2.82900E-010
305	16	16	1	1.35000E-002	1.29000E-002	8.50000E-003	4.92000E-011	1.99290E-009	7.20582E+002	7.30991E+002	1.04082E+001	9.86400E-007	4.01990E+000	3.27906E-002	6.34100E-001	4.12000E-011	6.07000E-011
309	18	16	1	1.35000E-002	1.29000E-002	8.50000E-003	6.32000E-011	2.44250E-009	7.18703E+002	7.26524E+002	7.82150E+000	1.03360E-006	4.08890E+000	3.23130E-002	6.34100E-001	9.58000E-011	1.07000E-010
313	20	16	1	1.36000E-002	1.30000E-002	8.50000E-003	2.69300E-010	1.95310E-009	7.04784E+002	7.15120E+002	1.03353E+001	1.08110E-006	4.08460E+000	3.23355E-002	6.35800E-001	3.73500E-010	2.23200E-010
317	22	16	1	1.35000E-002	1.32000E-002	8.50000E-003	3.98100E-010	1.99290E-009	6.99704E+002	7.12549E+002	1.28458E+001	1.46830E-006	4.07680E+000	3.23927E-002	6.32600E-001	4.07000E-011	2.59000E-010
321	24	16	1	1.35000E-002	1.31000E-002	8.50000E-003	5.85000E-011	2.49170E-009	7.09308E+002	7.20844E+002	1.15356E+001	1.01690E-006	4.04640E+000	3.23261E-002	6.36000E-001	4.19900E-010	8.70000E-012
325	26	16	1	1.35000E-002	1.31000E-002	8.50000E-003	4.09800E-010	2.43780E-009	7.19867E+002	7.27021E+002	7.15360E+000	1.00220E-006	3.93890E+000	3.22255E-002	6.34100E-001	2.02800E-010	2.97900E-010
329	28	16	1	1.35000E-002	1.31000E-002	8.60000E-003	3.51300E-010	2.55730E-009	7.25397E+002	7.35078E+002	9.68060E+000	9.28600E-007	3.89920E+000	3.26247E-002	6.33900E-001	1.23400E-010	1.41700E-010
333	30	16	1	1.36000E-002	1.31000E-002	8.50000E-003	5.69100E-010	2.71890E-009	7.32085E+002	7.38822E+002	6.73770E+000	9.06000E-007	3.91300E+000	3.30060E-002	6.33800E-001	1.70500E-010	1.04200E-010
337	32	16	1	1.35000E-002	1.29000E-002	8.60000E-003	2.97400E-010	2.71890E-009	7.26553E+002	7.33827E+002	7.27370E+000	9.65900E-007	3.93010E+000	3.34119E-002	6.34500E-001	7.00000E-012	2.01600E-010
