Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-191126@CP
Wafer number	15
Date	2025/02/13
Time	19:16:16

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
451	23	20	1	1.36000E-002	1.12000E-002	7.50000E-003	8.47600E-010	2.45860E-009	7.27288E+002	7.34101E+002	6.81320E+000	1.02740E-006	4.01230E+000	3.28910E-002	6.33900E-001	5.10000E-010	7.00000E-012
455	25	20	1	1.35000E-002	1.12000E-002	7.40000E-003	5.36200E-010	1.86150E-009	7.25724E+002	7.34408E+002	8.68400E+000	1.06380E-006	3.99820E+000	3.30971E-002	6.33400E-001	8.06400E-010	1.76000E-011
459	27	20	1	1.36000E-002	1.12000E-002	7.40000E-003	7.49000E-011	2.93400E-009	7.34932E+002	7.40382E+002	5.45010E+000	9.73200E-007	4.00280E+000	3.32162E-002	6.33400E-001	4.85400E-010	6.46000E-011
463	29	20	1	1.36000E-002	1.12000E-002	7.50000E-003	1.41670E-009	2.34630E-009	7.34504E+002	7.40349E+002	5.84510E+000	9.71500E-007	3.99490E+000	3.34115E-002	6.33300E-001	1.28810E-009	1.17300E-010
467	31	20	1	1.35000E-002	1.13000E-002	7.40000E-003	5.31500E-010	2.89650E-009	7.28793E+002	7.39400E+002	1.06073E+001	9.86500E-007	4.04030E+000	3.37733E-002	6.33700E-001	3.51000E-011	2.08200E-010
471	33	20	1	1.35000E-002	1.12000E-002	7.40000E-003	5.40900E-010	2.24090E-009	7.35924E+002	7.42593E+002	6.66820E+000	9.29100E-007	4.06130E+000	3.38333E-002	6.33700E-001	4.24500E-010	1.18700E-010
475	35	20	1	1.35000E-002	1.12000E-002	7.50000E-003	1.29720E-009	2.85910E-009	7.36255E+002	7.38372E+002	2.11700E+000	8.99900E-007	4.08980E+000	3.31846E-002	6.33800E-001	3.55900E-010	5.80000E-010
479	37	20	1	1.36000E-002	1.05000E-002	6.70000E-003	4.70000E-012	3.21970E-009	7.24587E+002	7.27868E+002	3.28090E+000	1.02780E-006	4.12050E+000	3.32711E-002	6.34000E-001	9.22100E-010	1.88500E-010
480	35	22	1	1.36000E-002	1.06000E-002	6.70000E-003	1.05400E-010	2.82160E-009	7.23234E+002	7.29254E+002	6.02070E+000	1.07930E-006	4.10510E+000	3.33629E-002	6.33900E-001	1.23170E-009	1.05100E-010
481	33	22	1	1.35000E-002	1.11000E-002	7.40000E-003	1.08650E-009	2.34860E-009	7.34627E+002	7.36956E+002	2.32930E+000	9.13300E-007	4.10550E+000	3.31043E-002	6.34100E-001	2.76800E-010	4.58000E-010
485	31	22	1	1.36000E-002	1.12000E-002	7.40000E-003	5.17500E-010	2.20580E-009	7.27545E+002	7.37762E+002	1.02172E+001	1.00790E-006	4.09000E+000	3.39717E-002	6.33600E-001	7.84400E-010	2.29700E-010
489	29	22	1	1.36000E-002	1.12000E-002	7.50000E-003	5.69000E-010	2.64830E-009	7.23983E+002	7.32236E+002	8.25360E+000	1.04950E-006	4.05750E+000	3.40599E-002	6.34000E-001	1.43500E-010	3.68300E-010
493	27	22	1	1.35000E-002	1.12000E-002	7.40000E-003	3.27800E-010	2.25730E-009	7.26310E+002	7.33615E+002	7.30540E+000	1.06140E-006	4.08210E+000	3.40776E-002	6.33700E-001	3.62200E-010	7.86300E-010
497	25	22	1	1.35000E-002	1.12000E-002	7.40000E-003	3.27800E-010	2.72560E-009	7.22888E+002	7.33756E+002	1.08683E+001	1.09070E-006	4.06390E+000	3.38942E-002	6.33500E-001	5.81900E-010	1.56400E-010
501	23	22	1	1.35000E-002	1.12000E-002	7.40000E-003	6.58000E-010	2.81460E-009	7.28412E+002	7.35255E+002	6.84320E+000	1.04670E-006	4.02540E+000	3.36815E-002	6.33500E-001	8.50000E-011	5.02300E-010
505	21	22	1	1.36000E-002	1.12000E-002	7.40000E-003	8.43000E-010	3.31330E-009	7.31663E+002	7.37640E+002	5.97790E+000	1.02270E-006	4.07160E+000	3.37218E-002	6.33500E-001	1.68100E-010	2.13000E-011
509	19	22	1	1.35000E-002	1.11000E-002	7.40000E-003	4.75300E-010	2.88010E-009	7.26102E+002	7.37248E+002	1.11461E+001	1.07600E-006	4.09710E+000	3.40629E-002	6.33200E-001	1.19700E-010	1.12900E-010
513	17	22	1	1.35000E-002	1.12000E-002	7.40000E-003	9.46000E-010	3.00190E-009	7.25697E+002	7.33065E+002	7.36830E+000	1.08690E-006	4.09180E+000	3.41445E-002	6.33300E-001	1.85900E-010	2.15700E-010
517	15	22	1	1.35000E-002	1.12000E-002	7.40000E-003	3.60600E-010	3.16350E-009	7.26478E+002	7.34015E+002	7.53690E+000	1.00180E-006	4.15280E+000	3.41717E-002	6.34700E-001	4.47700E-010	6.13000E-011
521	13	22	1	1.35000E-002	1.12000E-002	7.40000E-003	7.11800E-010	3.00190E-009	7.25268E+002	7.36232E+002	1.09635E+001	1.00040E-006	4.16310E+000	3.41398E-002	6.34300E-001	7.35700E-010	1.39600E-010
525	11	22	1	1.35000E-002	1.11000E-002	7.40000E-003	3.84000E-010	2.93630E-009	7.36961E+002	7.39508E+002	2.54700E+000	9.05400E-007	4.13250E+000	3.34459E-002	6.33700E-001	5.58700E-010	2.18200E-010
529	9	22	1	1.35000E-002	1.09000E-002	7.10000E-003	4.63600E-010	1.27569E-008	7.27835E+002	7.36680E+002	8.84450E+000	1.01130E-006	4.15880E+000	3.34548E-002	6.34100E-001	7.70000E-012	1.27800E-010
532	12	24	1	1.37000E-002	1.06000E-002	6.90000E-003	4.35500E-010	3.09790E-009	7.24955E+002	7.33684E+002	8.72880E+000	1.02990E-006	4.17770E+000	3.34957E-002	6.34300E-001	7.14600E-010	2.71400E-010
534	14	24	1	1.35000E-002	1.09000E-002	7.20000E-003	1.38200E-010	3.49130E-009	7.33623E+002	7.36164E+002	2.54070E+000	9.40400E-007	4.14850E+000	3.32031E-002	6.33900E-001	6.75800E-010	8.03000E-011
537	16	24	1	1.35000E-002	1.13000E-002	7.40000E-003	3.16100E-010	3.10020E-009	7.32969E+002	7.40527E+002	7.55800E+000	9.36300E-007	4.17120E+000	3.36423E-002	6.33900E-001	7.15100E-010	1.76100E-010
541	18	24	1	1.35000E-002	1.13000E-002	7.40000E-003	7.73000E-011	3.01590E-009	7.33182E+002	7.39939E+002	6.75710E+000	9.66000E-007	4.17200E+000	3.39517E-002	6.33800E-001	4.29200E-010	9.02000E-011
545	20	24	1	1.35000E-002	1.12000E-002	7.50000E-003	8.57000E-010	2.75130E-009	7.27903E+002	7.36472E+002	8.56950E+000	1.01650E-006	4.11060E+000	3.39619E-002	6.33700E-001	4.43000E-011	4.71000E-011
549	22	24	1	1.35000E-002	1.12000E-002	7.40000E-003	3.62900E-010	2.47270E-009	7.19740E+002	7.30092E+002	1.03527E+001	1.14920E-006	4.12690E+000	3.40590E-002	6.33300E-001	6.08800E-010	2.33700E-010
553	24	24	1	1.35000E-002	1.13000E-002	7.40000E-003	3.44200E-010	2.66940E-009	7.27380E+002	7.34958E+002	7.57840E+000	1.04590E-006	4.12460E+000	3.40426E-002	6.33700E-001	2.91100E-010	2.80000E-012
557	26	24	1	1.35000E-002	1.13000E-002	7.50000E-003	3.27800E-010	2.31580E-009	7.25186E+002	7.33073E+002	7.88700E+000	1.03550E-006	4.09290E+000	3.40446E-002	6.33900E-001	6.27800E-010	4.16100E-010
561	28	24	1	1.36000E-002	1.13000E-002	7.50000E-003	6.83700E-010	2.56170E-009	7.29464E+002	7.37354E+002	7.89040E+000	9.55100E-007	4.11630E+000	3.36521E-002	6.34100E-001	9.81000E-011	3.47700E-010
565	30	24	1	1.38000E-002	1.08000E-002	6.90000E-003	8.64000E-010	2.73960E-009	7.31244E+002	7.33877E+002	2.63300E+000	9.79900E-007	4.11500E+000	3.31866E-002	6.33700E-001	1.98600E-010	3.70000E-011
567	32	24	1	1.35000E-002	1.06000E-002	6.70000E-003	6.51000E-010	3.26180E-009	7.14212E+002	7.20672E+002	6.45940E+000	1.17350E-006	4.11690E+000	3.34958E-002	6.34000E-001	4.08800E-010	6.50700E-010
568	24	26	1	1.36000E-002	1.05000E-002	6.70000E-003	4.63600E-010	2.59910E-009	7.11702E+002	7.18146E+002	6.44450E+000	1.18830E-006	4.15230E+000	3.34259E-002	6.34100E-001	4.65500E-010	1.85500E-010
569	22	26	1	1.38000E-002	1.06000E-002	7.00000E-003	4.49600E-010	2.92460E-009	7.15479E+002	7.23848E+002	8.36840E+000	1.14690E-006	4.14590E+000	3.33578E-002	6.33800E-001	5.23300E-010	1.27800E-010
571	20	26	1	1.38000E-002	1.06000E-002	6.90000E-003	1.09590E-009	3.07210E-009	7.16533E+002	7.23481E+002	6.94830E+000	1.12500E-006	4.16680E+000	3.33820E-002	6.33800E-001	3.96400E-010	5.36700E-010

9	28	6	8	1.34000E-002	1.27000E-002	8.50000E-003	3.04400E-010	2.89920E-009	6.73519E+002	6.84728E+002	1.12096E+001	1.38300E-005
13	26	6	1	1.35000E-002	1.29000E-002	8.50000E-003	4.84800E-010	2.98820E-009	7.06652E+002	7.15760E+002	9.10730E+000	1.31740E-006	4.20800E+000	3.35606E-002	6.34000E-001	1.26500E-010	4.51000E-010
17	24	6	1	1.35000E-002	1.28000E-002	8.50000E-003	3.09100E-010	3.22240E-009	7.12874E+002	7.20669E+002	7.79500E+000	1.22120E-006	4.20310E+000	3.36854E-002	6.34000E-001	9.95000E-011	4.32800E-010
21	22	6	1	1.35000E-002	1.29000E-002	8.50000E-003	1.28800E-010	2.96240E-009	7.08147E+002	7.19326E+002	1.11794E+001	1.30260E-006	4.19060E+000	3.37204E-002	6.34000E-001	9.70000E-011	9.65000E-011
25	20	6	1	1.35000E-002	1.31000E-002	8.50000E-003	2.50600E-010	3.37460E-009	7.16801E+002	7.24188E+002	7.38700E+000	1.17300E-006	4.19340E+000	3.34704E-002	6.34000E-001	1.22700E-010	1.80800E-010
29	18	6	1	1.35000E-002	1.33000E-002	8.50000E-003	1.41000E-011	2.62990E-009	7.16248E+002	7.24378E+002	8.13030E+000	1.14920E-006	4.20540E+000	3.34270E-002	6.34600E-001	2.90200E-010	1.20600E-010
33	16	6	1	1.35000E-002	1.31000E-002	8.50000E-003	4.40300E-010	3.28320E-009	6.87199E+002	6.97677E+002	1.04780E+001	1.52110E-006	4.16980E+000	3.38123E-002	6.34800E-001	5.60000E-012	2.30000E-010
41	12	8	1	1.35000E-002	1.27000E-002	8.50000E-003	4.05100E-010	3.45650E-009	7.30920E+002	7.38635E+002	7.71500E+000	1.01010E-006	4.20040E+000	3.34221E-002	6.34300E-001	7.65800E-010	6.33000E-010
45	14	8	1	1.35000E-002	1.31000E-002	8.50000E-003	2.24800E-010	3.12170E-009	7.34312E+002	7.38687E+002	4.37520E+000	9.23700E-007	4.19910E+000	3.33933E-002	6.34700E-001	2.14700E-010	3.93900E-010
49	16	8	1	1.35000E-002	1.29000E-002	8.50000E-003	1.28800E-010	2.76340E-009	7.23583E+002	7.32969E+002	9.38660E+000	1.01800E-006	4.17920E+000	3.38785E-002	6.34900E-001	2.97600E-010	2.89000E-010
53	18	8	1	1.35000E-002	1.30000E-002	8.60000E-003	4.42600E-010	2.57840E-009	7.21889E+002	7.30849E+002	8.95940E+000	1.10750E-006	4.14660E+000	3.42110E-002	6.34100E-001	3.37200E-010	7.35000E-011
57	20	8	1	1.36000E-002	1.27000E-002	8.50000E-003	5.52700E-010	2.91560E-009	7.14573E+002	7.25486E+002	1.09131E+001	1.21180E-006	4.16800E+000	3.43467E-002	6.34500E-001	5.79600E-010	1.08700E-010
61	22	8	1	1.34000E-002	1.27000E-002	8.50000E-003	2.59900E-010	3.24340E-009	7.06745E+002	7.22408E+002	1.56633E+001	1.28470E-006	4.16240E+000	3.43526E-002	6.34500E-001	4.51300E-010	1.07500E-010
65	24	8	1	1.35000E-002	1.29000E-002	8.50000E-003	3.95800E-010	3.22240E-009	7.14772E+002	7.24909E+002	1.01367E+001	1.18500E-006	4.15790E+000	3.42880E-002	6.35000E-001	3.78200E-010	5.60000E-012
69	26	8	1	1.35000E-002	1.29000E-002	8.50000E-003	3.34900E-010	2.47530E-009	7.13937E+002	7.24574E+002	1.06367E+001	1.22900E-006	4.18560E+000	3.43447E-002	6.34300E-001	4.89400E-010	1.70000E-010
73	28	8	1	1.35000E-002	1.31000E-002	8.50000E-003	6.09000E-011	3.22700E-009	7.14952E+002	7.26979E+002	1.20265E+001	1.15920E-006	4.18320E+000	3.40804E-002	6.34300E-001	3.31400E-010	2.05100E-010
77	30	8	1	1.35000E-002	1.32000E-002	8.50000E-003	9.13000E-011	2.40740E-009	7.28889E+002	7.32807E+002	3.91730E+000	9.81300E-007	4.17970E+000	3.34372E-002	6.34500E-001	9.46000E-011	8.38000E-011
81	32	8	1	1.35000E-002	1.30000E-002	8.50000E-003	3.98000E-011	2.66030E-009	7.18175E+002	7.27726E+002	9.55120E+000	1.15100E-006	4.22090E+000	3.34471E-002	6.34100E-001	2.47800E-010	5.85000E-011
90	36	10	1	1.35000E-002	1.30000E-002	8.50000E-003	2.30000E-012	2.96240E-009	6.97713E+002	7.03691E+002	5.97830E+000	1.30750E-006	4.16950E+000	3.36641E-002	6.34800E-001	7.18900E-010	3.54800E-010
94	34	10	1	1.35000E-002	1.31000E-002	8.50000E-003	2.59900E-010	3.10530E-009	7.22976E+002	7.29398E+002	6.42170E+000	1.03530E-006	4.12500E+000	3.33921E-002	6.34300E-001	1.91300E-010	3.28600E-010
98	32	10	1	1.35000E-002	1.33000E-002	8.50000E-003	4.19200E-010	2.71420E-009	7.22445E+002	7.31844E+002	9.39940E+000	1.07550E-006	4.07990E+000	3.39485E-002	6.34100E-001	3.92300E-010	3.01200E-010
102	30	10	1	1.36000E-002	1.33000E-002	8.50000E-003	5.10500E-010	3.17790E-009	7.18823E+002	7.27808E+002	8.98410E+000	1.09390E-006	4.10060E+000	3.40586E-002	6.35100E-001	4.04000E-010	6.09300E-010
106	28	10	1	1.35000E-002	1.32000E-002	8.50000E-003	3.20800E-010	3.00930E-009	7.13355E+002	7.26509E+002	1.31538E+001	1.27570E-006	4.06240E+000	3.42853E-002	6.33500E-001	4.96000E-011	5.29000E-011
110	26	10	1	1.35000E-002	1.33000E-002	8.50000E-003	1.35800E-010	2.70720E-009	7.23408E+002	7.31469E+002	8.06090E+000	1.08100E-006	4.05860E+000	3.38506E-002	6.34300E-001	2.32000E-011	2.93000E-010
114	24	10	1	1.35000E-002	1.33000E-002	8.50000E-003	3.67700E-010	2.95540E-009	7.27753E+002	7.34167E+002	6.41310E+000	1.02140E-006	4.06590E+000	3.36527E-002	6.34400E-001	3.19000E-010	3.63000E-011
118	22	10	1	1.35000E-002	1.32000E-002	8.50000E-003	1.19400E-010	3.56430E-009	7.18830E+002	7.30728E+002	1.18980E+001	1.13780E-006	4.05590E+000	3.36727E-002	6.34100E-001	4.67900E-010	1.46100E-010
122	20	10	1	1.36000E-002	1.34000E-002	8.50000E-003	1.47500E-010	2.77740E-009	7.23807E+002	7.31712E+002	7.90490E+000	1.08570E-006	4.04330E+000	3.37854E-002	6.34100E-001	2.88000E-010	3.77500E-010
126	18	10	1	1.36000E-002	1.32000E-002	8.50000E-003	7.21300E-010	2.80080E-009	7.27610E+002	7.33440E+002	5.83000E+000	1.03770E-006	4.05510E+000	3.38690E-002	6.34200E-001	2.92700E-010	4.36500E-010
130	16	10	1	1.35000E-002	1.34000E-002	8.60000E-003	4.75400E-010	2.92960E-009	7.21480E+002	7.34023E+002	1.25426E+001	1.11260E-006	4.06620E+000	3.42109E-002	6.33900E-001	8.20000E-012	2.36500E-010
134	14	10	1	1.35000E-002	1.32000E-002	8.60000E-003	3.84100E-010	3.73290E-009	7.24147E+002	7.34134E+002	9.98690E+000	1.06950E-006	4.09490E+000	3.42411E-002	6.34300E-001	4.13300E-010	6.84000E-011
138	12	10	1	1.35000E-002	1.36000E-002	8.60000E-003	3.75000E-011	3.18020E-009	7.31893E+002	7.40454E+002	8.56070E+000	9.38800E-007	4.12280E+000	3.39699E-002	6.34300E-001	1.96500E-010	3.48500E-010
142	10	10	1	1.35000E-002	1.36000E-002	8.60000E-003	5.15200E-010	4.21060E-009	7.32248E+002	7.38340E+002	6.09250E+000	9.62400E-007	4.14220E+000	3.35186E-002	6.34100E-001	1.27200E-010	9.00000E-013
145	8	10	1	1.40000E-002	1.35000E-002	8.30000E-003	7.47000E-010	3.46590E-009	7.06645E+002	7.12177E+002	5.53170E+000	1.16300E-006	4.14800E+000	3.37555E-002	6.34900E-001	6.81700E-010	1.26500E-010
149	7	12	1	1.35000E-002	1.34000E-002	8.60000E-003	6.15900E-010	3.79380E-009	7.26435E+002	7.31887E+002	5.45210E+000	1.01010E-006	4.18410E+000	3.36420E-002	6.34400E-001	1.00200E-010	5.57600E-010
153	9	12	1	1.36000E-002	1.35000E-002	8.50000E-003	4.52000E-010	3.32770E-009	7.37411E+002	7.45160E+002	7.74900E+000	8.90900E-007	4.17000E+000	3.35906E-002	6.34500E-001	9.13000E-011	5.96000E-010
157	11	12	1	1.35000E-002	1.35000E-002	8.60000E-003	1.19400E-010	3.03740E-009	7.30109E+002	7.36608E+002	6.49960E+000	1.01120E-006	4.12090E+000	3.38691E-002	6.34500E-001	5.89200E-010	6.81000E-011
161	13	12	1	1.35000E-002	1.33000E-002	8.50000E-003	5.85500E-010	2.52450E-009	7.29481E+002	7.40233E+002	1.07522E+001	1.01700E-006	4.09450E+000	3.37703E-002	6.33700E-001	5.89700E-010	2.96000E-010
165	15	12	1	1.36000E-002	1.30000E-002	8.50000E-003	6.53400E-010	2.59710E-009	7.35266E+002	7.39871E+002	4.60550E+000	9.51200E-007	4.09320E+000	3.34357E-002	6.34300E-001	1.89900E-010	1.49200E-010
169	17	12	1	1.35000E-002	1.32000E-002	8.50000E-003	1.40500E-010	2.67200E-009	7.27857E+002	7.35898E+002	8.04090E+000	1.06440E-006	4.05900E+000	3.34206E-002	6.33800E-001	3.70700E-010	9.40000E-012
173	19	12	1	1.35000E-002	1.32000E-002	8.50000E-003	3.41900E-010	2.30200E-009	7.24344E+002	7.32588E+002	8.24390E+000	1.08480E-006	4.15420E+000	3.32355E-002	6.34100E-001	6.79000E-011	6.60000E-012
177	21	12	1	1.36000E-002	1.35000E-002	8.50000E-003	7.03000E-011	3.34180E-009	7.25519E+002	7.30274E+002	4.75540E+000	1.07340E-006	4.16430E+000	3.29325E-002	6.34200E-001	3.77000E-011	1.22900E-010
181	23	12	1	1.35000E-002	1.37000E-002	8.50000E-003	5.39000E-011	3.05370E-009	7.24099E+002	7.29581E+002	5.48200E+000	1.09700E-006	4.10950E+000	3.29708E-002	6.33800E-001	3.47300E-010	1.40000E-010
185	25	12	1	1.35000E-002	1.34000E-002	8.50000E-003	2.69300E-010	2.73290E-009	7.21245E+002	7.30055E+002	8.81010E+000	1.10620E-006	4.07230E+000	3.32009E-002	6.34200E-001	4.60400E-010	3.58500E-010
189	27	12	1	1.36000E-002	1.32000E-002	8.50000E-003	8.90000E-011	2.32080E-009	7.28238E+002	7.34680E+002	6.44140E+000	1.06030E-006	4.03470E+000	3.32744E-002	6.33700E-001	2.88000E-010	1.38000E-011
193	29	12	1	1.35000E-002	1.33000E-002	8.50000E-003	4.40300E-010	3.51510E-009	7.26586E+002	7.32934E+002	6.34860E+000	1.05630E-006	4.00260E+000	3.35418E-002	6.33900E-001	4.95500E-010	1.10800E-010
197	31	12	1	1.35000E-002	1.33000E-002	8.50000E-003	7.49400E-010	2.61110E-009	7.22569E+002	7.33190E+002	1.06209E+001	1.09140E-006	4.05800E+000	3.36414E-002	6.34000E-001	1.87600E-010	1.61400E-010
201	33	12	1	1.36000E-002	1.34000E-002	8.50000E-003	3.30200E-010	3.08890E-009	7.28562E+002	7.35864E+002	7.30220E+000	1.03100E-006	4.10260E+000	3.36396E-002	6.34400E-001	5.81900E-010	2.05800E-010
205	35	12	1	1.35000E-002	1.32000E-002	8.50000E-003	5.64400E-010	2.79610E-009	7.32142E+002	7.40064E+002	7.92190E+000	9.50000E-007	4.08650E+000	3.34925E-002	6.34100E-001	1.00960E-009	9.25000E-011
209	37	12	1	1.36000E-002	1.31000E-002	8.50000E-003	3.34900E-010	3.18250E-009	7.19565E+002	7.23225E+002	3.65980E+000	1.04640E-006	4.17370E+000	3.32801E-002	6.34900E-001	4.68100E-010	5.38900E-010
217	38	14	1	1.35000E-002	1.32000E-002	8.50000E-003	6.46300E-010	3.35350E-009	7.26434E+002	7.31220E+002	4.78600E+000	1.04040E-006	4.11670E+000	3.32614E-002	6.34200E-001	1.06600E-010	1.15200E-010
221	36	14	1	1.35000E-002	1.36000E-002	8.50000E-003	5.78400E-010	3.11700E-009	7.37898E+002	7.40509E+002	2.61120E+000	8.82400E-007	4.14560E+000	3.33665E-002	6.34600E-001	1.18500E-010	6.00000E-011
225	34	14	1	1.35000E-002	1.36000E-002	8.50000E-003	3.67700E-010	2.85940E-009	7.22664E+002	7.33532E+002	1.08684E+001	1.02660E-006	4.10320E+000	3.39707E-002	6.34900E-001	3.26500E-010	1.59200E-010
229	32	14	1	1.36000E-002	1.33000E-002	8.50000E-003	7.18900E-010	3.15440E-009	7.26943E+002	7.32694E+002	5.75110E+000	1.02590E-006	4.02620E+000	3.37375E-002	6.34100E-001	4.56000E-010	5.33000E-010
233	30	14	1	1.35000E-002	1.35000E-002	8.50000E-003	2.64600E-010	2.75870E-009	7.29807E+002	7.33681E+002	3.87390E+000	1.01520E-006	4.03740E+000	3.32686E-002	6.34000E-001	7.23900E-010	2.57600E-010
237	28	14	1	1.35000E-002	1.35000E-002	8.50000E-003	3.44200E-010	2.70720E-009	7.22043E+002	7.30716E+002	8.67280E+000	1.08810E-006	4.02760E+000	3.30793E-002	6.33900E-001	4.93700E-010	1.88300E-010
241	26	14	1	1.35000E-002	1.34000E-002	8.50000E-003	8.38400E-010	2.76340E-009	7.18722E+002	7.23000E+002	4.27820E+000	1.13880E-006	3.99960E+000	3.26255E-002	6.34100E-001	6.95100E-010	1.71200E-010
245	24	14	1	1.35000E-002	1.40000E-002	8.50000E-003	1.96700E-010	3.29960E-009	7.12754E+002	7.20260E+002	7.50640E+000	1.33330E-006	4.19850E+000	3.26085E-002	6.33000E-001	2.95500E-010	1.34200E-010
249	22	14	1	1.35000E-002	1.37000E-002	8.50000E-003	0.00000E+000	3.08180E-009	7.02515E+002	7.13189E+002	1.06746E+001	1.36100E-006	4.24360E+000	3.26573E-002	6.34300E-001	2.99100E-010	6.07500E-010
253	20	14	1	1.36000E-002	1.35000E-002	8.50000E-003	3.67700E-010	2.58540E-009	7.11571E+002	7.18737E+002	7.16660E+000	1.32680E-006	4.22870E+000	3.26389E-002	6.33500E-001	6.88000E-011	6.28800E-010
257	18	14	1	1.35000E-002	1.37000E-002	8.50000E-003	8.61800E-010	2.97180E-009	7.21128E+002	7.24424E+002	3.29590E+000	1.17050E-006	4.23740E+000	3.26595E-002	6.33700E-001	1.23200E-010	4.13100E-010
261	16	14	1	1.36000E-002	1.37000E-002	8.50000E-003	9.27400E-010	3.16620E-009	7.25720E+002	7.31922E+002	6.20230E+000	1.02750E-006	4.16040E+000	3.30541E-002	6.34600E-001	1.66300E-010	3.95800E-010
265	14	14	1	1.35000E-002	1.39000E-002	8.60000E-003	6.09000E-011	3.18490E-009	7.32523E+002	7.36518E+002	3.99520E+000	9.80700E-007	4.06550E+000	3.32870E-002	6.34200E-001	6.89000E-010	3.72600E-010
269	12	14	1	1.35000E-002	1.37000E-002	8.50000E-003	2.24800E-010	2.82190E-009	7.33744E+002	7.39189E+002	5.44540E+000	9.47900E-007	4.13410E+000	3.36250E-002	6.34300E-001	4.87000E-011	5.62500E-010
273	10	14	1	1.36000E-002	1.35000E-002	8.50000E-003	2.41200E-010	2.76340E-009	7.21601E+002	7.33633E+002	1.20320E+001	1.05470E-006	4.16650E+000	3.41670E-002	6.35000E-001	3.74200E-010	3.31600E-010
277	8	14	1	1.36000E-002	1.41000E-002	8.60000E-003	8.20000E-011	3.65090E-009	7.35167E+002	7.39895E+002	4.72800E+000	9.04200E-007	4.17110E+000	3.37512E-002	6.34500E-001	3.16600E-010	6.22000E-010
281	6	14	1	1.35000E-002	1.39000E-002	8.60000E-003	1.49640E-009	2.87580E-009	7.29968E+002	7.37938E+002	7.96990E+000	9.83900E-007	4.19260E+000	3.35867E-002	6.34700E-001	5.55000E-010	4.73300E-010
285	6	16	1	1.35000E-002	1.35000E-002	8.50000E-003	2.74000E-010	3.41670E-009	7.28803E+002	7.37587E+002	8.78400E+000	1.00380E-006	4.20670E+000	3.36454E-002	6.34400E-001	5.65300E-010	4.07900E-010
289	8	16	1	1.35000E-002	1.33000E-002	8.50000E-003	3.74700E-010	3.09820E-009	7.31051E+002	7.37048E+002	5.99670E+000	9.25700E-007	4.21090E+000	3.40018E-002	6.34800E-001	1.87300E-010	2.57600E-010
293	10	16	1	1.35000E-002	1.30000E-002	8.50000E-003	3.51300E-010	3.67430E-009	7.16905E+002	7.30582E+002	1.36774E+001	1.10210E-006	4.17830E+000	3.42554E-002	6.35200E-001	2.82700E-010	1.84800E-010
297	12	16	1	1.35000E-002	1.33000E-002	8.50000E-003	6.83800E-010	3.12630E-009	7.31799E+002	7.37045E+002	5.24590E+000	9.86200E-007	4.14110E+000	3.37443E-002	6.34500E-001	2.40300E-010	7.73000E-011
301	14	16	1	1.35000E-002	1.32000E-002	8.50000E-003	4.70700E-010	2.65100E-009	7.29424E+002	7.36782E+002	7.35870E+000	1.02970E-006	4.11280E+000	3.34120E-002	6.33900E-001	4.00900E-010	2.59500E-010
305	16	16	1	1.35000E-002	1.33000E-002	8.60000E-003	9.39100E-010	2.71180E-009	7.21003E+002	7.26165E+002	5.16170E+000	1.11420E-006	4.16920E+000	3.29272E-002	6.34100E-001	4.04400E-010	2.35800E-010
309	18	16	1	1.35000E-002	1.32000E-002	8.50000E-003	4.19200E-010	3.11930E-009	7.14310E+002	7.19638E+002	5.32750E+000	1.28090E-006	4.28480E+000	3.25903E-002	6.33400E-001	6.63000E-011	4.31800E-010
313	20	16	1	1.35000E-002	1.34000E-002	8.60000E-003	8.92200E-010	2.63460E-009	6.98451E+002	7.07008E+002	8.55610E+000	1.38340E-006	4.28560E+000	3.26238E-002	6.35100E-001	6.57100E-010	6.81000E-011
317	22	16	1	1.35000E-002	1.33000E-002	8.60000E-003	6.01900E-010	2.61350E-009	6.93846E+002	7.05406E+002	1.15603E+001	1.82140E-006	4.26090E+000	3.25738E-002	6.32200E-001	7.24800E-010	1.24600E-010
321	24	16	1	1.35000E-002	1.32000E-002	8.50000E-003	6.18200E-010	2.19660E-009	7.00990E+002	7.11285E+002	1.02944E+001	1.33810E-006	4.20550E+000	3.25449E-002	6.35100E-001	5.37400E-010	1.87800E-010
325	26	16	1	1.35000E-002	1.33000E-002	8.50000E-003	2.57600E-010	2.37230E-009	7.13912E+002	7.19514E+002	5.60180E+000	1.24400E-006	4.10210E+000	3.24568E-002	6.33800E-001	6.73500E-010	8.50000E-011
329	28	16	1	1.35000E-002	1.33000E-002	8.50000E-003	1.24100E-010	2.76800E-009	7.21482E+002	7.28234E+002	6.75210E+000	1.10830E-006	4.02330E+000	3.27965E-002	6.33600E-001	5.56700E-010	2.38900E-010
333	30	16	1	1.35000E-002	1.28000E-002	8.60000E-003	2.27200E-010	2.42850E-009	7.33398E+002	7.39132E+002	5.73380E+000	9.95200E-007	4.02270E+000	3.31623E-002	6.33500E-001	9.44000E-011	5.13600E-010
