Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-204033@CP
Wafer number	22
Date	2025/02/13
Time	20:45:22

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
451	23	20	1	1.35000E-002	1.11000E-002	7.40000E-003	3.09100E-010	2.68580E-009	7.25606E+002	7.37301E+002	1.16944E+001	1.03060E-006	4.15230E+000	3.32039E-002	6.33000E-001	6.99700E-010	7.61500E-010
455	25	20	1	1.35000E-002	1.11000E-002	7.40000E-003	8.12500E-010	2.01610E-009	7.26478E+002	7.39200E+002	1.27218E+001	1.05620E-006	4.11630E+000	3.33666E-002	6.32300E-001	3.10300E-010	3.05300E-010
459	27	20	1	1.35000E-002	1.11000E-002	7.40000E-003	6.09000E-011	2.81460E-009	7.33434E+002	7.40794E+002	7.36030E+000	1.00250E-006	4.06410E+000	3.35710E-002	6.32400E-001	4.80300E-010	1.04700E-010
463	29	20	1	1.35000E-002	1.11000E-002	7.40000E-003	8.28900E-010	2.63660E-009	7.30182E+002	7.39382E+002	9.20000E+000	1.01900E-006	4.05910E+000	3.36336E-002	6.32700E-001	3.65300E-010	8.64000E-011
467	31	20	1	1.35000E-002	1.11000E-002	7.40000E-003	9.95200E-010	2.39540E-009	7.25448E+002	7.37611E+002	1.21634E+001	1.11780E-006	4.07050E+000	3.40838E-002	6.31800E-001	5.52400E-010	1.21300E-010
471	33	20	1	1.35000E-002	1.12000E-002	7.40000E-003	6.67300E-010	2.35330E-009	7.36162E+002	7.43967E+002	7.80490E+000	9.72300E-007	4.07700E+000	3.39221E-002	6.32600E-001	5.59600E-010	6.26400E-010
475	35	20	1	1.35000E-002	1.12000E-002	7.50000E-003	7.96100E-010	2.35090E-009	7.38713E+002	7.40697E+002	1.98460E+000	9.13000E-007	4.10420E+000	3.32471E-002	6.32700E-001	4.28000E-010	3.99700E-010
479	37	20	1	1.36000E-002	1.05000E-002	6.70000E-003	2.97400E-010	2.60850E-009	7.29147E+002	7.32834E+002	3.68760E+000	1.01360E-006	4.12720E+000	3.30455E-002	6.33000E-001	3.76300E-010	6.05500E-010
480	35	22	1	1.36000E-002	1.05000E-002	6.80000E-003	4.33200E-010	3.10730E-009	7.29115E+002	7.34593E+002	5.47790E+000	1.03970E-006	4.16970E+000	3.31812E-002	6.33100E-001	9.62000E-011	5.15000E-011
481	33	22	1	1.35000E-002	1.11000E-002	7.40000E-003	1.24340E-009	2.60620E-009	7.38937E+002	7.41220E+002	2.28320E+000	9.30400E-007	4.14890E+000	3.30677E-002	6.32500E-001	7.02900E-010	5.59600E-010
485	31	22	1	1.36000E-002	1.11000E-002	7.50000E-003	4.70700E-010	2.44930E-009	7.29193E+002	7.40326E+002	1.11321E+001	1.02820E-006	4.12280E+000	3.39841E-002	6.32500E-001	7.95400E-010	3.05300E-010
489	29	22	1	1.35000E-002	1.11000E-002	7.40000E-003	4.82400E-010	2.02780E-009	7.28993E+002	7.37257E+002	8.26430E+000	1.03720E-006	4.09860E+000	3.40543E-002	6.32900E-001	3.49100E-010	3.41900E-010
493	27	22	1	1.35000E-002	1.11000E-002	7.40000E-003	1.10100E-010	2.24790E-009	7.30411E+002	7.38096E+002	7.68430E+000	1.04520E-006	4.12130E+000	3.40095E-002	6.32900E-001	2.34000E-011	5.99000E-011
497	25	22	1	1.36000E-002	1.11000E-002	7.40000E-003	5.80700E-010	2.00670E-009	7.20557E+002	7.33664E+002	1.31067E+001	1.17230E-006	4.11510E+000	3.40064E-002	6.32300E-001	4.64000E-011	5.36000E-011
501	23	22	1	1.35000E-002	1.11000E-002	7.40000E-003	7.44600E-010	2.02080E-009	7.26448E+002	7.35480E+002	9.03180E+000	1.11810E-006	4.08630E+000	3.37449E-002	6.32400E-001	3.24300E-010	4.25200E-010
505	21	22	1	1.35000E-002	1.12000E-002	7.40000E-003	1.18950E-009	1.92950E-009	7.31326E+002	7.38381E+002	7.05540E+000	1.06990E-006	4.12080E+000	3.37823E-002	6.32600E-001	3.29900E-010	1.56400E-010
509	19	22	1	1.35000E-002	1.12000E-002	7.40000E-003	7.25900E-010	1.42130E-009	7.19181E+002	7.32427E+002	1.32457E+001	1.21140E-006	4.12440E+000	3.40377E-002	6.32400E-001	5.61500E-010	1.97900E-010
513	17	22	1	1.35000E-002	1.12000E-002	7.40000E-003	5.94800E-010	1.99500E-009	7.16767E+002	7.29017E+002	1.22501E+001	1.25800E-006	4.10640E+000	3.42527E-002	6.32000E-001	7.17700E-010	3.63200E-010
517	15	22	1	1.36000E-002	1.11000E-002	7.40000E-003	7.26000E-011	2.58040E-009	7.17993E+002	7.30964E+002	1.29718E+001	1.10690E-006	4.17300E+000	3.41458E-002	6.33600E-001	7.67100E-010	7.70000E-011
521	13	22	1	1.35000E-002	1.11000E-002	7.40000E-003	4.02800E-010	2.50080E-009	7.21906E+002	7.34449E+002	1.25429E+001	1.12290E-006	4.15790E+000	3.42234E-002	6.32400E-001	3.35100E-010	6.73700E-010
525	11	22	1	1.36000E-002	1.11000E-002	7.40000E-003	3.51000E-011	2.39780E-009	7.36308E+002	7.39134E+002	2.82640E+000	9.49500E-007	4.12910E+000	3.34113E-002	6.32400E-001	5.26400E-010	1.14000E-010
529	9	22	1	1.35000E-002	1.08000E-002	7.20000E-003	1.24100E-010	2.91990E-009	7.29064E+002	7.37714E+002	8.65030E+000	1.03670E-006	4.11590E+000	3.33261E-002	6.32900E-001	2.81700E-010	4.29900E-010
532	12	24	1	1.38000E-002	1.05000E-002	6.90000E-003	8.24200E-010	3.14710E-009	7.26872E+002	7.35232E+002	8.36020E+000	1.04950E-006	4.17140E+000	3.33719E-002	6.33300E-001	8.15600E-010	3.91700E-010
534	14	24	1	1.35000E-002	1.08000E-002	7.10000E-003	4.47200E-010	2.90350E-009	7.33815E+002	7.36440E+002	2.62480E+000	9.96200E-007	4.18210E+000	3.32239E-002	6.32600E-001	1.62500E-010	2.46000E-011
537	16	24	1	1.36000E-002	1.11000E-002	7.40000E-003	1.35110E-009	2.84030E-009	7.31936E+002	7.40635E+002	8.69910E+000	9.83500E-007	4.20060E+000	3.36354E-002	6.32700E-001	2.54100E-010	3.84500E-010
541	18	24	1	1.35000E-002	1.13000E-002	7.40000E-003	9.64700E-010	2.07460E-009	7.31780E+002	7.39600E+002	7.81970E+000	9.75400E-007	4.20370E+000	3.38172E-002	6.33500E-001	3.04900E-010	3.11900E-010
545	20	24	1	1.35000E-002	1.12000E-002	7.40000E-003	1.35810E-009	2.36030E-009	7.28802E+002	7.37886E+002	9.08400E+000	1.03040E-006	4.17000E+000	3.39292E-002	6.33000E-001	1.01600E-010	2.15400E-010
549	22	24	1	1.35000E-002	1.12000E-002	7.40000E-003	8.07800E-010	1.85450E-009	7.21262E+002	7.30782E+002	9.52030E+000	1.17810E-006	4.17480E+000	3.40268E-002	6.32300E-001	8.64300E-010	4.58200E-010
553	24	24	1	1.35000E-002	1.12000E-002	7.40000E-003	7.65700E-010	1.70470E-009	7.31624E+002	7.39630E+002	8.00600E+000	1.04590E-006	4.17990E+000	3.40283E-002	6.32400E-001	4.08100E-010	3.12400E-010
557	26	24	1	1.36000E-002	1.12000E-002	7.40000E-003	7.30600E-010	2.54290E-009	7.29759E+002	7.37904E+002	8.14550E+000	1.02710E-006	4.14890E+000	3.38668E-002	6.32800E-001	4.98100E-010	1.25700E-010
561	28	24	1	1.35000E-002	1.12000E-002	7.50000E-003	1.12160E-009	2.49610E-009	7.35850E+002	7.42357E+002	6.50710E+000	9.50900E-007	4.17850E+000	3.34461E-002	6.32900E-001	3.17300E-010	1.48700E-010
565	30	24	1	1.37000E-002	1.07000E-002	6.90000E-003	1.01390E-009	2.41880E-009	7.35148E+002	7.37317E+002	2.16920E+000	9.87700E-007	4.18450E+000	3.30200E-002	6.32700E-001	5.34300E-010	1.78700E-010
567	32	24	1	1.36000E-002	1.05000E-002	6.70000E-003	6.27500E-010	2.37200E-009	7.20747E+002	7.26890E+002	6.14230E+000	1.11890E-006	4.17350E+000	3.34103E-002	6.33000E-001	7.87900E-010	5.32000E-011
568	24	26	1	1.35000E-002	1.04000E-002	6.70000E-003	6.90800E-010	2.83100E-009	7.20870E+002	7.27318E+002	6.44810E+000	1.10710E-006	4.22490E+000	3.32383E-002	6.33200E-001	2.74700E-010	4.68100E-010
569	22	26	1	1.38000E-002	1.05000E-002	6.90000E-003	2.27100E-010	2.38140E-009	7.18984E+002	7.27209E+002	8.22500E+000	1.12880E-006	4.20800E+000	3.33632E-002	6.33200E-001	6.16300E-010	3.00700E-010
571	20	26	1	1.37000E-002	1.06000E-002	6.90000E-003	8.33600E-010	2.54530E-009	7.20598E+002	7.27219E+002	6.62020E+000	1.11670E-006	4.22170E+000	3.32929E-002	6.33000E-001	3.42600E-010	2.54500E-010

9	28	6	1	1.35000E-002	1.31000E-002	8.50000E-003	3.60600E-010	1.61001E-008	6.78370E+002	6.87866E+002	9.49610E+000	1.82810E-006	4.00180E+000	3.39118E-002	6.33300E-001	2.90000E-011	1.01600E-010
13	26	6	1	1.35000E-002	1.33000E-002	8.50000E-003	6.32300E-010	2.86870E-009	7.10169E+002	7.18940E+002	8.77170E+000	1.29220E-006	4.02390E+000	3.34563E-002	6.32700E-001	1.08200E-010	5.05800E-010
17	24	6	1	1.34000E-002	1.29000E-002	8.50000E-003	4.35600E-010	2.51750E-009	7.18780E+002	7.26041E+002	7.26070E+000	1.19510E-006	4.04150E+000	3.35783E-002	6.32600E-001	1.97700E-010	8.55000E-011
21	22	6	1	1.36000E-002	1.32000E-002	8.60000E-003	4.70000E-012	2.81250E-009	7.16358E+002	7.26740E+002	1.03826E+001	1.22970E-006	4.03680E+000	3.35593E-002	6.32600E-001	2.67000E-011	2.22500E-010
25	20	6	1	1.35000E-002	1.34000E-002	8.60000E-003	2.57600E-010	2.74460E-009	7.20086E+002	7.27499E+002	7.41350E+000	1.18340E-006	4.05730E+000	3.34376E-002	6.32600E-001	3.70700E-010	5.21500E-010
29	18	6	1	1.35000E-002	1.34000E-002	8.60000E-003	4.21500E-010	3.11700E-009	7.20609E+002	7.27706E+002	7.09650E+000	1.14870E-006	4.06330E+000	3.34614E-002	6.33300E-001	1.73100E-010	8.09600E-010
33	16	6	1	1.36000E-002	1.28000E-002	8.50000E-003	9.84000E-011	2.94130E-009	6.92321E+002	7.01220E+002	8.89840E+000	1.50630E-006	4.02940E+000	3.36380E-002	6.33400E-001	4.40000E-012	2.11200E-010
41	12	8	1	1.36000E-002	1.27000E-002	8.50000E-003	1.33500E-010	3.18960E-009	7.33595E+002	7.40909E+002	7.31410E+000	1.00220E-006	4.01500E+000	3.33194E-002	6.33100E-001	3.19200E-010	4.44500E-010
45	14	8	1	1.35000E-002	1.30000E-002	8.50000E-003	3.11500E-010	2.74700E-009	7.37265E+002	7.40715E+002	3.45040E+000	9.52900E-007	4.04430E+000	3.33258E-002	6.33000E-001	5.00000E-013	2.76100E-010
49	16	8	1	1.35000E-002	1.29000E-002	8.50000E-003	4.37900E-010	1.80090E-009	7.26723E+002	7.36865E+002	1.01411E+001	1.04870E-006	4.05770E+000	3.38974E-002	6.33000E-001	1.27400E-010	3.04700E-010
53	18	8	1	1.36000E-002	1.30000E-002	8.50000E-003	1.42900E-010	2.35350E-009	7.21956E+002	7.32761E+002	1.08049E+001	1.14160E-006	4.05770E+000	3.41546E-002	6.32600E-001	2.35100E-010	3.47100E-010
57	20	8	1	1.36000E-002	1.31000E-002	8.50000E-003	1.96700E-010	2.40510E-009	7.12484E+002	7.23827E+002	1.13434E+001	1.29890E-006	4.07700E+000	3.43543E-002	6.33100E-001	7.19400E-010	1.95800E-010
61	22	8	1	1.34000E-002	1.30000E-002	8.50000E-003	5.83100E-010	2.61580E-009	6.96788E+002	7.16235E+002	1.94472E+001	1.43810E-006	4.07330E+000	3.44703E-002	6.33200E-001	4.80000E-011	2.64900E-010
65	24	8	1	1.36000E-002	1.30000E-002	8.50000E-003	3.84100E-010	1.89450E-009	7.03192E+002	7.18066E+002	1.48739E+001	1.38450E-006	4.06970E+000	3.44996E-002	6.33100E-001	4.71000E-011	6.49000E-011
69	26	8	1	1.36000E-002	1.27000E-002	8.50000E-003	1.66300E-010	2.11470E-009	7.00711E+002	7.17069E+002	1.63583E+001	1.46820E-006	4.07910E+000	3.45664E-002	6.32400E-001	4.50000E-011	1.94400E-010
73	28	8	1	1.35000E-002	1.29000E-002	8.50000E-003	1.28800E-010	2.34650E-009	7.12009E+002	7.25606E+002	1.35967E+001	1.24080E-006	4.05710E+000	3.39854E-002	6.33000E-001	3.73300E-010	1.78900E-010
77	30	8	1	1.36000E-002	1.31000E-002	8.50000E-003	1.85000E-010	1.99990E-009	7.27744E+002	7.32780E+002	5.03590E+000	1.04670E-006	4.04360E+000	3.33881E-002	6.32900E-001	3.54600E-010	3.68100E-010
81	32	8	1	1.36000E-002	1.30000E-002	8.50000E-003	4.28600E-010	2.29970E-009	7.18815E+002	7.28937E+002	1.01217E+001	1.19570E-006	4.06890E+000	3.35078E-002	6.32500E-001	1.08200E-010	4.94000E-011
90	36	10	1	1.35000E-002	1.28000E-002	8.50000E-003	2.24800E-010	4.77358E-008	7.03658E+002	7.09660E+002	6.00230E+000	1.26450E-006	3.99340E+000	3.36147E-002	6.33500E-001	9.53000E-011	8.16600E-010
94	34	10	1	1.35000E-002	1.35000E-002	8.50000E-003	4.96500E-010	2.49170E-009	7.26042E+002	7.32234E+002	6.19130E+000	1.06010E-006	4.02070E+000	3.34015E-002	6.32600E-001	4.52000E-011	3.41700E-010
98	32	10	1	1.35000E-002	1.33000E-002	8.50000E-003	5.12900E-010	2.31140E-009	7.18772E+002	7.30022E+002	1.12505E+001	1.12750E-006	4.01590E+000	3.39547E-002	6.32900E-001	4.67000E-010	1.67400E-010
102	30	10	1	1.36000E-002	1.30000E-002	8.50000E-003	4.89400E-010	1.91560E-009	7.12559E+002	7.23401E+002	1.08420E+001	1.23640E-006	4.04650E+000	3.40995E-002	6.33600E-001	6.05600E-010	8.66000E-011
106	28	10	1	1.35000E-002	1.31000E-002	8.50000E-003	7.35300E-010	2.30440E-009	6.95183E+002	7.16086E+002	2.09033E+001	1.50370E-006	4.02820E+000	3.43781E-002	6.32300E-001	5.87800E-010	2.02300E-010
110	26	10	1	1.36000E-002	1.31000E-002	8.50000E-003	3.28000E-011	2.08420E-009	7.12246E+002	7.25144E+002	1.28980E+001	1.27850E-006	4.03930E+000	3.40917E-002	6.32900E-001	1.89000E-010	4.95500E-010
114	24	10	1	1.36000E-002	1.32000E-002	8.50000E-003	4.92000E-011	1.89450E-009	7.19593E+002	7.29626E+002	1.00330E+001	1.10380E-006	4.03820E+000	3.38476E-002	6.33600E-001	3.51500E-010	1.16900E-010
118	22	10	1	1.35000E-002	1.36000E-002	8.60000E-003	1.52200E-010	1.69550E-009	7.11861E+002	7.26492E+002	1.46305E+001	1.24730E-006	4.01920E+000	3.39634E-002	6.32700E-001	6.26200E-010	1.61600E-010
122	20	10	1	1.35000E-002	1.39000E-002	8.50000E-003	9.13000E-011	2.57370E-009	7.22832E+002	7.32699E+002	9.86690E+000	1.08720E-006	4.02350E+000	3.38811E-002	6.33300E-001	5.05600E-010	8.90000E-012
126	18	10	1	1.35000E-002	1.39000E-002	8.60000E-003	5.76100E-010	2.32780E-009	7.29225E+002	7.36406E+002	7.18110E+000	1.04070E-006	4.01560E+000	3.38992E-002	6.33100E-001	1.40700E-010	1.65600E-010
130	16	10	1	1.35000E-002	1.35000E-002	8.50000E-003	6.37000E-010	2.22470E-009	7.20118E+002	7.33969E+002	1.38506E+001	1.18670E-006	4.00320E+000	3.42075E-002	6.32500E-001	6.35100E-010	4.19400E-010
134	14	10	1	1.35000E-002	1.37000E-002	8.60000E-003	8.61800E-010	2.55030E-009	7.23835E+002	7.34161E+002	1.03259E+001	1.09900E-006	4.00710E+000	3.41730E-002	6.33200E-001	1.40700E-010	6.60900E-010
138	12	10	1	1.35000E-002	1.41000E-002	8.60000E-003	2.48200E-010	2.50810E-009	7.35108E+002	7.42714E+002	7.60610E+000	9.10600E-007	3.98620E+000	3.37338E-002	6.33400E-001	7.11200E-010	1.13600E-010
142	10	10	1	1.36000E-002	1.39000E-002	8.50000E-003	2.13100E-010	2.76100E-009	7.36286E+002	7.40209E+002	3.92340E+000	9.65900E-007	3.96880E+000	3.32944E-002	6.32500E-001	9.09000E-011	2.72400E-010
145	8	10	1	1.39000E-002	1.38000E-002	8.30000E-003	4.77700E-010	3.52210E-009	7.09625E+002	7.14826E+002	5.20040E+000	1.17930E-006	3.95450E+000	3.36455E-002	6.33200E-001	3.70000E-010	3.49600E-010
149	7	12	1	1.35000E-002	1.36000E-002	8.50000E-003	4.07500E-010	2.87110E-009	7.30992E+002	7.35128E+002	4.13660E+000	1.00720E-006	4.03470E+000	3.32892E-002	6.33100E-001	3.30400E-010	1.79900E-010
153	9	12	1	1.35000E-002	1.35000E-002	8.60000E-003	6.74400E-010	2.74230E-009	7.41194E+002	7.47081E+002	5.88630E+000	8.81700E-007	4.02540E+000	3.33940E-002	6.33000E-001	7.52000E-011	1.22000E-010
157	11	12	1	1.35000E-002	1.34000E-002	8.50000E-003	6.39300E-010	1.93440E-009	7.32430E+002	7.37345E+002	4.91500E+000	1.04610E-006	3.99640E+000	3.38144E-002	6.32900E-001	2.26200E-010	4.94000E-011
161	13	12	1	1.35000E-002	1.33000E-002	8.60000E-003	3.65300E-010	2.81490E-009	7.31657E+002	7.44072E+002	1.24152E+001	1.03270E-006	4.04200E+000	3.39224E-002	6.32400E-001	2.65800E-010	3.79800E-010
165	15	12	1	1.35000E-002	1.35000E-002	8.50000E-003	4.70000E-012	2.38870E-009	7.36267E+002	7.43846E+002	7.57940E+000	9.41600E-007	4.03420E+000	3.35885E-002	6.33400E-001	2.15000E-011	3.11000E-011
169	17	12	1	1.34000E-002	1.30000E-002	8.50000E-003	1.21800E-010	2.66730E-009	7.28775E+002	7.39659E+002	1.08844E+001	1.07530E-006	3.98770E+000	3.36161E-002	6.32500E-001	1.44500E-010	7.00000E-013
173	19	12	1	1.35000E-002	1.31000E-002	8.50000E-003	7.03000E-011	2.31370E-009	7.22687E+002	7.36666E+002	1.39789E+001	1.08610E-006	4.04540E+000	3.35185E-002	6.33000E-001	2.19900E-010	1.33000E-011
177	21	12	1	1.35000E-002	1.31000E-002	8.50000E-003	2.64600E-010	2.26220E-009	7.31070E+002	7.38835E+002	7.76530E+000	1.00070E-006	4.07910E+000	3.30907E-002	6.33000E-001	8.17800E-010	6.95500E-010
181	23	12	1	1.36000E-002	1.33000E-002	8.50000E-003	7.40000E-010	2.11700E-009	7.27826E+002	7.37154E+002	9.32830E+000	1.03180E-006	4.03230E+000	3.30834E-002	6.32600E-001	4.45900E-010	8.20000E-012
185	25	12	1	1.35000E-002	1.31000E-002	8.50000E-003	5.90100E-010	2.38160E-009	7.20700E+002	7.33622E+002	1.29221E+001	1.10350E-006	4.04780E+000	3.34027E-002	6.32900E-001	2.02100E-010	8.45000E-011
189	27	12	1	1.36000E-002	1.36000E-002	8.50000E-003	7.37700E-010	2.03500E-009	7.29630E+002	7.38224E+002	8.59430E+000	1.04210E-006	4.04410E+000	3.35038E-002	6.32800E-001	2.31600E-010	2.30000E-012
193	29	12	1	1.35000E-002	1.35000E-002	8.50000E-003	1.10100E-010	2.28330E-009	7.24031E+002	7.34904E+002	1.08734E+001	1.13160E-006	4.01430E+000	3.36892E-002	6.32700E-001	6.46000E-011	2.31400E-010
197	31	12	1	1.35000E-002	1.34000E-002	8.50000E-003	5.39000E-011	2.49870E-009	7.16222E+002	7.31223E+002	1.50016E+001	1.20820E-006	4.05930E+000	3.38581E-002	6.32500E-001	8.69500E-010	2.71200E-010
201	33	12	1	1.35000E-002	1.34000E-002	8.60000E-003	2.24800E-010	1.90390E-009	7.28150E+002	7.34764E+002	6.61360E+000	1.12270E-006	4.07790E+000	3.38603E-002	6.32800E-001	4.45700E-010	3.30000E-011
205	35	12	1	1.36000E-002	1.34000E-002	8.50000E-003	4.42600E-010	2.59470E-009	7.33285E+002	7.41622E+002	8.33720E+000	9.03800E-007	4.04190E+000	3.32742E-002	6.34000E-001	4.58500E-010	1.42600E-010
209	37	12	1	1.36000E-002	1.35000E-002	8.50000E-003	3.32500E-010	3.03500E-009	7.25048E+002	7.29621E+002	4.57250E+000	1.05130E-006	4.06230E+000	3.31750E-002	6.33100E-001	3.14300E-010	3.31800E-010
217	38	14	1	1.35000E-002	1.33000E-002	8.50000E-003	1.99100E-010	3.18490E-009	7.29956E+002	7.35072E+002	5.11580E+000	1.03150E-006	4.05190E+000	3.32349E-002	6.33000E-001	4.15200E-010	3.09400E-010
221	36	14	1	1.35000E-002	1.41000E-002	8.50000E-003	5.41000E-010	2.95770E-009	7.41360E+002	7.43620E+002	2.26060E+000	8.79300E-007	4.11680E+000	3.33916E-002	6.33400E-001	2.67900E-010	1.02300E-010
225	34	14	1	1.35000E-002	1.32000E-002	8.60000E-003	1.96700E-010	2.27630E-009	7.16292E+002	7.29972E+002	1.36798E+001	1.16660E-006	4.10110E+000	3.41907E-002	6.33600E-001	2.85900E-010	6.77000E-011
229	32	14	1	1.36000E-002	1.34000E-002	8.50000E-003	9.08600E-010	2.51040E-009	7.18929E+002	7.30560E+002	1.16312E+001	1.09600E-006	4.05760E+000	3.38456E-002	6.33100E-001	2.43100E-010	2.26700E-010
233	30	14	1	1.35000E-002	1.33000E-002	8.50000E-003	3.32500E-010	2.64860E-009	7.28884E+002	7.36465E+002	7.58030E+000	1.03730E-006	4.07920E+000	3.35511E-002	6.33000E-001	5.11900E-010	1.41700E-010
237	28	14	1	1.35000E-002	1.35000E-002	8.50000E-003	2.64600E-010	2.49870E-009	7.23686E+002	7.37064E+002	1.33776E+001	1.05210E-006	4.07490E+000	3.33346E-002	6.32800E-001	7.75000E-011	1.38900E-010
241	26	14	1	1.35000E-002	1.31000E-002	8.50000E-003	8.05600E-010	2.87810E-009	7.23577E+002	7.33244E+002	9.66730E+000	1.04230E-006	4.06280E+000	3.28832E-002	6.33200E-001	2.43300E-010	1.89700E-010
245	24	14	1	1.35000E-002	1.35000E-002	8.50000E-003	4.96500E-010	2.67910E-009	7.23700E+002	7.34066E+002	1.03664E+001	1.09830E-006	4.12700E+000	3.27593E-002	6.32100E-001	7.23900E-010	3.71200E-010
249	22	14	1	1.36000E-002	1.33000E-002	8.60000E-003	2.67000E-010	2.34420E-009	7.12403E+002	7.27912E+002	1.55084E+001	1.13110E-006	4.16500E+000	3.28910E-002	6.33500E-001	5.07000E-010	4.67000E-010
253	20	14	1	1.35000E-002	1.33000E-002	8.50000E-003	7.49000E-011	1.78680E-009	7.22350E+002	7.33120E+002	1.07699E+001	1.10290E-006	4.14670E+000	3.28736E-002	6.32500E-001	1.02100E-010	1.57000E-011
257	18	14	1	1.35000E-002	1.38000E-002	8.50000E-003	9.37000E-011	1.76810E-009	7.30046E+002	7.37504E+002	7.45800E+000	1.01290E-006	4.14520E+000	3.29058E-002	6.32600E-001	5.08000E-011	4.00000E-011
261	16	14	1	1.36000E-002	1.34000E-002	8.50000E-003	1.71000E-010	2.23180E-009	7.27468E+002	7.40419E+002	1.29504E+001	9.92700E-007	4.07760E+000	3.34069E-002	6.33000E-001	2.35800E-010	4.07900E-010
265	14	14	1	1.35000E-002	1.36000E-002	8.50000E-003	8.47700E-010	3.20830E-009	7.33420E+002	7.40257E+002	6.83660E+000	9.93600E-007	4.01470E+000	3.35023E-002	6.32700E-001	2.78000E-010	3.86000E-011
269	12	14	1	1.35000E-002	1.35000E-002	8.50000E-003	6.08900E-010	2.77740E-009	7.32768E+002	7.41477E+002	8.70920E+000	9.78300E-007	4.06620E+000	3.37665E-002	6.32600E-001	3.52000E-010	7.75000E-011
273	10	14	1	1.36000E-002	1.43000E-002	8.60000E-003	6.62700E-010	2.86640E-009	7.19343E+002	7.32659E+002	1.33154E+001	1.10200E-006	4.07020E+000	3.41311E-002	6.33800E-001	5.76800E-010	3.89700E-010
277	8	14	1	1.36000E-002	1.39000E-002	8.60000E-003	3.75000E-011	2.40510E-009	7.37635E+002	7.41363E+002	3.72830E+000	8.89900E-007	4.03230E+000	3.35920E-002	6.33500E-001	3.71600E-010	2.46400E-010
281	6	14	1	1.35000E-002	1.40000E-002	8.50000E-003	2.52900E-010	2.96240E-009	7.34810E+002	7.40537E+002	5.72690E+000	9.77500E-007	4.05690E+000	3.32485E-002	6.33400E-001	1.16400E-010	3.42600E-010
285	6	16	1	1.35000E-002	1.35000E-002	8.50000E-003	4.28600E-010	3.28560E-009	7.34872E+002	7.41066E+002	6.19380E+000	9.80300E-007	4.08340E+000	3.33251E-002	6.33100E-001	6.70000E-011	3.41700E-010
289	8	16	1	1.35000E-002	1.33000E-002	8.50000E-003	5.36300E-010	2.50110E-009	7.35808E+002	7.41748E+002	5.93990E+000	9.31700E-007	4.08240E+000	3.39508E-002	6.33300E-001	1.07490E-009	2.74700E-010
293	10	16	1	1.35000E-002	1.33000E-002	8.50000E-003	1.12410E-009	2.15680E-009	7.12405E+002	7.27119E+002	1.47139E+001	1.21790E-006	4.08220E+000	3.42169E-002	6.33600E-001	1.01100E-009	1.22500E-010
297	12	16	1	1.35000E-002	1.32000E-002	8.50000E-003	4.56700E-010	2.37230E-009	7.24699E+002	7.34882E+002	1.01834E+001	1.07890E-006	4.08020E+000	3.38884E-002	6.33100E-001	1.56700E-010	1.49400E-010
301	14	16	1	1.35000E-002	1.33000E-002	8.50000E-003	4.00500E-010	2.44720E-009	7.26080E+002	7.35368E+002	9.28830E+000	1.09330E-006	4.08120E+000	3.35769E-002	6.32500E-001	3.24800E-010	2.75400E-010
305	16	16	1	1.35000E-002	1.31000E-002	8.50000E-003	2.58000E-011	2.03970E-009	7.21842E+002	7.33426E+002	1.15844E+001	1.05970E-006	4.13220E+000	3.31971E-002	6.32900E-001	4.11900E-010	6.93000E-011
309	18	16	1	1.35000E-002	1.31000E-002	8.50000E-003	5.03500E-010	2.85940E-009	7.21814E+002	7.31447E+002	9.63310E+000	1.10510E-006	4.22810E+000	3.28777E-002	6.32500E-001	7.35100E-010	1.95100E-010
313	20	16	1	1.35000E-002	1.30000E-002	8.50000E-003	8.07900E-010	2.39800E-009	7.04312E+002	7.17448E+002	1.31362E+001	1.17740E-006	4.25360E+000	3.29367E-002	6.34400E-001	1.81700E-010	3.65000E-011
317	22	16	1	1.35000E-002	1.31000E-002	8.50000E-003	9.13300E-010	1.96250E-009	7.01077E+002	7.17480E+002	1.64037E+001	1.58720E-006	4.23500E+000	3.28700E-002	6.31000E-001	6.21100E-010	5.67000E-011
321	24	16	1	1.34000E-002	1.34000E-002	8.50000E-003	9.13000E-011	2.09130E-009	7.10953E+002	7.25298E+002	1.43445E+001	1.06340E-006	4.23570E+000	3.27507E-002	6.34600E-001	4.30000E-010	1.06100E-010
325	26	16	1	1.36000E-002	1.34000E-002	8.50000E-003	9.84000E-011	2.56660E-009	7.20360E+002	7.30044E+002	9.68390E+000	1.08300E-006	4.14260E+000	3.27446E-002	6.32500E-001	8.64000E-011	2.31100E-010
329	28	16	1	1.35000E-002	1.31000E-002	8.50000E-003	2.67000E-010	2.77740E-009	7.22115E+002	7.34817E+002	1.27017E+001	1.05050E-006	4.07810E+000	3.30997E-002	6.32700E-001	3.76100E-010	5.20000E-012
333	30	16	1	1.35000E-002	1.35000E-002	8.50000E-003	2.55300E-010	2.25050E-009	7.30828E+002	7.38313E+002	7.48520E+000	1.02770E-006	4.07750E+000	3.35227E-002	6.32500E-001	4.09100E-010	4.01400E-010
