Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	8
Date	2025/03/03
Time	01:08:23

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
126	17	47	1	0.000E+00	0.000E+00	5.700E-07	4.740E-07	7.586E+02	7.601E+02	1.500E+00	6.900E-09	3.444E+00	2.936E-01	7.630E-01	8.630E-08	5.290E-08	2.800E-09	
127	23	47	1	0.000E+00	0.000E+00	4.010E-07	6.250E-07	7.499E+02	7.539E+02	4.000E+00	7.000E-09	3.421E+00	2.932E-01	7.630E-01	6.760E-08	6.860E-08	2.900E-09	
128	29	47	1	0.000E+00	0.000E+00	4.070E-07	4.800E-07	7.402E+02	7.470E+02	6.800E+00	7.000E-09	3.402E+00	2.938E-01	7.620E-01	6.790E-08	5.680E-08	2.900E-09	
129	35	47	1	0.000E+00	0.000E+00	4.190E-07	4.800E-07	7.389E+02	7.447E+02	5.800E+00	7.200E-09	3.362E+00	2.951E-01	7.620E-01	7.010E-08	5.700E-08	3.000E-09	
130	41	47	1	0.000E+00	0.000E+00	5.800E-07	4.930E-07	7.361E+02	7.428E+02	6.700E+00	7.200E-09	3.359E+00	2.945E-01	7.620E-01	1.100E-07	5.980E-08	2.900E-09	
131	47	47	1	0.000E+00	0.000E+00	4.080E-07	5.230E-07	7.374E+02	7.430E+02	5.600E+00	7.400E-09	3.323E+00	2.943E-01	7.620E-01	7.110E-08	6.510E-08	3.000E-09	
132	53	47	1	0.000E+00	0.000E+00	4.810E-07	7.790E-07	7.414E+02	7.452E+02	3.800E+00	7.300E-09	3.297E+00	2.940E-01	7.620E-01	8.220E-08	9.800E-08	2.800E-09	
133	59	47	1	0.000E+00	0.000E+00	4.200E-07	4.940E-07	7.384E+02	7.442E+02	5.800E+00	7.400E-09	3.275E+00	2.957E-01	7.620E-01	7.430E-08	5.910E-08	2.900E-09	
134	65	47	1	0.000E+00	1.000E-08	6.820E-07	5.400E-07	7.441E+02	7.494E+02	5.300E+00	7.400E-09	3.270E+00	2.953E-01	7.620E-01	9.740E-08	5.960E-08	3.000E-09	
135	71	47	1	0.000E+00	0.000E+00	4.200E-07	5.780E-07	7.520E+02	7.557E+02	3.700E+00	7.200E-09	3.275E+00	2.951E-01	7.620E-01	6.970E-08	7.320E-08	3.000E-09	
136	77	47	1	0.000E+00	0.000E+00	4.100E-07	7.220E-07	7.595E+02	7.613E+02	1.800E+00	7.400E-09	3.289E+00	2.943E-01	7.620E-01	7.000E-08	1.000E-07	3.200E-09	
137	83	47	1	0.000E+00	0.000E+00	3.850E-07	4.660E-07	7.635E+02	7.654E+02	1.900E+00	7.200E-09	3.352E+00	2.943E-01	7.630E-01	6.550E-08	5.530E-08	3.200E-09	
138	47	49	1	0.000E+00	0.000E+00	3.970E-07	4.850E-07	7.393E+02	7.454E+02	6.100E+00	7.100E-09	3.315E+00	2.952E-01	7.610E-01	6.890E-08	5.690E-08	3.000E-09	
139	47	51	1	0.000E+00	0.000E+00	6.430E-07	4.940E-07	7.448E+02	7.495E+02	4.700E+00	7.100E-09	3.344E+00	2.950E-01	7.630E-01	1.115E-07	5.810E-08	2.900E-09	
140	17	53	1	0.000E+00	0.000E+00	4.010E-07	4.840E-07	7.727E+02	7.745E+02	1.800E+00	6.900E-09	3.476E+00	2.986E-01	7.640E-01	6.650E-08	5.900E-08	2.800E-09	
141	23	53	1	0.000E+00	0.000E+00	4.020E-07	4.620E-07	7.659E+02	7.675E+02	1.600E+00	6.900E-09	3.446E+00	2.973E-01	7.630E-01	6.590E-08	5.410E-08	2.700E-09	
142	29	53	1	0.000E+00	0.000E+00	3.990E-07	5.940E-07	7.592E+02	7.618E+02	2.600E+00	6.900E-09	3.425E+00	2.968E-01	7.640E-01	6.820E-08	6.780E-08	2.800E-09	
143	35	53	1	0.000E+00	0.000E+00	1.023E-06	4.820E-07	7.519E+02	7.565E+02	4.600E+00	7.100E-09	3.389E+00	2.966E-01	7.620E-01	1.679E-07	5.810E-08	2.800E-09	
144	41	53	1	0.000E+00	0.000E+00	4.070E-07	4.850E-07	7.481E+02	7.537E+02	5.600E+00	7.000E-09	3.360E+00	2.969E-01	7.620E-01	6.900E-08	5.800E-08	2.900E-09	
145	47	53	1	0.000E+00	0.000E+00	4.150E-07	5.560E-07	7.462E+02	7.520E+02	5.800E+00	7.000E-09	3.337E+00	2.971E-01	7.620E-01	6.960E-08	6.770E-08	3.000E-09	
146	53	53	1	0.000E+00	0.000E+00	3.950E-07	6.350E-07	7.500E+02	7.550E+02	5.000E+00	6.900E-09	3.306E+00	2.980E-01	7.630E-01	6.870E-08	9.050E-08	2.900E-09	
147	59	53	1	0.000E+00	0.000E+00	4.060E-07	4.740E-07	7.541E+02	7.580E+02	3.900E+00	7.100E-09	3.284E+00	2.974E-01	7.620E-01	6.920E-08	5.630E-08	2.800E-09	
148	65	53	1	0.000E+00	0.000E+00	3.880E-07	5.450E-07	7.613E+02	7.634E+02	2.100E+00	7.000E-09	3.288E+00	2.984E-01	7.620E-01	6.650E-08	6.390E-08	2.700E-09	
149	71	53	1	0.000E+00	0.000E+00	3.830E-07	6.160E-07	7.669E+02	7.684E+02	1.500E+00	7.100E-09	3.275E+00	2.988E-01	7.630E-01	6.620E-08	7.680E-08	2.800E-09	
150	77	53	1	0.000E+00	0.000E+00	4.030E-07	7.070E-07	7.745E+02	7.762E+02	1.700E+00	6.900E-09	3.339E+00	3.010E-01	7.640E-01	6.900E-08	8.660E-08	3.000E-09	
151	83	53	6	0.000E+00	0.000E+00	4.170E-07	4.770E-07	6.573E+02										
152	47	55	1	0.000E+00	0.000E+00	4.060E-07	6.640E-07	7.540E+02	7.588E+02	4.800E+00	7.100E-09	3.330E+00	2.991E-01	7.630E-01	6.860E-08	7.680E-08	2.900E-09	
153	47	57	1	0.000E+00	0.000E+00	3.870E-07	4.910E-07	7.618E+02	7.656E+02	3.800E+00	6.900E-09	3.322E+00	3.025E-01	7.620E-01	6.670E-08	5.690E-08	2.800E-09	
154	23	59	1	0.000E+00	0.000E+00	3.970E-07	4.690E-07	7.700E+02	7.751E+02	5.100E+00	6.600E-09	3.467E+00	3.099E-01	7.640E-01	6.790E-08	5.430E-08	2.800E-09	
155	29	59	1	0.000E+00	0.000E+00	4.450E-07	4.440E-07	7.774E+02	7.792E+02	1.800E+00	6.700E-09	3.422E+00	3.057E-01	7.630E-01	8.360E-08	5.040E-08	2.700E-09	
156	35	59	1	0.000E+00	1.000E-08	6.630E-07	4.680E-07	7.732E+02	7.750E+02	1.800E+00	6.800E-09	3.372E+00	3.041E-01	7.630E-01	9.910E-08	5.400E-08	2.700E-09	
157	41	59	1	0.000E+00	0.000E+00	4.930E-07	5.730E-07	7.714E+02	7.734E+02	2.000E+00	6.800E-09	3.350E+00	3.044E-01	7.630E-01	9.050E-08	6.690E-08	2.700E-09	
158	47	59	1	0.000E+00	1.000E-08	6.410E-07	5.210E-07	7.693E+02	7.719E+02	2.600E+00	6.900E-09	3.316E+00	3.057E-01	7.620E-01	9.490E-08	6.360E-08	2.800E-09	
159	53	59	1	0.000E+00	0.000E+00	5.750E-07	5.060E-07	7.730E+02	7.747E+02	1.700E+00	6.900E-09	3.273E+00	3.049E-01	7.620E-01	1.032E-07	5.620E-08	2.700E-09	
160	59	59	1	0.000E+00	0.000E+00	3.710E-07	5.260E-07	7.740E+02	7.760E+02	2.000E+00	7.000E-09	3.269E+00	3.054E-01	7.620E-01	6.400E-08	5.560E-08	2.700E-09	
161	65	59	1	0.000E+00	0.000E+00	3.920E-07	4.540E-07	7.764E+02	7.782E+02	1.800E+00	7.100E-09	3.265E+00	3.043E-01	7.620E-01	6.730E-08	5.310E-08	2.900E-09	
162	71	59	1	0.000E+00	0.000E+00	4.190E-07	4.360E-07	7.810E+02	7.831E+02	2.100E+00	6.800E-09	3.331E+00	3.084E-01	7.630E-01	7.270E-08	5.050E-08	2.700E-09	
163	47	61	1	0.000E+00	0.000E+00	4.850E-07	5.330E-07	7.780E+02	7.796E+02	1.600E+00	6.800E-09	3.355E+00	3.076E-01	7.630E-01	8.990E-08	6.470E-08	2.700E-09	
164	47	63	1	0.000E+00	0.000E+00	3.920E-07	5.230E-07	7.828E+02	7.852E+02	2.400E+00	6.700E-09	3.380E+00	3.123E-01	7.640E-01	6.640E-08	5.840E-08	2.500E-09	
165	35	65	1	0.000E+00	0.000E+00	3.800E-07	4.330E-07	7.407E+02	7.507E+02	1.000E+01	1.610E-08	3.525E+00	3.038E-01	7.670E-01	6.420E-08	5.050E-08	6.600E-09	
166	41	65	1	0.000E+00	0.000E+00	3.800E-07	6.680E-07	7.566E+02	7.689E+02	1.230E+01	6.900E-09	3.472E+00	3.153E-01	7.650E-01	6.440E-08	8.370E-08	2.700E-09	
167	47	65	1	0.000E+00	0.000E+00	3.930E-07	5.790E-07	7.574E+02	7.700E+02	1.260E+01	6.800E-09	3.416E+00	3.167E-01	7.630E-01	6.650E-08	7.660E-08	2.700E-09	
168	53	65	1	0.000E+00	1.000E-08	4.130E-07	4.700E-07	7.438E+02	7.583E+02	1.450E+01	7.000E-09	3.400E+00	3.183E-01	7.640E-01	6.810E-08	5.390E-08	2.500E-09	
169	59	65	1	0.000E+00	0.000E+00	3.900E-07	4.570E-07	7.421E+02	7.505E+02	8.400E+00	1.600E-08	3.405E+00	3.067E-01	7.650E-01	6.790E-08	5.410E-08	6.500E-09	
