Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	10
Date	2025/03/03
Time	01:24:20

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
126	17	47	1	0.000E+00	0.000E+00	3.800E-07	4.850E-07	7.568E+02	7.586E+02	1.800E+00	7.500E-09	3.426E+00	2.933E-01	7.630E-01	6.680E-08	5.600E-08	3.200E-09	
127	23	47	1	0.000E+00	1.000E-08	4.050E-07	4.820E-07	7.518E+02	7.539E+02	2.100E+00	7.400E-09	3.392E+00	2.926E-01	7.620E-01	7.230E-08	5.660E-08	3.100E-09	
128	29	47	1	0.000E+00	0.000E+00	3.910E-07	4.580E-07	7.397E+02	7.463E+02	6.600E+00	7.300E-09	3.385E+00	2.940E-01	7.620E-01	6.710E-08	5.440E-08	3.000E-09	
129	35	47	1	0.000E+00	1.000E-08	5.170E-07	5.010E-07	7.402E+02	7.453E+02	5.100E+00	7.600E-09	3.342E+00	2.932E-01	7.620E-01	8.600E-08	6.050E-08	3.100E-09	
130	41	47	1	0.000E+00	0.000E+00	4.400E-07	6.270E-07	7.404E+02	7.444E+02	4.000E+00	7.500E-09	3.337E+00	2.931E-01	7.620E-01	7.620E-08	7.750E-08	3.200E-09	
131	47	47	1	0.000E+00	0.000E+00	4.340E-07	5.300E-07	7.410E+02	7.443E+02	3.300E+00	7.700E-09	3.306E+00	2.931E-01	7.620E-01	7.490E-08	6.570E-08	3.100E-09	
132	53	47	1	0.000E+00	0.000E+00	5.160E-07	5.290E-07	7.439E+02	7.459E+02	2.000E+00	7.800E-09	3.281E+00	2.921E-01	7.620E-01	8.080E-08	6.550E-08	3.300E-09	
133	59	47	1	0.000E+00	0.000E+00	4.960E-07	6.230E-07	7.442E+02	7.481E+02	3.900E+00	7.600E-09	3.268E+00	2.929E-01	7.610E-01	8.010E-08	7.560E-08	3.200E-09	
134	65	47	1	0.000E+00	0.000E+00	4.560E-07	6.330E-07	7.495E+02	7.515E+02	2.000E+00	7.500E-09	3.254E+00	2.921E-01	7.610E-01	7.940E-08	9.520E-08	3.200E-09	
135	71	47	1	0.000E+00	0.000E+00	4.470E-07	5.140E-07	7.544E+02	7.560E+02	1.600E+00	7.800E-09	3.259E+00	2.908E-01	7.610E-01	7.690E-08	6.430E-08	3.500E-09	
136	77	47	1	0.000E+00	0.000E+00	5.480E-07	5.800E-07	7.487E+02	7.515E+02	2.800E+00	8.200E-09	3.279E+00	2.893E-01	7.620E-01	8.570E-08	6.890E-08	3.200E-09	
137	83	47	1	0.000E+00	1.000E-08	3.860E-07	4.440E-07	7.396E+02	7.417E+02	2.100E+00	9.000E-09	3.340E+00	2.873E-01	7.630E-01	6.670E-08	5.380E-08	2.800E-09	
138	47	49	1	0.000E+00	0.000E+00	4.400E-07	5.120E-07	7.430E+02	7.476E+02	4.600E+00	7.500E-09	3.295E+00	2.938E-01	7.620E-01	7.480E-08	6.250E-08	3.200E-09	
139	47	51	1	0.000E+00	0.000E+00	5.010E-07	6.500E-07	7.494E+02	7.517E+02	2.300E+00	7.500E-09	3.329E+00	2.923E-01	7.620E-01	8.110E-08	7.830E-08	3.200E-09	
140	17	53	1	0.000E+00	0.000E+00	4.060E-07	8.230E-07	7.695E+02	7.713E+02	1.800E+00	7.100E-09	3.477E+00	2.967E-01	7.640E-01	6.860E-08	9.880E-08	3.100E-09	
141	23	53	1	0.000E+00	0.000E+00	5.090E-07	5.420E-07	7.636E+02	7.652E+02	1.600E+00	7.200E-09	3.426E+00	2.959E-01	7.630E-01	8.630E-08	6.420E-08	3.200E-09	
142	29	53	1	0.000E+00	1.000E-08	4.080E-07	6.420E-07	7.583E+02	7.604E+02	2.100E+00	7.300E-09	3.416E+00	2.953E-01	7.630E-01	7.040E-08	8.500E-08	3.000E-09	
143	35	53	1	0.000E+00	1.000E-08	4.530E-07	5.010E-07	7.537E+02	7.570E+02	3.300E+00	7.300E-09	3.370E+00	2.953E-01	7.630E-01	7.380E-08	5.840E-08	3.000E-09	
144	41	53	1	0.000E+00	0.000E+00	4.640E-07	5.240E-07	7.523E+02	7.555E+02	3.200E+00	7.500E-09	3.358E+00	2.947E-01	7.630E-01	7.570E-08	6.680E-08	3.000E-09	
145	47	53	1	0.000E+00	1.000E-08	4.270E-07	5.030E-07	7.520E+02	7.556E+02	3.600E+00	7.400E-09	3.330E+00	2.949E-01	7.620E-01	7.360E-08	5.900E-08	3.200E-09	
146	53	53	1	0.000E+00	0.000E+00	4.410E-07	6.060E-07	7.543E+02	7.569E+02	2.600E+00	7.300E-09	3.300E+00	2.952E-01	7.620E-01	7.360E-08	7.840E-08	2.900E-09	
147	59	53	1	0.000E+00	1.000E-08	4.340E-07	6.440E-07	7.580E+02	7.601E+02	2.100E+00	7.300E-09	3.284E+00	2.950E-01	7.620E-01	7.650E-08	9.230E-08	3.000E-09	
148	65	53	1	0.000E+00	0.000E+00	5.410E-07	5.960E-07	7.610E+02	7.626E+02	1.600E+00	7.400E-09	3.278E+00	2.954E-01	7.630E-01	8.970E-08	7.290E-08	3.200E-09	
149	71	53	1	0.000E+00	1.000E-08	4.460E-07	5.300E-07	7.587E+02	7.602E+02	1.500E+00	7.800E-09	3.281E+00	2.938E-01	7.620E-01	7.480E-08	6.170E-08	3.300E-09	
150	77	53	1	0.000E+00	0.000E+00	4.320E-07	4.800E-07	7.582E+02	7.604E+02	2.200E+00	8.200E-09	3.331E+00	2.939E-01	7.640E-01	7.250E-08	5.730E-08	2.800E-09	
151	83	53	6	0.000E+00	0.000E+00	3.920E-07	8.420E-07	5.869E+02										
152	47	55	1	0.000E+00	1.000E-08	4.200E-07	5.620E-07	7.592E+02	7.615E+02	2.300E+00	7.400E-09	3.322E+00	2.965E-01	7.620E-01	7.410E-08	6.310E-08	3.000E-09	
153	47	57	1	0.000E+00	0.000E+00	4.310E-07	5.050E-07	7.659E+02	7.679E+02	2.000E+00	7.400E-09	3.307E+00	2.992E-01	7.620E-01	7.570E-08	5.770E-08	3.100E-09	
154	23	59	1	0.000E+00	1.000E-08	4.360E-07	4.430E-07	7.842E+02	7.861E+02	1.900E+00	6.700E-09	3.437E+00	3.040E-01	7.630E-01	7.850E-08	5.300E-08	3.100E-09	
155	29	59	1	0.000E+00	0.000E+00	3.810E-07	4.500E-07	7.763E+02	7.782E+02	1.900E+00	7.200E-09	3.397E+00	3.020E-01	7.620E-01	6.650E-08	5.510E-08	3.100E-09	
156	35	59	1	0.000E+00	0.000E+00	4.070E-07	4.690E-07	7.717E+02	7.731E+02	1.400E+00	7.400E-09	3.345E+00	3.015E-01	7.620E-01	6.980E-08	5.450E-08	3.000E-09	
157	41	59	1	0.000E+00	0.000E+00	4.150E-07	4.920E-07	7.716E+02	7.732E+02	1.600E+00	7.300E-09	3.332E+00	3.013E-01	7.620E-01	6.950E-08	5.580E-08	3.000E-09	
158	47	59	1	0.000E+00	0.000E+00	4.090E-07	5.150E-07	7.725E+02	7.741E+02	1.600E+00	6.900E-09	3.298E+00	3.017E-01	7.620E-01	6.840E-08	5.860E-08	2.800E-09	
159	53	59	1	0.000E+00	0.000E+00	4.330E-07	5.390E-07	7.711E+02	7.725E+02	1.400E+00	7.400E-09	3.258E+00	3.014E-01	7.610E-01	7.430E-08	6.350E-08	3.100E-09	
160	59	59	1	0.000E+00	0.000E+00	4.060E-07	5.220E-07	7.712E+02	7.731E+02	1.900E+00	7.400E-09	3.259E+00	3.017E-01	7.610E-01	7.160E-08	5.770E-08	3.200E-09	
161	65	59	1	0.000E+00	0.000E+00	4.130E-07	4.910E-07	7.622E+02	7.637E+02	1.500E+00	8.100E-09	3.238E+00	2.988E-01	7.610E-01	7.140E-08	5.810E-08	2.900E-09	
162	71	59	1	0.000E+00	0.000E+00	5.030E-07	5.390E-07	7.738E+02	7.755E+02	1.700E+00	7.800E-09	3.312E+00	3.008E-01	7.620E-01	7.900E-08	6.520E-08	2.800E-09	
163	47	61	1	0.000E+00	0.000E+00	4.270E-07	5.580E-07	7.752E+02	7.774E+02	2.200E+00	7.200E-09	3.347E+00	3.031E-01	7.630E-01	7.240E-08	6.690E-08	3.500E-09	
164	47	63	1	0.000E+00	0.000E+00	3.990E-07	4.820E-07	7.855E+02	7.876E+02	2.100E+00	7.200E-09	3.370E+00	3.067E-01	7.630E-01	6.820E-08	5.630E-08	3.100E-09	
165	35	65	1	0.000E+00	0.000E+00	4.460E-07	4.790E-07	7.420E+02	7.543E+02	1.230E+01	2.710E-08	3.513E+00	2.980E-01	7.650E-01	7.790E-08	5.380E-08	1.200E-08	
166	41	65	1	0.000E+00	0.000E+00	3.910E-07	4.690E-07	7.815E+02	7.867E+02	5.200E+00	7.300E-09	3.476E+00	3.098E-01	7.640E-01	6.830E-08	5.450E-08	2.900E-09	
167	47	65	1	0.000E+00	0.000E+00	3.910E-07	6.620E-07	7.868E+02	7.904E+02	3.600E+00	7.300E-09	3.407E+00	3.104E-01	7.640E-01	6.980E-08	6.870E-08	3.200E-09	
168	53	65	1	0.000E+00	0.000E+00	4.250E-07	5.330E-07	7.818E+02	7.867E+02	4.900E+00	9.000E-09	3.373E+00	3.117E-01	7.630E-01	7.790E-08	6.030E-08	3.600E-09	
169	59	65	1	0.000E+00	0.000E+00	4.210E-07	5.120E-07	7.327E+02	7.451E+02	1.240E+01	3.790E-08	3.383E+00	2.979E-01	7.640E-01	7.240E-08	6.260E-08	1.660E-08	
