Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	6
Date	2025/03/03
Time	00:52:09

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
127	23	47	1	0.000E+00	0.000E+00	4.380E-07	5.500E-07	7.527E+02	7.551E+02	2.400E+00	7.400E-09	3.373E+00	3.008E-01	7.620E-01	7.740E-08	6.460E-08	3.000E-09	
128	29	47	1	0.000E+00	0.000E+00	4.520E-07	7.120E-07	7.375E+02	7.425E+02	5.000E+00	7.300E-09	3.369E+00	3.028E-01	7.630E-01	7.450E-08	8.660E-08	2.900E-09	
129	35	47	1	0.000E+00	0.000E+00	7.840E-07	4.940E-07	7.353E+02	7.401E+02	4.800E+00	7.200E-09	3.335E+00	3.036E-01	7.620E-01	1.249E-07	6.300E-08	2.800E-09	
130	41	47	1	0.000E+00	0.000E+00	5.650E-07	5.410E-07	7.350E+02	7.412E+02	6.200E+00	7.400E-09	3.337E+00	3.036E-01	7.620E-01	8.940E-08	6.960E-08	2.900E-09	
131	47	47	1	0.000E+00	1.000E-08	4.490E-07	5.210E-07	7.356E+02	7.407E+02	5.100E+00	7.400E-09	3.297E+00	3.042E-01	7.620E-01	7.410E-08	6.460E-08	2.900E-09	
132	53	47	1	0.000E+00	1.000E-08	5.750E-07	4.800E-07	7.379E+02	7.430E+02	5.100E+00	7.200E-09	3.280E+00	3.043E-01	7.620E-01	9.530E-08	5.950E-08	2.900E-09	
133	59	47	1	0.000E+00	0.000E+00	4.240E-07	4.650E-07	7.327E+02	7.373E+02	4.600E+00	7.500E-09	3.264E+00	3.054E-01	7.620E-01	7.100E-08	5.880E-08	3.000E-09	
134	65	47	1	0.000E+00	0.000E+00	4.370E-07	5.040E-07	7.347E+02	7.401E+02	5.400E+00	7.200E-09	3.245E+00	3.055E-01	7.620E-01	7.120E-08	6.500E-08	2.900E-09	
135	71	47	1	0.000E+00	0.000E+00	4.450E-07	4.780E-07	7.382E+02	7.429E+02	4.700E+00	7.200E-09	3.251E+00	3.065E-01	7.620E-01	7.210E-08	5.870E-08	2.900E-09	
136	77	47	1	0.000E+00	0.000E+00	5.910E-07	4.650E-07	7.545E+02	7.574E+02	2.900E+00	7.100E-09	3.257E+00	3.049E-01	7.620E-01	9.490E-08	5.820E-08	2.900E-09	
137	83	47	1	0.000E+00	0.000E+00	4.400E-07	5.210E-07	7.654E+02	7.669E+02	1.500E+00	7.100E-09	3.333E+00	3.046E-01	7.630E-01	6.920E-08	6.470E-08	2.600E-09	
138	47	49	1	0.000E+00	1.000E-08	4.040E-07	5.300E-07	7.351E+02	7.402E+02	5.100E+00	7.400E-09	3.294E+00	3.046E-01	7.620E-01	7.020E-08	6.510E-08	3.100E-09	
139	47	51	1	0.000E+00	0.000E+00	3.930E-07	4.810E-07	7.420E+02	7.453E+02	3.300E+00	7.300E-09	3.328E+00	3.037E-01	7.620E-01	6.690E-08	6.150E-08	3.100E-09	
140	17	53	1	0.000E+00	1.000E-08	5.460E-07	4.720E-07	7.737E+02	7.752E+02	1.500E+00	7.200E-09	3.469E+00	3.029E-01	7.640E-01	1.007E-07	5.890E-08	3.100E-09	
141	23	53	1	0.000E+00	1.000E-08	4.830E-07	4.760E-07	7.663E+02	7.678E+02	1.500E+00	7.100E-09	3.416E+00	3.040E-01	7.630E-01	7.780E-08	5.740E-08	2.700E-09	
142	29	53	1	0.000E+00	0.000E+00	4.870E-07	7.540E-07	7.543E+02	7.578E+02	3.500E+00	7.200E-09	3.407E+00	3.047E-01	7.640E-01	8.360E-08	9.370E-08	2.800E-09	
143	35	53	1	0.000E+00	0.000E+00	4.910E-07	4.640E-07	7.467E+02	7.518E+02	5.100E+00	7.100E-09	3.371E+00	3.049E-01	7.630E-01	8.990E-08	5.680E-08	2.800E-09	
144	41	53	1	0.000E+00	0.000E+00	4.050E-07	5.750E-07	7.444E+02	7.494E+02	5.000E+00	7.200E-09	3.366E+00	3.052E-01	7.630E-01	6.800E-08	7.650E-08	2.700E-09	
145	47	53	1	0.000E+00	0.000E+00	3.930E-07	5.010E-07	7.415E+02	7.462E+02	4.700E+00	7.100E-09	3.334E+00	3.058E-01	7.630E-01	6.760E-08	5.670E-08	2.700E-09	
146	53	53	1	0.000E+00	0.000E+00	4.150E-07	4.630E-07	7.429E+02	7.486E+02	5.700E+00	7.200E-09	3.299E+00	3.069E-01	7.620E-01	6.840E-08	5.560E-08	2.900E-09	
147	59	53	1	0.000E+00	0.000E+00	4.290E-07	4.870E-07	7.436E+02	7.480E+02	4.400E+00	7.100E-09	3.285E+00	3.072E-01	7.620E-01	7.440E-08	5.660E-08	2.500E-09	
148	65	53	1	0.000E+00	0.000E+00	5.020E-07	5.090E-07	7.483E+02	7.531E+02	4.800E+00	7.200E-09	3.263E+00	3.088E-01	7.620E-01	1.065E-07	6.120E-08	2.700E-09	
149	71	53	1	0.000E+00	0.000E+00	3.930E-07	4.990E-07	7.606E+02	7.627E+02	2.100E+00	6.900E-09	3.275E+00	3.079E-01	7.620E-01	6.860E-08	5.740E-08	2.900E-09	
150	77	53	1	0.000E+00	0.000E+00	4.100E-07	5.960E-07	7.695E+02	7.714E+02	1.900E+00	7.000E-09	3.325E+00	3.099E-01	7.640E-01	7.010E-08	7.010E-08	2.500E-09	
151	83	53	1	0.000E+00	0.000E+00	3.800E-07	4.150E-07	6.752E+02	6.926E+02	1.740E+01	6.900E-09	3.454E+00	3.027E-01	7.670E-01	6.280E-08	5.220E-08	2.600E-09	
152	47	55	1	0.000E+00	0.000E+00	3.970E-07	5.090E-07	7.466E+02	7.512E+02	4.600E+00	6.900E-09	3.325E+00	3.079E-01	7.630E-01	6.810E-08	5.780E-08	2.600E-09	
153	47	57	1	0.000E+00	0.000E+00	4.020E-07	4.650E-07	7.498E+02	7.546E+02	4.800E+00	7.000E-09	3.313E+00	3.108E-01	7.630E-01	6.950E-08	5.420E-08	2.500E-09	
154	23	59	1	0.000E+00	0.000E+00	5.050E-07	4.630E-07	7.850E+02	7.867E+02	1.700E+00	6.700E-09	3.412E+00	3.114E-01	7.640E-01	8.960E-08	5.760E-08	3.300E-09	
155	29	59	1	0.000E+00	0.000E+00	6.750E-07	4.690E-07	7.776E+02	7.797E+02	2.100E+00	6.800E-09	3.390E+00	3.103E-01	7.640E-01	9.800E-08	5.560E-08	2.700E-09	
156	35	59	1	0.000E+00	0.000E+00	3.840E-07	7.710E-07	7.705E+02	7.725E+02	2.000E+00	6.800E-09	3.342E+00	3.112E-01	7.620E-01	6.750E-08	8.910E-08	2.600E-09	
157	41	59	1	0.000E+00	0.000E+00	4.030E-07	5.610E-07	7.650E+02	7.676E+02	2.600E+00	6.800E-09	3.332E+00	3.129E-01	7.630E-01	6.700E-08	6.350E-08	2.800E-09	
158	47	59	1	0.000E+00	0.000E+00	4.500E-07	4.960E-07	7.578E+02	7.611E+02	3.300E+00	6.700E-09	3.311E+00	3.144E-01	7.620E-01	6.990E-08	5.530E-08	2.500E-09	
159	53	59	1	0.000E+00	1.000E-08	4.100E-07	4.530E-07	7.668E+02	7.691E+02	2.300E+00	6.800E-09	3.269E+00	3.132E-01	7.620E-01	6.930E-08	5.370E-08	2.700E-09	
160	59	59	1	0.000E+00	0.000E+00	4.900E-07	4.920E-07	7.630E+02	7.656E+02	2.600E+00	6.800E-09	3.268E+00	3.148E-01	7.620E-01	7.650E-08	5.960E-08	2.700E-09	
161	65	59	1	0.000E+00	0.000E+00	4.430E-07	4.720E-07	7.731E+02	7.751E+02	2.000E+00	6.800E-09	3.253E+00	3.146E-01	7.620E-01	9.130E-08	5.670E-08	2.900E-09	
162	71	59	1	0.000E+00	0.000E+00	3.920E-07	4.580E-07	7.680E+02	7.716E+02	3.600E+00	6.700E-09	3.309E+00	3.170E-01	7.640E-01	6.730E-08	5.520E-08	2.600E-09	
163	47	61	1	0.000E+00	0.000E+00	3.930E-07	4.480E-07	7.724E+02	7.742E+02	1.800E+00	6.800E-09	3.337E+00	3.148E-01	7.630E-01	6.690E-08	5.280E-08	2.600E-09	
164	47	63	1	0.000E+00	0.000E+00	5.620E-07	4.520E-07	7.778E+02	7.801E+02	2.300E+00	6.800E-09	3.370E+00	3.186E-01	7.640E-01	8.440E-08	5.410E-08	2.500E-09	
165	35	65	1	0.000E+00	0.000E+00	3.860E-07	5.520E-07	7.454E+02	7.559E+02	1.050E+01	9.300E-09	3.508E+00	3.101E-01	7.670E-01	6.470E-08	6.030E-08	4.000E-09	
166	41	65	1	0.000E+00	0.000E+00	3.930E-07	4.940E-07	7.591E+02	7.693E+02	1.020E+01	6.700E-09	3.481E+00	3.210E-01	7.650E-01	6.820E-08	6.140E-08	2.600E-09	
167	47	65	1	0.000E+00	0.000E+00	4.770E-07	4.620E-07	7.575E+02	7.668E+02	9.300E+00	7.200E-09	3.419E+00	3.221E-01	7.650E-01	7.620E-08	5.670E-08	2.800E-09	
168	53	65	1	0.000E+00	0.000E+00	3.890E-07	4.620E-07	7.519E+02	7.623E+02	1.040E+01	6.800E-09	3.381E+00	3.239E-01	7.640E-01	6.720E-08	5.500E-08	2.600E-09	
169	59	65	1	0.000E+00	0.000E+00	4.700E-07	5.120E-07	7.401E+02	7.464E+02	6.300E+00	9.100E-09	3.401E+00	3.153E-01	7.650E-01	8.170E-08	6.140E-08	3.600E-09	
