Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	19
Date	2025/03/03
Time	02:37:45

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
127	23	47	1	0.000E+00	0.000E+00	4.860E-07	6.390E-07	7.420E+02	7.516E+02	9.600E+00	7.100E-09	3.382E+00	3.004E-01	7.620E-01	8.160E-08	9.110E-08	3.200E-09	
128	29	47	1	0.000E+00	0.000E+00	4.430E-07	5.790E-07	7.302E+02	7.410E+02	1.080E+01	7.200E-09	3.380E+00	3.010E-01	7.630E-01	7.700E-08	8.100E-08	3.300E-09	
129	35	47	1	0.000E+00	0.000E+00	4.350E-07	5.670E-07	7.289E+02	7.385E+02	9.600E+00	7.100E-09	3.330E+00	3.005E-01	7.620E-01	7.360E-08	7.110E-08	3.100E-09	
130	41	47	1	0.000E+00	0.000E+00	4.590E-07	5.140E-07	7.284E+02	7.395E+02	1.110E+01	7.300E-09	3.338E+00	3.003E-01	7.630E-01	7.820E-08	6.350E-08	3.200E-09	
131	47	47	1	0.000E+00	0.000E+00	4.170E-07	4.880E-07	7.285E+02	7.377E+02	9.200E+00	7.100E-09	3.305E+00	3.003E-01	7.620E-01	7.220E-08	6.240E-08	3.200E-09	
132	53	47	1	0.000E+00	0.000E+00	5.130E-07	7.910E-07	7.339E+02	7.438E+02	9.900E+00	7.300E-09	3.280E+00	3.001E-01	7.620E-01	8.750E-08	9.420E-08	3.000E-09	
133	59	47	1	0.000E+00	0.000E+00	4.770E-07	5.650E-07	7.324E+02	7.405E+02	8.100E+00	7.600E-09	3.262E+00	3.014E-01	7.620E-01	8.450E-08	7.060E-08	3.300E-09	
134	65	47	1	0.000E+00	0.000E+00	4.740E-07	6.010E-07	7.407E+02	7.494E+02	8.700E+00	7.400E-09	3.241E+00	3.013E-01	7.620E-01	8.370E-08	8.600E-08	3.300E-09	
135	71	47	1	0.000E+00	0.000E+00	5.540E-07	9.280E-07	7.534E+02	7.597E+02	6.300E+00	7.500E-09	3.248E+00	3.001E-01	7.620E-01	1.018E-07	1.356E-07	3.200E-09	
136	77	47	1	0.000E+00	0.000E+00	5.450E-07	6.510E-07	7.730E+02	7.747E+02	1.700E+00	7.600E-09	3.255E+00	2.991E-01	7.620E-01	9.480E-08	8.340E-08	3.400E-09	
137	83	47	1	0.000E+00	1.000E-08	5.180E-07	5.900E-07	7.812E+02	7.830E+02	1.800E+00	7.400E-09	3.319E+00	2.996E-01	7.640E-01	9.030E-08	7.890E-08	3.400E-09	
138	47	49	1	0.000E+00	1.000E-08	7.660E-07	5.000E-07	7.292E+02	7.380E+02	8.800E+00	7.200E-09	3.295E+00	3.011E-01	7.620E-01	1.181E-07	6.280E-08	3.300E-09	
139	47	51	1	0.000E+00	0.000E+00	4.430E-07	6.990E-07	7.394E+02	7.471E+02	7.700E+00	7.200E-09	3.319E+00	3.008E-01	7.630E-01	7.650E-08	9.150E-08	3.300E-09	
140	17	53	1	0.000E+00	1.000E-08	5.270E-07	6.170E-07	7.796E+02	7.843E+02	4.700E+00	6.800E-09	3.458E+00	3.065E-01	7.640E-01	8.850E-08	8.140E-08	3.000E-09	
141	23	53	1	0.000E+00	0.000E+00	6.350E-07	5.730E-07	7.663E+02	7.742E+02	7.900E+00	6.900E-09	3.408E+00	3.057E-01	7.640E-01	1.106E-07	7.350E-08	3.000E-09	
142	29	53	1	0.000E+00	0.000E+00	4.740E-07	6.460E-07	7.530E+02	7.616E+02	8.600E+00	7.000E-09	3.396E+00	3.041E-01	7.630E-01	7.990E-08	8.480E-08	3.100E-09	
143	35	53	1	0.000E+00	0.000E+00	4.620E-07	5.850E-07	7.462E+02	7.559E+02	9.700E+00	7.200E-09	3.363E+00	3.032E-01	7.630E-01	7.880E-08	7.820E-08	3.000E-09	
144	41	53	1	0.000E+00	1.000E-08	4.460E-07	5.300E-07	7.408E+02	7.501E+02	9.300E+00	7.300E-09	3.336E+00	3.031E-01	7.630E-01	7.900E-08	6.430E-08	3.200E-09	
145	47	53	1	0.000E+00	0.000E+00	5.410E-07	6.140E-07	7.378E+02	7.485E+02	1.070E+01	7.200E-09	3.315E+00	3.032E-01	7.630E-01	8.170E-08	7.780E-08	3.400E-09	
146	53	53	1	0.000E+00	1.000E-08	4.860E-07	9.350E-07	7.460E+02	7.548E+02	8.800E+00	7.200E-09	3.288E+00	3.038E-01	7.630E-01	8.700E-08	1.156E-07	3.100E-09	
147	59	53	1	0.000E+00	1.000E-08	4.960E-07	5.780E-07	7.548E+02	7.612E+02	6.400E+00	7.300E-09	3.263E+00	3.034E-01	7.630E-01	8.840E-08	7.470E-08	3.000E-09	
148	65	53	1	0.000E+00	0.000E+00	5.100E-07	6.150E-07	7.658E+02	7.704E+02	4.600E+00	7.500E-09	3.258E+00	3.046E-01	7.630E-01	8.920E-08	7.830E-08	3.100E-09	
149	71	53	1	0.000E+00	1.000E-08	7.440E-07	9.000E-07	7.790E+02	7.810E+02	2.000E+00	7.400E-09	3.252E+00	3.038E-01	7.630E-01	1.386E-07	1.459E-07	3.300E-09	
150	77	53	1	0.000E+00	0.000E+00	5.980E-07	6.220E-07	7.881E+02	7.898E+02	1.700E+00	7.500E-09	3.302E+00	3.062E-01	7.640E-01	9.620E-08	8.520E-08	3.400E-09	
151	83	53	1	0.000E+00	1.000E-08	5.060E-07	6.060E-07	7.584E+02	7.635E+02	5.100E+00	8.000E-09	3.385E+00	3.035E-01	7.670E-01	9.020E-08	8.080E-08	3.200E-09	
152	47	55	1	0.000E+00	1.000E-08	6.100E-07	5.690E-07	7.471E+02	7.564E+02	9.300E+00	7.200E-09	3.309E+00	3.050E-01	7.620E-01	9.850E-08	7.010E-08	3.200E-09	
153	47	57	1	0.000E+00	0.000E+00	4.690E-07	5.500E-07	7.557E+02	7.651E+02	9.400E+00	7.300E-09	3.296E+00	3.078E-01	7.620E-01	8.070E-08	6.860E-08	3.100E-09	
154	23	59	1	0.000E+00	0.000E+00	5.090E-07	5.620E-07	7.452E+02	7.735E+02	2.830E+01	6.800E-09	3.418E+00	3.149E-01	7.630E-01	8.810E-08	7.200E-08	2.900E-09	
155	29	59	1	0.000E+00	1.000E-08	6.180E-07	5.320E-07	7.829E+02	7.877E+02	4.800E+00	6.900E-09	3.383E+00	3.121E-01	7.620E-01	1.055E-07	6.530E-08	3.100E-09	
156	35	59	1	0.000E+00	0.000E+00	4.870E-07	7.400E-07	7.768E+02	7.819E+02	5.100E+00	7.100E-09	3.329E+00	3.106E-01	7.630E-01	8.570E-08	1.137E-07	2.900E-09	
157	41	59	1	0.000E+00	0.000E+00	4.580E-07	5.340E-07	7.730E+02	7.789E+02	5.900E+00	7.100E-09	3.310E+00	3.109E-01	7.630E-01	7.880E-08	6.500E-08	3.000E-09	
158	47	59	1	0.000E+00	0.000E+00	6.690E-07	5.800E-07	7.627E+02	7.733E+02	1.060E+01	7.300E-09	3.292E+00	3.115E-01	7.640E-01	1.284E-07	6.950E-08	3.100E-09	
159	53	59	1	0.000E+00	0.000E+00	5.120E-07	5.910E-07	7.819E+02	7.845E+02	2.600E+00	7.200E-09	3.254E+00	3.109E-01	7.620E-01	8.750E-08	7.570E-08	3.100E-09	
160	59	59	1	0.000E+00	0.000E+00	4.980E-07	6.310E-07	7.834E+02	7.859E+02	2.500E+00	7.400E-09	3.251E+00	3.120E-01	7.620E-01	8.790E-08	8.150E-08	3.100E-09	
161	65	59	1	0.000E+00	0.000E+00	6.260E-07	6.320E-07	7.923E+02	7.943E+02	2.000E+00	7.500E-09	3.239E+00	3.111E-01	7.620E-01	1.096E-07	8.220E-08	3.400E-09	
162	71	59	1	0.000E+00	0.000E+00	5.350E-07	6.160E-07	7.860E+02	7.901E+02	4.100E+00	7.200E-09	3.303E+00	3.150E-01	7.640E-01	9.550E-08	8.250E-08	3.200E-09	
163	47	61	1	0.000E+00	0.000E+00	5.070E-07	5.640E-07	7.833E+02	7.875E+02	4.200E+00	7.200E-09	3.321E+00	3.130E-01	7.640E-01	9.070E-08	7.180E-08	2.900E-09	
164	47	63	1	0.000E+00	0.000E+00	4.780E-07	6.490E-07	7.809E+02	7.909E+02	1.000E+01	7.000E-09	3.350E+00	3.175E-01	7.640E-01	8.480E-08	8.160E-08	2.800E-09	
165	35	65	1	0.000E+00	1.000E-08	4.450E-07	5.100E-07	7.479E+02	7.596E+02	1.170E+01	7.200E-09	3.502E+00	3.145E-01	7.660E-01	7.780E-08	6.480E-08	3.200E-09	
166	41	65	1	0.000E+00	0.000E+00	5.840E-07	7.540E-07	7.330E+02	7.605E+02	2.750E+01	6.800E-09	3.457E+00	3.198E-01	7.650E-01	1.015E-07	8.660E-08	3.400E-09	
167	47	65	1	0.000E+00	0.000E+00	4.740E-07	5.550E-07	6.981E+02	7.330E+02	3.490E+01	6.800E-09	3.396E+00	3.212E-01	7.650E-01	8.270E-08	7.120E-08	3.100E-09	
168	53	65	9	0.000E+00	0.000E+00	5.180E-07	5.930E-07	6.788E+02	7.241E+02	4.530E+01	999.9							
169	59	65	1	0.000E+00	0.000E+00	5.560E-07	5.970E-07	7.232E+02	7.488E+02	2.560E+01	9.900E-09	3.389E+00	3.189E-01	7.650E-01	1.045E-07	7.970E-08	4.200E-09	
