Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	21
Date	2025/03/03
Time	02:53:41

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
126	17	47	1	0.000E+00	0.000E+00	5.560E-07	6.230E-07	7.532E+02	7.635E+02	1.030E+01	7.000E-09	3.407E+00	3.070E-01	7.630E-01	9.500E-08	8.190E-08	3.000E-09	
127	23	47	1	0.000E+00	0.000E+00	6.680E-07	5.780E-07	7.428E+02	7.533E+02	1.050E+01	6.900E-09	3.374E+00	3.046E-01	7.620E-01	1.131E-07	8.100E-08	2.900E-09	
128	29	47	1	0.000E+00	0.000E+00	5.080E-07	5.590E-07	7.359E+02	7.469E+02	1.100E+01	7.100E-09	3.361E+00	3.034E-01	7.630E-01	8.460E-08	7.130E-08	3.100E-09	
129	35	47	1	0.000E+00	1.000E-08	5.360E-07	7.090E-07	7.387E+02	7.480E+02	9.300E+00	7.100E-09	3.322E+00	3.020E-01	7.620E-01	8.930E-08	1.021E-07	3.000E-09	
130	41	47	1	0.000E+00	1.000E-08	4.880E-07	9.890E-07	7.386E+02	7.481E+02	9.500E+00	7.200E-09	3.320E+00	3.017E-01	7.630E-01	8.850E-08	1.460E-07	3.200E-09	
131	47	47	1	0.000E+00	1.000E-08	4.870E-07	6.470E-07	7.386E+02	7.473E+02	8.700E+00	7.200E-09	3.294E+00	3.008E-01	7.630E-01	8.490E-08	8.140E-08	2.900E-09	
132	53	47	1	0.000E+00	0.000E+00	4.870E-07	5.620E-07	7.452E+02	7.519E+02	6.700E+00	7.200E-09	3.260E+00	3.004E-01	7.620E-01	8.690E-08	7.450E-08	2.900E-09	
133	59	47	1	0.000E+00	0.000E+00	4.850E-07	7.980E-07	7.431E+02	7.513E+02	8.200E+00	7.200E-09	3.245E+00	3.012E-01	7.620E-01	8.750E-08	1.235E-07	3.000E-09	
134	65	47	1	0.000E+00	0.000E+00	5.120E-07	5.700E-07	7.529E+02	7.588E+02	5.900E+00	7.100E-09	3.229E+00	3.005E-01	7.620E-01	8.990E-08	7.530E-08	3.000E-09	
135	71	47	1	0.000E+00	0.000E+00	5.040E-07	5.880E-07	7.620E+02	7.658E+02	3.800E+00	7.100E-09	3.236E+00	3.008E-01	7.620E-01	8.850E-08	7.760E-08	3.200E-09	
136	77	47	1	0.000E+00	0.000E+00	4.740E-07	6.540E-07	7.747E+02	7.762E+02	1.500E+00	7.100E-09	3.261E+00	3.020E-01	7.620E-01	8.590E-08	1.186E-07	3.500E-09	
137	83	47	1	0.000E+00	2.000E-08	4.690E-07	6.240E-07	7.823E+02	7.841E+02	1.800E+00	7.200E-09	3.328E+00	3.012E-01	7.640E-01	8.430E-08	8.540E-08	2.700E-09	
138	47	49	1	0.000E+00	0.000E+00	6.180E-07	5.540E-07	7.410E+02	7.496E+02	8.600E+00	7.100E-09	3.282E+00	3.020E-01	7.620E-01	9.910E-08	7.300E-08	2.900E-09	
139	47	51	1	0.000E+00	0.000E+00	4.810E-07	5.600E-07	7.509E+02	7.576E+02	6.700E+00	7.100E-09	3.307E+00	3.011E-01	7.620E-01	8.250E-08	7.250E-08	3.000E-09	
140	17	53	1	0.000E+00	0.000E+00	5.930E-07	6.290E-07	7.737E+02	7.814E+02	7.700E+00	6.900E-09	3.460E+00	3.117E-01	7.640E-01	9.930E-08	8.510E-08	2.800E-09	
141	23	53	1	0.000E+00	0.000E+00	5.280E-07	6.110E-07	7.573E+02	7.714E+02	1.410E+01	6.800E-09	3.409E+00	3.107E-01	7.630E-01	9.170E-08	7.920E-08	2.800E-09	
142	29	53	1	0.000E+00	0.000E+00	4.950E-07	6.300E-07	7.495E+02	7.617E+02	1.220E+01	7.000E-09	3.396E+00	3.076E-01	7.640E-01	8.690E-08	8.100E-08	2.900E-09	
143	35	53	1	0.000E+00	0.000E+00	5.600E-07	6.280E-07	7.519E+02	7.613E+02	9.400E+00	6.900E-09	3.351E+00	3.055E-01	7.630E-01	9.620E-08	9.730E-08	2.900E-09	
144	41	53	1	0.000E+00	0.000E+00	5.010E-07	5.610E-07	7.530E+02	7.615E+02	8.500E+00	7.000E-09	3.335E+00	3.038E-01	7.630E-01	8.760E-08	7.180E-08	2.900E-09	
145	47	53	1	0.000E+00	1.000E-08	4.980E-07	5.480E-07	7.525E+02	7.607E+02	8.200E+00	7.200E-09	3.303E+00	3.033E-01	7.640E-01	8.790E-08	7.100E-08	3.000E-09	
146	53	53	1	0.000E+00	0.000E+00	6.260E-07	6.530E-07	7.545E+02	7.623E+02	7.800E+00	7.100E-09	3.274E+00	3.041E-01	7.630E-01	1.200E-07	8.770E-08	3.000E-09	
147	59	53	1	0.000E+00	0.000E+00	5.180E-07	6.760E-07	7.623E+02	7.676E+02	5.300E+00	7.200E-09	3.256E+00	3.038E-01	7.630E-01	9.110E-08	9.200E-08	3.000E-09	
148	65	53	1	0.000E+00	0.000E+00	5.990E-07	6.080E-07	7.711E+02	7.739E+02	2.800E+00	7.200E-09	3.251E+00	3.051E-01	7.620E-01	1.069E-07	7.840E-08	3.100E-09	
149	71	53	1	0.000E+00	1.000E-08	5.150E-07	5.890E-07	7.805E+02	7.824E+02	1.900E+00	7.000E-09	3.257E+00	3.048E-01	7.630E-01	9.210E-08	7.750E-08	3.200E-09	
150	77	53	1	0.000E+00	0.000E+00	4.910E-07	5.950E-07	7.898E+02	7.916E+02	1.800E+00	7.000E-09	3.312E+00	3.066E-01	7.640E-01	8.560E-08	8.210E-08	2.800E-09	
151	83	53	1	0.000E+00	0.000E+00	4.840E-07	6.580E-07	7.562E+02	7.689E+02	1.270E+01	7.600E-09	3.432E+00	3.017E-01	7.680E-01	8.460E-08	8.500E-08	4.600E-09	
152	47	55	1	0.000E+00	0.000E+00	6.520E-07	5.810E-07	7.603E+02	7.672E+02	6.900E+00	7.000E-09	3.303E+00	3.051E-01	7.630E-01	1.128E-07	7.300E-08	2.900E-09	
153	47	57	1	0.000E+00	1.000E-08	4.890E-07	5.690E-07	7.644E+02	7.719E+02	7.500E+00	7.100E-09	3.297E+00	3.095E-01	7.620E-01	8.650E-08	7.400E-08	2.900E-09	
154	23	59	1	0.000E+00	0.000E+00	5.490E-07	6.820E-07	7.585E+02	7.803E+02	2.180E+01	6.900E-09	3.398E+00	3.185E-01	7.630E-01	9.580E-08	9.130E-08	2.800E-09	
155	29	59	1	0.000E+00	0.000E+00	5.480E-07	5.820E-07	7.779E+02	7.877E+02	9.800E+00	6.900E-09	3.373E+00	3.160E-01	7.620E-01	8.990E-08	7.750E-08	2.700E-09	
156	35	59	1	0.000E+00	1.000E-08	5.130E-07	5.420E-07	7.796E+02	7.842E+02	4.600E+00	6.900E-09	3.325E+00	3.139E-01	7.620E-01	8.580E-08	6.840E-08	2.700E-09	
157	41	59	1	0.000E+00	0.000E+00	4.930E-07	7.030E-07	7.760E+02	7.815E+02	5.500E+00	6.900E-09	3.303E+00	3.132E-01	7.630E-01	9.080E-08	8.510E-08	2.800E-09	
158	47	59	1	0.000E+00	0.000E+00	4.860E-07	6.200E-07	7.712E+02	7.782E+02	7.000E+00	6.800E-09	3.286E+00	3.137E-01	7.630E-01	8.430E-08	7.950E-08	2.900E-09	
159	53	59	1	0.000E+00	0.000E+00	5.150E-07	6.770E-07	7.851E+02	7.871E+02	2.000E+00	7.100E-09	3.243E+00	3.120E-01	7.620E-01	8.870E-08	9.000E-08	2.800E-09	
160	59	59	1	0.000E+00	0.000E+00	9.670E-07	7.220E-07	7.863E+02	7.886E+02	2.300E+00	7.100E-09	3.249E+00	3.125E-01	7.620E-01	1.577E-07	9.860E-08	2.900E-09	
161	65	59	1	0.000E+00	0.000E+00	5.100E-07	5.960E-07	7.926E+02	7.943E+02	1.700E+00	7.100E-09	3.243E+00	3.108E-01	7.620E-01	9.010E-08	7.930E-08	3.200E-09	
162	71	59	1	0.000E+00	0.000E+00	5.030E-07	6.440E-07	7.960E+02	7.982E+02	2.200E+00	7.000E-09	3.303E+00	3.130E-01	7.640E-01	8.990E-08	8.450E-08	3.200E-09	
163	47	61	1	0.000E+00	0.000E+00	7.460E-07	6.320E-07	7.881E+02	7.906E+02	2.500E+00	6.900E-09	3.323E+00	3.151E-01	7.630E-01	1.043E-07	7.740E-08	2.700E-09	
164	47	63	1	0.000E+00	0.000E+00	5.020E-07	5.610E-07	7.973E+02	8.001E+02	2.800E+00	6.800E-09	3.359E+00	3.181E-01	7.640E-01	8.900E-08	7.100E-08	2.600E-09	
165	35	65	1	0.000E+00	0.000E+00	5.910E-07	5.630E-07	7.794E+02	7.826E+02	3.200E+00	7.300E-09	3.485E+00	3.154E-01	7.660E-01	1.179E-07	7.430E-08	3.300E-09	
166	41	65	1	0.000E+00	0.000E+00	4.770E-07	5.580E-07	7.783E+02	7.886E+02	1.030E+01	6.900E-09	3.453E+00	3.208E-01	7.660E-01	8.310E-08	7.340E-08	2.900E-09	
167	47	65	1	0.000E+00	0.000E+00	4.860E-07	5.500E-07	7.812E+02	7.916E+02	1.040E+01	6.700E-09	3.395E+00	3.209E-01	7.650E-01	8.800E-08	7.160E-08	2.800E-09	
168	53	65	1	0.000E+00	1.000E-08	4.860E-07	5.680E-07	7.803E+02	7.902E+02	9.900E+00	6.900E-09	3.371E+00	3.205E-01	7.640E-01	8.400E-08	7.370E-08	2.900E-09	
169	59	65	1	0.000E+00	0.000E+00	5.520E-07	6.450E-07	7.808E+02	7.835E+02	2.700E+00	7.500E-09	3.381E+00	3.165E-01	7.650E-01	9.140E-08	8.200E-08	3.200E-09	
