Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	7
Date	2025/03/03
Time	01:00:12

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
125	11	47	1	0.000E+00	1.000E-08	5.020E-07	9.400E-07	7.706E+02	7.758E+02	5.200E+00	7.000E-09	3.434E+00	3.076E-01	7.630E-01	8.920E-08	1.378E-07	2.800E-09	
126	17	47	1	0.000E+00	0.000E+00	5.380E-07	5.810E-07	7.579E+02	7.634E+02	5.500E+00	7.200E-09	3.417E+00	3.061E-01	7.630E-01	9.590E-08	7.750E-08	3.000E-09	
127	23	47	1	0.000E+00	0.000E+00	4.590E-07	5.240E-07	7.498E+02	7.559E+02	6.100E+00	7.100E-09	3.394E+00	3.035E-01	7.630E-01	7.940E-08	6.840E-08	2.900E-09	
128	29	47	1	0.000E+00	0.000E+00	5.400E-07	5.200E-07	7.427E+02	7.497E+02	7.000E+00	7.200E-09	3.382E+00	3.030E-01	7.630E-01	1.044E-07	6.310E-08	3.100E-09	
129	35	47	1	0.000E+00	0.000E+00	4.190E-07	4.900E-07	7.463E+02	7.518E+02	5.500E+00	7.300E-09	3.351E+00	3.016E-01	7.620E-01	7.240E-08	5.950E-08	3.000E-09	
130	41	47	1	0.000E+00	1.000E-08	4.570E-07	5.350E-07	7.500E+02	7.536E+02	3.600E+00	7.200E-09	3.344E+00	3.008E-01	7.630E-01	7.760E-08	6.470E-08	3.000E-09	
131	47	47	1	0.000E+00	1.000E-08	4.210E-07	5.160E-07	7.508E+02	7.537E+02	2.900E+00	7.400E-09	3.307E+00	3.013E-01	7.620E-01	7.550E-08	6.640E-08	3.200E-09	
132	53	47	1	0.000E+00	0.000E+00	6.740E-07	5.300E-07	7.540E+02	7.558E+02	1.800E+00	7.500E-09	3.284E+00	3.010E-01	7.620E-01	1.107E-07	6.490E-08	3.300E-09	
133	59	47	1	0.000E+00	0.000E+00	4.750E-07	5.560E-07	7.512E+02	7.555E+02	4.300E+00	7.500E-09	3.256E+00	3.031E-01	7.620E-01	8.140E-08	6.760E-08	3.200E-09	
134	65	47	1	0.000E+00	0.000E+00	7.750E-07	8.910E-07	7.566E+02	7.596E+02	3.000E+00	7.500E-09	3.254E+00	3.033E-01	7.620E-01	1.395E-07	1.136E-07	3.100E-09	
135	71	47	1	0.000E+00	0.000E+00	5.380E-07	6.150E-07	7.641E+02	7.662E+02	2.100E+00	7.600E-09	3.252E+00	3.036E-01	7.620E-01	9.440E-08	7.820E-08	3.200E-09	
136	77	47	1	0.000E+00	0.000E+00	5.360E-07	6.120E-07	7.747E+02	7.762E+02	1.500E+00	7.500E-09	3.268E+00	3.044E-01	7.620E-01	9.250E-08	8.100E-08	3.400E-09	
137	83	47	1	0.000E+00	0.000E+00	5.070E-07	6.310E-07	7.846E+02	7.863E+02	1.700E+00	7.500E-09	3.334E+00	3.057E-01	7.630E-01	8.920E-08	8.570E-08	2.900E-09	
138	47	49	1	0.000E+00	0.000E+00	4.580E-07	6.150E-07	7.504E+02	7.547E+02	4.300E+00	7.400E-09	3.296E+00	3.027E-01	7.620E-01	7.860E-08	8.930E-08	3.100E-09	
139	47	51	1	0.000E+00	0.000E+00	4.540E-07	5.900E-07	7.561E+02	7.595E+02	3.400E+00	7.400E-09	3.323E+00	3.020E-01	7.620E-01	7.810E-08	7.500E-08	3.100E-09	
140	17	53	1	0.000E+00	1.000E-08	4.960E-07	5.870E-07	7.694E+02	7.753E+02	5.900E+00	6.900E-09	3.478E+00	3.113E-01	7.640E-01	8.430E-08	7.420E-08	2.800E-09	
141	23	53	1	0.000E+00	0.000E+00	4.570E-07	5.640E-07	7.637E+02	7.700E+02	6.300E+00	7.000E-09	3.420E+00	3.093E-01	7.640E-01	8.180E-08	7.220E-08	2.700E-09	
142	29	53	1	0.000E+00	0.000E+00	7.020E-07	6.390E-07	7.557E+02	7.621E+02	6.400E+00	7.100E-09	3.408E+00	3.067E-01	7.640E-01	1.149E-07	7.090E-08	2.900E-09	
143	35	53	1	0.000E+00	0.000E+00	5.370E-07	5.530E-07	7.565E+02	7.624E+02	5.900E+00	7.200E-09	3.371E+00	3.051E-01	7.640E-01	8.730E-08	7.510E-08	3.000E-09	
144	41	53	1	0.000E+00	1.000E-08	4.550E-07	5.520E-07	7.589E+02	7.630E+02	4.100E+00	7.200E-09	3.347E+00	3.032E-01	7.630E-01	7.800E-08	6.870E-08	3.100E-09	
145	47	53	1	0.000E+00	1.000E-08	4.540E-07	5.770E-07	7.570E+02	7.618E+02	4.800E+00	7.200E-09	3.319E+00	3.039E-01	7.630E-01	7.850E-08	7.220E-08	2.900E-09	
146	53	53	1	0.000E+00	0.000E+00	4.760E-07	5.780E-07	7.604E+02	7.642E+02	3.800E+00	7.400E-09	3.287E+00	3.055E-01	7.630E-01	8.210E-08	7.090E-08	3.000E-09	
147	59	53	1	0.000E+00	0.000E+00	4.810E-07	6.320E-07	7.642E+02	7.673E+02	3.100E+00	7.400E-09	3.271E+00	3.050E-01	7.620E-01	8.330E-08	7.670E-08	3.000E-09	
148	65	53	1	0.000E+00	0.000E+00	4.720E-07	6.500E-07	7.707E+02	7.725E+02	1.800E+00	7.500E-09	3.264E+00	3.072E-01	7.630E-01	8.350E-08	8.120E-08	3.200E-09	
149	71	53	1	0.000E+00	0.000E+00	4.880E-07	5.880E-07	7.801E+02	7.820E+02	1.900E+00	7.400E-09	3.266E+00	3.075E-01	7.630E-01	8.640E-08	7.470E-08	3.300E-09	
150	77	53	1	0.000E+00	0.000E+00	7.330E-07	6.790E-07	7.908E+02	7.926E+02	1.800E+00	7.400E-09	3.314E+00	3.107E-01	7.640E-01	1.159E-07	9.830E-08	3.300E-09	
151	83	53	1	0.000E+00	0.000E+00	6.320E-07	5.940E-07	7.564E+02	7.706E+02	1.420E+01	8.700E-09	3.427E+00	3.068E-01	7.670E-01	1.186E-07	7.830E-08	3.800E-09	
152	47	55	1	0.000E+00	0.000E+00	4.840E-07	5.760E-07	7.640E+02	7.679E+02	3.900E+00	7.400E-09	3.314E+00	3.058E-01	7.630E-01	8.270E-08	6.970E-08	3.000E-09	
153	47	57	1	0.000E+00	2.000E-08	5.520E-07	1.060E-06	7.687E+02	7.730E+02	4.300E+00	7.300E-09	3.307E+00	3.088E-01	7.630E-01	9.930E-08	1.265E-07	3.000E-09	
154	23	59	1	0.000E+00	0.000E+00	5.180E-07	5.890E-07	7.385E+02	7.661E+02	2.760E+01	6.900E-09	3.431E+00	3.204E-01	7.640E-01	8.650E-08	7.130E-08	2.800E-09	
155	29	59	1	0.000E+00	0.000E+00	4.440E-07	5.340E-07	7.805E+02	7.844E+02	3.900E+00	6.800E-09	3.398E+00	3.158E-01	7.630E-01	7.680E-08	6.390E-08	2.800E-09	
156	35	59	1	0.000E+00	0.000E+00	5.180E-07	5.380E-07	7.813E+02	7.838E+02	2.500E+00	7.100E-09	3.347E+00	3.131E-01	7.630E-01	8.160E-08	6.690E-08	2.800E-09	
157	41	59	1	0.000E+00	0.000E+00	5.360E-07	5.560E-07	7.788E+02	7.817E+02	2.900E+00	7.100E-09	3.335E+00	3.127E-01	7.630E-01	9.000E-08	6.820E-08	2.800E-09	
158	47	59	1	0.000E+00	0.000E+00	4.620E-07	6.210E-07	7.766E+02	7.796E+02	3.000E+00	7.100E-09	3.304E+00	3.129E-01	7.620E-01	8.050E-08	7.980E-08	2.900E-09	
159	53	59	1	0.000E+00	0.000E+00	4.670E-07	8.020E-07	7.839E+02	7.857E+02	1.800E+00	7.100E-09	3.264E+00	3.124E-01	7.620E-01	8.300E-08	9.930E-08	2.900E-09	
160	59	59	1	0.000E+00	0.000E+00	4.710E-07	7.260E-07	7.841E+02	7.866E+02	2.500E+00	7.100E-09	3.264E+00	3.151E-01	7.620E-01	8.310E-08	1.001E-07	2.900E-09	
161	65	59	1	0.000E+00	0.000E+00	4.930E-07	5.990E-07	7.916E+02	7.934E+02	1.800E+00	7.300E-09	3.253E+00	3.135E-01	7.630E-01	8.700E-08	8.020E-08	3.300E-09	
162	71	59	1	0.000E+00	0.000E+00	5.410E-07	6.080E-07	7.927E+02	7.950E+02	2.300E+00	7.300E-09	3.303E+00	3.176E-01	7.640E-01	9.450E-08	7.990E-08	3.300E-09	
163	47	61	1	0.000E+00	1.000E-08	4.920E-07	5.670E-07	7.871E+02	7.893E+02	2.200E+00	7.100E-09	3.338E+00	3.156E-01	7.640E-01	8.300E-08	7.000E-08	2.900E-09	
164	47	63	1	0.000E+00	0.000E+00	4.910E-07	5.970E-07	7.870E+02	7.917E+02	4.700E+00	7.000E-09	3.368E+00	3.210E-01	7.640E-01	8.460E-08	7.440E-08	2.800E-09	
165	35	65	1	0.000E+00	0.000E+00	5.060E-07	5.380E-07	7.621E+02	7.651E+02	3.000E+00	7.100E-09	3.512E+00	3.192E-01	7.670E-01	8.240E-08	6.620E-08	3.000E-09	
166	41	65	1	0.000E+00	0.000E+00	4.680E-07	5.260E-07	7.493E+02	7.643E+02	1.500E+01	7.000E-09	3.477E+00	3.241E-01	7.660E-01	8.120E-08	6.620E-08	2.900E-09	
167	47	65	1	0.000E+00	0.000E+00	4.600E-07	5.880E-07	7.623E+02	7.791E+02	1.680E+01	7.100E-09	3.415E+00	3.245E-01	7.650E-01	8.230E-08	7.470E-08	3.000E-09	
168	53	65	1	0.000E+00	0.000E+00	4.830E-07	6.480E-07	7.565E+02	7.711E+02	1.460E+01	7.200E-09	3.375E+00	3.260E-01	7.640E-01	8.530E-08	8.100E-08	2.800E-09	
169	59	65	1	0.000E+00	0.000E+00	4.830E-07	5.260E-07	7.673E+02	7.712E+02	3.900E+00	7.100E-09	3.383E+00	3.218E-01	7.660E-01	8.270E-08	6.820E-08	3.000E-09	
