Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	4
Date	2025/03/03
Time	00:35:06

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
126	17	47	1	0.000E+00	0.000E+00	4.450E-07	5.820E-07	7.595E+02	7.613E+02	1.800E+00	7.600E-09	3.409E+00	2.961E-01	7.620E-01	7.720E-08	6.980E-08	3.000E-09	
127	23	47	1	0.000E+00	0.000E+00	4.650E-07	5.320E-07	7.531E+02	7.561E+02	3.000E+00	7.500E-09	3.389E+00	2.960E-01	7.620E-01	7.840E-08	6.880E-08	3.200E-09	
128	29	47	1	0.000E+00	0.000E+00	5.680E-07	5.220E-07	7.434E+02	7.497E+02	6.300E+00	7.400E-09	3.365E+00	2.962E-01	7.630E-01	9.890E-08	6.850E-08	3.000E-09	
129	35	47	1	0.000E+00	0.000E+00	5.110E-07	5.220E-07	7.411E+02	7.471E+02	6.000E+00	7.700E-09	3.345E+00	2.961E-01	7.620E-01	8.950E-08	6.620E-08	3.200E-09	
130	41	47	1	0.000E+00	0.000E+00	4.820E-07	5.590E-07	7.395E+02	7.453E+02	5.800E+00	7.700E-09	3.336E+00	2.959E-01	7.620E-01	8.190E-08	7.530E-08	3.000E-09	
131	47	47	1	0.000E+00	0.000E+00	4.860E-07	5.500E-07	7.392E+02	7.449E+02	5.700E+00	7.900E-09	3.306E+00	2.961E-01	7.620E-01	8.240E-08	7.120E-08	3.200E-09	
132	53	47	1	0.000E+00	0.000E+00	4.930E-07	5.510E-07	7.435E+02	7.472E+02	3.700E+00	7.800E-09	3.265E+00	2.961E-01	7.610E-01	8.660E-08	7.400E-08	3.200E-09	
133	59	47	1	0.000E+00	0.000E+00	6.660E-07	5.580E-07	7.434E+02	7.486E+02	5.200E+00	7.600E-09	3.251E+00	2.976E-01	7.620E-01	1.094E-07	7.330E-08	3.200E-09	
134	65	47	1	0.000E+00	0.000E+00	4.680E-07	6.100E-07	7.517E+02	7.538E+02	2.100E+00	7.600E-09	3.242E+00	2.964E-01	7.620E-01	8.110E-08	7.620E-08	3.200E-09	
135	71	47	1	0.000E+00	0.000E+00	4.600E-07	5.340E-07	7.580E+02	7.596E+02	1.600E+00	7.700E-09	3.248E+00	2.954E-01	7.620E-01	8.050E-08	6.860E-08	3.200E-09	
136	77	47	1	0.000E+00	1.000E-08	5.540E-07	5.940E-07	7.588E+02	7.609E+02	2.100E+00	7.700E-09	3.262E+00	2.953E-01	7.620E-01	8.920E-08	6.790E-08	3.600E-09	
137	83	47	1	0.000E+00	0.000E+00	4.220E-07	4.920E-07	7.637E+02	7.657E+02	2.000E+00	7.600E-09	3.326E+00	2.963E-01	7.630E-01	7.050E-08	5.850E-08	3.300E-09	
138	47	49	1	0.000E+00	0.000E+00	4.820E-07	5.570E-07	7.411E+02	7.476E+02	6.500E+00	7.400E-09	3.300E+00	2.977E-01	7.620E-01	8.110E-08	7.040E-08	3.100E-09	
139	47	51	1	0.000E+00	0.000E+00	7.340E-07	5.220E-07	7.497E+02	7.532E+02	3.500E+00	7.400E-09	3.322E+00	2.963E-01	7.620E-01	1.234E-07	6.670E-08	3.000E-09	
140	17	53	1	0.000E+00	0.000E+00	4.350E-07	5.290E-07	7.723E+02	7.741E+02	1.800E+00	7.600E-09	3.466E+00	2.994E-01	7.640E-01	7.540E-08	6.470E-08	3.200E-09	
141	23	53	1	0.000E+00	0.000E+00	4.540E-07	5.120E-07	7.672E+02	7.687E+02	1.500E+00	7.300E-09	3.421E+00	2.991E-01	7.630E-01	7.750E-08	6.650E-08	2.900E-09	
142	29	53	1	0.000E+00	0.000E+00	4.550E-07	5.260E-07	7.606E+02	7.632E+02	2.600E+00	7.400E-09	3.414E+00	2.994E-01	7.630E-01	7.870E-08	6.620E-08	3.000E-09	
143	35	53	1	0.000E+00	0.000E+00	4.520E-07	5.240E-07	7.552E+02	7.592E+02	4.000E+00	7.500E-09	3.369E+00	2.985E-01	7.620E-01	7.790E-08	6.540E-08	3.000E-09	
144	41	53	1	0.000E+00	0.000E+00	4.850E-07	5.600E-07	7.532E+02	7.574E+02	4.200E+00	7.300E-09	3.358E+00	2.979E-01	7.620E-01	8.300E-08	7.040E-08	3.100E-09	
145	47	53	1	0.000E+00	0.000E+00	5.430E-07	5.190E-07	7.524E+02	7.573E+02	4.900E+00	7.400E-09	3.320E+00	2.988E-01	7.620E-01	1.003E-07	6.550E-08	2.800E-09	
146	53	53	1	0.000E+00	1.000E-08	5.100E-07	5.420E-07	7.558E+02	7.588E+02	3.000E+00	7.500E-09	3.295E+00	2.993E-01	7.620E-01	8.520E-08	6.770E-08	2.900E-09	
147	59	53	1	0.000E+00	0.000E+00	5.100E-07	6.210E-07	7.600E+02	7.621E+02	2.100E+00	7.600E-09	3.273E+00	2.990E-01	7.620E-01	9.340E-08	7.140E-08	3.000E-09	
148	65	53	1	0.000E+00	0.000E+00	8.030E-07	9.420E-07	7.644E+02	7.660E+02	1.600E+00	7.400E-09	3.266E+00	2.996E-01	7.620E-01	1.240E-07	1.243E-07	3.100E-09	
149	71	53	1	0.000E+00	0.000E+00	8.210E-07	5.050E-07	7.669E+02	7.683E+02	1.400E+00	7.800E-09	3.270E+00	2.991E-01	7.630E-01	1.350E-07	6.290E-08	3.200E-09	
150	77	53	1	0.000E+00	0.000E+00	4.190E-07	6.120E-07	7.745E+02	7.762E+02	1.700E+00	7.300E-09	3.304E+00	3.023E-01	7.620E-01	7.130E-08	7.830E-08	3.200E-09	
151	83	53	6	0.000E+00	0.000E+00	6.900E-07	8.110E-07	6.401E+02										
152	47	55	1	0.000E+00	0.000E+00	4.240E-07	4.950E-07	7.598E+02	7.632E+02	3.400E+00	7.500E-09	3.315E+00	3.006E-01	7.620E-01	7.480E-08	6.160E-08	2.800E-09	
153	47	57	1	0.000E+00	0.000E+00	4.570E-07	5.110E-07	7.673E+02	7.695E+02	2.200E+00	7.200E-09	3.319E+00	3.035E-01	7.620E-01	8.010E-08	6.390E-08	2.900E-09	
154	23	59	1	0.000E+00	0.000E+00	4.400E-07	6.200E-07	7.854E+02	7.874E+02	2.000E+00	7.200E-09	3.421E+00	3.079E-01	7.640E-01	7.730E-08	7.590E-08	2.800E-09	
155	29	59	1	0.000E+00	1.000E-08	4.400E-07	5.150E-07	7.799E+02	7.817E+02	1.800E+00	7.200E-09	3.396E+00	3.061E-01	7.630E-01	7.440E-08	6.460E-08	2.800E-09	
156	35	59	1	0.000E+00	1.000E-08	4.320E-07	5.170E-07	7.747E+02	7.764E+02	1.700E+00	7.300E-09	3.360E+00	3.040E-01	7.630E-01	7.500E-08	6.460E-08	2.800E-09	
157	41	59	1	0.000E+00	0.000E+00	4.470E-07	5.120E-07	7.739E+02	7.756E+02	1.700E+00	7.200E-09	3.336E+00	3.050E-01	7.630E-01	7.740E-08	6.480E-08	2.800E-09	
158	47	59	1	0.000E+00	0.000E+00	4.350E-07	5.240E-07	7.740E+02	7.760E+02	2.000E+00	7.300E-09	3.319E+00	3.063E-01	7.620E-01	7.600E-08	6.290E-08	3.000E-09	
159	53	59	1	0.000E+00	0.000E+00	5.020E-07	5.130E-07	7.738E+02	7.755E+02	1.700E+00	7.400E-09	3.267E+00	3.047E-01	7.620E-01	8.160E-08	6.400E-08	3.100E-09	
160	59	59	1	0.000E+00	0.000E+00	5.270E-07	5.310E-07	7.750E+02	7.766E+02	1.600E+00	7.500E-09	3.272E+00	3.060E-01	7.620E-01	9.240E-08	6.580E-08	3.100E-09	
161	65	59	1	0.000E+00	0.000E+00	4.370E-07	5.740E-07	7.733E+02	7.751E+02	1.800E+00	7.700E-09	3.258E+00	3.052E-01	7.620E-01	7.520E-08	8.560E-08	3.500E-09	
162	71	59	1	0.000E+00	0.000E+00	4.380E-07	5.090E-07	7.835E+02	7.853E+02	1.800E+00	7.200E-09	3.310E+00	3.095E-01	7.630E-01	7.540E-08	6.280E-08	3.200E-09	
163	47	61	1	0.000E+00	0.000E+00	4.220E-07	5.160E-07	7.797E+02	7.817E+02	2.000E+00	7.300E-09	3.342E+00	3.074E-01	7.620E-01	7.420E-08	6.310E-08	3.100E-09	
164	47	63	1	0.000E+00	0.000E+00	5.060E-07	4.850E-07	7.883E+02	7.904E+02	2.100E+00	7.300E-09	3.368E+00	3.113E-01	7.630E-01	9.600E-08	6.140E-08	3.000E-09	
165	35	65	1	0.000E+00	0.000E+00	4.240E-07	4.820E-07	7.438E+02	7.562E+02	1.240E+01	2.340E-08	3.482E+00	3.019E-01	7.670E-01	7.180E-08	6.140E-08	9.800E-09	
166	41	65	1	0.000E+00	0.000E+00	4.900E-07	8.410E-07	7.797E+02	7.856E+02	5.900E+00	7.400E-09	3.466E+00	3.141E-01	7.650E-01	7.810E-08	1.091E-07	2.900E-09	
167	47	65	1	0.000E+00	0.000E+00	4.430E-07	5.020E-07	7.812E+02	7.878E+02	6.600E+00	7.400E-09	3.405E+00	3.148E-01	7.640E-01	7.620E-08	6.370E-08	2.800E-09	
168	53	65	1	0.000E+00	0.000E+00	7.400E-07	6.340E-07	7.766E+02	7.842E+02	7.600E+00	7.300E-09	3.384E+00	3.158E-01	7.640E-01	1.404E-07	7.690E-08	2.800E-09	
169	59	65	1	0.000E+00	0.000E+00	4.550E-07	5.770E-07	7.469E+02	7.579E+02	1.100E+01	2.700E-08	3.392E+00	3.057E-01	7.650E-01	7.970E-08	7.500E-08	1.170E-08	
