Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	20
Date	2025/03/03
Time	02:45:42

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
127	23	47	1	0.000E+00	0.000E+00	4.250E-07	5.560E-07	7.483E+02	7.500E+02	1.700E+00	7.400E-09	3.398E+00	2.918E-01	7.630E-01	7.300E-08	6.860E-08	3.200E-09	
128	29	47	1	0.000E+00	0.000E+00	4.720E-07	5.040E-07	7.407E+02	7.449E+02	4.200E+00	7.400E-09	3.381E+00	2.930E-01	7.630E-01	7.990E-08	5.880E-08	3.100E-09	
129	35	47	1	0.000E+00	0.000E+00	4.140E-07	5.030E-07	7.385E+02	7.426E+02	4.100E+00	7.500E-09	3.348E+00	2.937E-01	7.630E-01	7.100E-08	5.990E-08	3.200E-09	
130	41	47	1	0.000E+00	0.000E+00	4.760E-07	5.560E-07	7.371E+02	7.412E+02	4.100E+00	7.500E-09	3.342E+00	2.943E-01	7.630E-01	7.810E-08	6.460E-08	3.000E-09	
131	47	47	1	0.000E+00	0.000E+00	4.940E-07	5.420E-07	7.379E+02	7.411E+02	3.200E+00	7.700E-09	3.309E+00	2.941E-01	7.620E-01	8.660E-08	6.550E-08	3.200E-09	
132	53	47	1	0.000E+00	0.000E+00	4.790E-07	7.560E-07	7.393E+02	7.417E+02	2.400E+00	7.500E-09	3.281E+00	2.945E-01	7.620E-01	9.560E-08	1.134E-07	3.100E-09	
133	59	47	1	0.000E+00	0.000E+00	4.650E-07	5.230E-07	7.370E+02	7.419E+02	4.900E+00	7.400E-09	3.259E+00	2.958E-01	7.620E-01	8.690E-08	6.670E-08	3.100E-09	
134	65	47	1	0.000E+00	0.000E+00	4.530E-07	6.000E-07	7.421E+02	7.462E+02	4.100E+00	7.500E-09	3.253E+00	2.948E-01	7.620E-01	8.070E-08	6.990E-08	3.200E-09	
135	71	47	1	0.000E+00	0.000E+00	4.730E-07	5.090E-07	7.471E+02	7.499E+02	2.800E+00	7.400E-09	3.260E+00	2.941E-01	7.620E-01	9.810E-08	5.970E-08	3.100E-09	
136	77	47	1	0.000E+00	1.000E-08	4.170E-07	5.300E-07	7.499E+02	7.519E+02	2.000E+00	7.500E-09	3.270E+00	2.929E-01	7.630E-01	7.310E-08	6.500E-08	3.000E-09	
137	83	47	1	0.000E+00	0.000E+00	3.910E-07	5.260E-07	7.522E+02	7.541E+02	1.900E+00	7.500E-09	3.338E+00	2.925E-01	7.630E-01	6.760E-08	6.330E-08	3.200E-09	
138	47	49	1	0.000E+00	0.000E+00	4.450E-07	5.480E-07	7.379E+02	7.426E+02	4.700E+00	7.400E-09	3.299E+00	2.950E-01	7.620E-01	7.540E-08	6.480E-08	3.100E-09	
139	47	51	1	0.000E+00	0.000E+00	4.470E-07	4.910E-07	7.426E+02	7.456E+02	3.000E+00	7.500E-09	3.328E+00	2.941E-01	7.640E-01	7.620E-08	6.020E-08	3.100E-09	
140	17	53	1	0.000E+00	0.000E+00	4.040E-07	5.220E-07	7.577E+02	7.597E+02	2.000E+00	7.500E-09	3.477E+00	2.940E-01	7.650E-01	7.030E-08	5.860E-08	3.300E-09	
141	23	53	1	0.000E+00	1.000E-08	4.230E-07	5.300E-07	7.570E+02	7.587E+02	1.700E+00	7.500E-09	3.432E+00	2.943E-01	7.640E-01	7.490E-08	6.220E-08	3.200E-09	
142	29	53	1	0.000E+00	0.000E+00	4.430E-07	5.120E-07	7.545E+02	7.563E+02	1.800E+00	7.300E-09	3.408E+00	2.952E-01	7.630E-01	7.280E-08	6.320E-08	3.100E-09	
143	35	53	1	0.000E+00	0.000E+00	4.230E-07	5.020E-07	7.479E+02	7.517E+02	3.800E+00	7.300E-09	3.369E+00	2.955E-01	7.630E-01	7.170E-08	5.870E-08	2.900E-09	
144	41	53	1	0.000E+00	0.000E+00	4.140E-07	5.050E-07	7.441E+02	7.491E+02	5.000E+00	7.200E-09	3.353E+00	2.957E-01	7.630E-01	7.190E-08	6.070E-08	2.900E-09	
145	47	53	1	0.000E+00	0.000E+00	4.730E-07	7.430E-07	7.421E+02	7.472E+02	5.100E+00	7.400E-09	3.326E+00	2.972E-01	7.630E-01	7.800E-08	1.050E-07	3.100E-09	
146	53	53	1	0.000E+00	0.000E+00	5.120E-07	5.040E-07	7.432E+02	7.493E+02	6.100E+00	7.200E-09	3.292E+00	2.979E-01	7.630E-01	8.880E-08	5.930E-08	3.000E-09	
147	59	53	1	0.000E+00	0.000E+00	4.290E-07	4.920E-07	7.471E+02	7.508E+02	3.700E+00	7.300E-09	3.275E+00	2.976E-01	7.620E-01	7.420E-08	6.040E-08	3.000E-09	
148	65	53	1	0.000E+00	0.000E+00	4.090E-07	4.890E-07	7.537E+02	7.559E+02	2.200E+00	7.300E-09	3.275E+00	2.980E-01	7.640E-01	7.050E-08	5.740E-08	2.900E-09	
149	71	53	1	0.000E+00	0.000E+00	4.280E-07	6.320E-07	7.576E+02	7.592E+02	1.600E+00	7.400E-09	3.263E+00	2.977E-01	7.630E-01	7.450E-08	7.570E-08	3.100E-09	
150	77	53	1	0.000E+00	0.000E+00	4.460E-07	5.190E-07	7.633E+02	7.650E+02	1.700E+00	7.200E-09	3.325E+00	2.997E-01	7.640E-01	7.370E-08	6.010E-08	3.100E-09	
151	83	53	1	0.000E+00	0.000E+00	3.860E-07	4.580E-07	6.605E+02	6.756E+02	1.510E+01	8.600E-09	3.426E+00	2.929E-01	7.660E-01	6.500E-08	5.340E-08	3.000E-09	
152	47	55	1	0.000E+00	0.000E+00	4.100E-07	4.890E-07	7.475E+02	7.526E+02	5.100E+00	7.300E-09	3.320E+00	2.986E-01	7.630E-01	7.220E-08	5.740E-08	3.000E-09	
153	47	57	1	0.000E+00	0.000E+00	4.220E-07	5.970E-07	7.538E+02	7.585E+02	4.700E+00	7.100E-09	3.315E+00	3.015E-01	7.620E-01	7.170E-08	7.130E-08	3.000E-09	
154	23	59	1	0.000E+00	0.000E+00	4.140E-07	4.710E-07	7.772E+02	7.790E+02	1.800E+00	7.000E-09	3.432E+00	3.027E-01	7.630E-01	6.880E-08	5.440E-08	3.300E-09	
155	29	59	1	0.000E+00	0.000E+00	3.910E-07	8.790E-07	7.698E+02	7.715E+02	1.700E+00	7.100E-09	3.390E+00	3.015E-01	7.630E-01	6.730E-08	1.181E-07	3.200E-09	
156	35	59	1	0.000E+00	0.000E+00	3.950E-07	8.230E-07	7.655E+02	7.672E+02	1.700E+00	6.900E-09	3.347E+00	3.017E-01	7.640E-01	6.820E-08	1.234E-07	3.000E-09	
157	41	59	1	0.000E+00	0.000E+00	4.580E-07	4.960E-07	7.635E+02	7.656E+02	2.100E+00	6.900E-09	3.332E+00	3.031E-01	7.640E-01	7.520E-08	5.950E-08	2.700E-09	
158	47	59	1	0.000E+00	0.000E+00	4.860E-07	5.230E-07	7.615E+02	7.646E+02	3.100E+00	6.900E-09	3.311E+00	3.049E-01	7.630E-01	8.090E-08	6.290E-08	2.900E-09	
159	53	59	1	0.000E+00	0.000E+00	4.080E-07	4.780E-07	7.646E+02	7.665E+02	1.900E+00	7.000E-09	3.266E+00	3.046E-01	7.620E-01	7.050E-08	5.740E-08	2.700E-09	
160	59	59	1	0.000E+00	0.000E+00	5.030E-07	5.320E-07	7.651E+02	7.669E+02	1.800E+00	6.900E-09	3.261E+00	3.060E-01	7.620E-01	7.660E-08	6.430E-08	2.800E-09	
161	65	59	1	0.000E+00	0.000E+00	4.310E-07	4.680E-07	7.662E+02	7.679E+02	1.700E+00	7.200E-09	3.258E+00	3.040E-01	7.620E-01	7.180E-08	5.480E-08	2.900E-09	
162	71	59	1	0.000E+00	0.000E+00	6.180E-07	4.870E-07	7.707E+02	7.730E+02	2.300E+00	7.000E-09	3.312E+00	3.077E-01	7.640E-01	1.050E-07	5.850E-08	2.700E-09	
163	47	61	1	0.000E+00	0.000E+00	5.190E-07	5.070E-07	7.694E+02	7.714E+02	2.000E+00	7.100E-09	3.345E+00	3.064E-01	7.630E-01	8.600E-08	5.870E-08	2.800E-09	
164	47	63	1	0.000E+00	0.000E+00	5.230E-07	5.180E-07	7.765E+02	7.789E+02	2.400E+00	6.900E-09	3.365E+00	3.106E-01	7.640E-01	9.050E-08	6.140E-08	2.700E-09	
165	35	65	1	0.000E+00	0.000E+00	4.030E-07	4.540E-07	7.353E+02	7.480E+02	1.270E+01	1.830E-08	3.481E+00	3.001E-01	7.670E-01	6.750E-08	5.280E-08	8.300E-09	
166	41	65	1	0.000E+00	0.000E+00	4.260E-07	4.390E-07	7.640E+02	7.732E+02	9.200E+00	6.900E-09	3.474E+00	3.137E-01	7.660E-01	6.990E-08	5.130E-08	2.900E-09	
167	47	65	1	0.000E+00	0.000E+00	3.830E-07	4.580E-07	7.629E+02	7.729E+02	1.000E+01	7.200E-09	3.413E+00	3.142E-01	7.650E-01	6.680E-08	5.410E-08	2.900E-09	
168	53	65	1	0.000E+00	0.000E+00	3.900E-07	5.260E-07	7.540E+02	7.660E+02	1.200E+01	8.500E-09	3.386E+00	3.162E-01	7.640E-01	6.700E-08	7.270E-08	3.500E-09	
169	59	65	1	0.000E+00	0.000E+00	4.280E-07	4.690E-07	7.373E+02	7.472E+02	9.900E+00	1.670E-08	3.373E+00	3.070E-01	7.650E-01	6.950E-08	5.600E-08	7.100E-09	
