Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	25
Date	2025/03/03
Time	03:26:52

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
126	17	47	1	0.000E+00	0.000E+00	5.220E-07	6.550E-07	7.735E+02	7.754E+02	1.900E+00	7.300E-09	3.398E+00	2.990E-01	7.630E-01	9.240E-08	8.430E-08	3.200E-09	
127	23	47	1	0.000E+00	0.000E+00	5.750E-07	6.920E-07	7.585E+02	7.630E+02	4.500E+00	7.300E-09	3.370E+00	2.964E-01	7.620E-01	9.110E-08	9.410E-08	3.200E-09	
128	29	47	1	0.000E+00	0.000E+00	4.930E-07	7.650E-07	7.460E+02	7.527E+02	6.700E+00	7.100E-09	3.361E+00	2.956E-01	7.620E-01	8.540E-08	9.900E-08	3.200E-09	
129	35	47	1	0.000E+00	0.000E+00	4.940E-07	7.540E-07	7.454E+02	7.508E+02	5.400E+00	7.200E-09	3.325E+00	2.949E-01	7.620E-01	8.770E-08	1.051E-07	3.200E-09	
130	41	47	1	0.000E+00	0.000E+00	4.630E-07	9.610E-07	7.464E+02	7.502E+02	3.800E+00	7.300E-09	3.325E+00	2.941E-01	7.620E-01	8.130E-08	1.359E-07	3.100E-09	
131	47	47	1	0.000E+00	1.000E-08	4.700E-07	5.510E-07	7.475E+02	7.498E+02	2.300E+00	7.500E-09	3.286E+00	2.933E-01	7.620E-01	8.190E-08	6.820E-08	3.300E-09	
132	53	47	1	0.000E+00	0.000E+00	4.680E-07	5.450E-07	7.487E+02	7.505E+02	1.800E+00	7.600E-09	3.256E+00	2.932E-01	7.610E-01	8.300E-08	7.080E-08	3.300E-09	
133	59	47	1	0.000E+00	0.000E+00	5.470E-07	5.980E-07	7.470E+02	7.512E+02	4.200E+00	7.800E-09	3.234E+00	2.945E-01	7.610E-01	9.380E-08	7.740E-08	3.400E-09	
134	65	47	1	0.000E+00	0.000E+00	5.400E-07	6.130E-07	7.510E+02	7.545E+02	3.500E+00	7.800E-09	3.218E+00	2.939E-01	7.620E-01	9.340E-08	8.110E-08	3.600E-09	
135	71	47	1	0.000E+00	0.000E+00	5.370E-07	7.330E-07	7.575E+02	7.597E+02	2.200E+00	7.700E-09	3.221E+00	2.941E-01	7.610E-01	9.340E-08	1.025E-07	3.600E-09	
136	77	47	1	0.000E+00	0.000E+00	5.310E-07	5.950E-07	7.659E+02	7.675E+02	1.600E+00	8.000E-09	3.238E+00	2.938E-01	7.620E-01	9.500E-08	7.860E-08	3.500E-09	
137	83	47	1	0.000E+00	0.000E+00	5.610E-07	5.870E-07	7.723E+02	7.742E+02	1.900E+00	7.600E-09	3.312E+00	2.945E-01	7.620E-01	9.390E-08	7.730E-08	2.500E-09	
138	47	49	1	0.000E+00	0.000E+00	4.750E-07	5.360E-07	7.470E+02	7.517E+02	4.700E+00	7.300E-09	3.267E+00	2.948E-01	7.620E-01	8.360E-08	6.950E-08	3.300E-09	
139	47	51	1	0.000E+00	0.000E+00	6.910E-07	9.280E-07	7.507E+02	7.547E+02	4.000E+00	7.300E-09	3.290E+00	2.946E-01	7.620E-01	1.241E-07	1.170E-07	3.300E-09	
140	17	53	1	0.000E+00	0.000E+00	5.950E-07	6.100E-07	7.881E+02	7.899E+02	1.800E+00	7.200E-09	3.445E+00	3.040E-01	7.640E-01	1.095E-07	8.160E-08	3.300E-09	
141	23	53	1	0.000E+00	0.000E+00	5.870E-07	6.000E-07	7.776E+02	7.801E+02	2.500E+00	7.200E-09	3.401E+00	3.013E-01	7.630E-01	1.063E-07	7.910E-08	3.100E-09	
142	29	53	1	0.000E+00	0.000E+00	5.050E-07	5.620E-07	7.639E+02	7.690E+02	5.100E+00	7.200E-09	3.381E+00	2.992E-01	7.630E-01	9.200E-08	7.400E-08	3.000E-09	
143	35	53	1	0.000E+00	0.000E+00	5.720E-07	5.670E-07	7.588E+02	7.636E+02	4.800E+00	7.200E-09	3.334E+00	2.973E-01	7.620E-01	9.390E-08	7.190E-08	3.100E-09	
144	41	53	1	0.000E+00	0.000E+00	4.730E-07	5.720E-07	7.551E+02	7.599E+02	4.800E+00	7.400E-09	3.333E+00	2.967E-01	7.630E-01	8.340E-08	7.360E-08	3.400E-09	
145	47	53	1	0.000E+00	0.000E+00	6.740E-07	7.430E-07	7.508E+02	7.566E+02	5.800E+00	7.400E-09	3.282E+00	2.971E-01	7.630E-01	1.164E-07	1.040E-07	3.100E-09	
146	53	53	1	0.000E+00	0.000E+00	5.490E-07	8.070E-07	7.549E+02	7.593E+02	4.400E+00	7.400E-09	3.261E+00	2.977E-01	7.620E-01	9.270E-08	1.063E-07	3.200E-09	
147	59	53	1	0.000E+00	0.000E+00	5.380E-07	6.390E-07	7.594E+02	7.627E+02	3.300E+00	7.500E-09	3.245E+00	2.976E-01	7.620E-01	9.150E-08	8.510E-08	3.300E-09	
148	65	53	1	0.000E+00	0.000E+00	5.370E-07	7.280E-07	7.658E+02	7.678E+02	2.000E+00	7.500E-09	3.227E+00	2.982E-01	7.620E-01	9.530E-08	9.830E-08	3.200E-09	
149	71	53	1	0.000E+00	0.000E+00	8.960E-07	6.230E-07	7.730E+02	7.747E+02	1.700E+00	7.800E-09	3.240E+00	2.990E-01	7.630E-01	1.548E-07	8.370E-08	3.500E-09	
150	77	53	1	0.000E+00	0.000E+00	5.750E-07	6.430E-07	7.818E+02	7.836E+02	1.800E+00	7.400E-09	3.287E+00	3.004E-01	7.630E-01	9.630E-08	8.080E-08	3.000E-09	
151	83	53	1	0.000E+00	0.000E+00	7.080E-07	7.610E-07	7.452E+02	7.595E+02	1.430E+01	7.400E-09	3.424E+00	2.968E-01	7.670E-01	1.350E-07	1.114E-07	3.200E-09	
152	47	55	1	0.000E+00	1.000E-08	4.910E-07	7.840E-07	7.581E+02	7.632E+02	5.100E+00	7.300E-09	3.283E+00	2.999E-01	7.620E-01	8.740E-08	1.155E-07	3.000E-09	
153	47	57	1	0.000E+00	0.000E+00	4.910E-07	5.690E-07	7.659E+02	7.706E+02	4.700E+00	7.300E-09	3.280E+00	3.027E-01	7.620E-01	8.630E-08	7.320E-08	3.200E-09	
154	23	59	1	0.000E+00	0.000E+00	5.660E-07	5.860E-07	7.910E+02	7.936E+02	2.600E+00	7.100E-09	3.417E+00	3.111E-01	7.640E-01	9.370E-08	7.800E-08	3.400E-09	
155	29	59	1	0.000E+00	0.000E+00	4.910E-07	5.820E-07	7.903E+02	7.925E+02	2.200E+00	7.000E-09	3.365E+00	3.082E-01	7.630E-01	8.610E-08	7.980E-08	3.200E-09	
156	35	59	1	0.000E+00	0.000E+00	5.180E-07	7.520E-07	7.834E+02	7.857E+02	2.300E+00	7.200E-09	3.312E+00	3.062E-01	7.620E-01	8.860E-08	1.137E-07	3.200E-09	
157	41	59	1	0.000E+00	0.000E+00	5.390E-07	6.630E-07	7.795E+02	7.819E+02	2.400E+00	7.200E-09	3.294E+00	3.055E-01	7.620E-01	9.290E-08	8.560E-08	3.100E-09	
158	47	59	1	0.000E+00	0.000E+00	5.010E-07	5.790E-07	7.755E+02	7.782E+02	2.700E+00	7.300E-09	3.272E+00	3.066E-01	7.620E-01	8.670E-08	7.510E-08	3.100E-09	
159	53	59	1	0.000E+00	0.000E+00	5.480E-07	5.770E-07	7.799E+02	7.818E+02	1.900E+00	7.300E-09	3.236E+00	3.052E-01	7.610E-01	9.040E-08	7.350E-08	3.200E-09	
160	59	59	1	0.000E+00	0.000E+00	5.180E-07	5.960E-07	7.813E+02	7.834E+02	2.100E+00	7.500E-09	3.233E+00	3.065E-01	7.610E-01	9.030E-08	7.690E-08	3.300E-09	
161	65	59	1	0.000E+00	0.000E+00	5.490E-07	6.170E-07	7.843E+02	7.861E+02	1.800E+00	7.300E-09	3.220E+00	3.058E-01	7.610E-01	9.550E-08	8.210E-08	3.200E-09	
162	71	59	1	0.000E+00	0.000E+00	9.600E-07	6.060E-07	7.903E+02	7.922E+02	1.900E+00	7.100E-09	3.284E+00	3.087E-01	7.630E-01	1.644E-07	8.160E-08	3.300E-09	
163	47	61	1	0.000E+00	0.000E+00	5.280E-07	6.400E-07	7.863E+02	7.884E+02	2.100E+00	7.400E-09	3.304E+00	3.080E-01	7.620E-01	9.070E-08	9.350E-08	3.200E-09	
164	47	63	1	0.000E+00	0.000E+00	6.290E-07	5.770E-07	7.938E+02	7.959E+02	2.100E+00	7.000E-09	3.330E+00	3.125E-01	7.630E-01	1.146E-07	7.610E-08	3.200E-09	
165	35	65	1	0.000E+00	0.000E+00	5.140E-07	6.010E-07	7.766E+02	7.808E+02	4.200E+00	7.200E-09	3.501E+00	3.116E-01	7.680E-01	9.120E-08	7.800E-08	3.500E-09	
166	41	65	1	0.000E+00	0.000E+00	4.880E-07	9.190E-07	7.824E+02	7.896E+02	7.200E+00	6.900E-09	3.463E+00	3.147E-01	7.650E-01	8.650E-08	1.243E-07	3.300E-09	
167	47	65	1	0.000E+00	0.000E+00	5.110E-07	9.180E-07	7.773E+02	7.865E+02	9.200E+00	7.000E-09	3.392E+00	3.164E-01	7.650E-01	9.060E-08	1.545E-07	3.000E-09	
168	53	65	1	0.000E+00	0.000E+00	4.960E-07	7.580E-07	7.785E+02	7.869E+02	8.400E+00	7.200E-09	3.367E+00	3.168E-01	7.640E-01	8.890E-08	1.175E-07	3.200E-09	
169	59	65	1	0.000E+00	1.000E-08	5.240E-07	7.290E-07	7.752E+02	7.779E+02	2.700E+00	7.200E-09	3.417E+00	3.136E-01	7.660E-01	9.190E-08	1.019E-07	3.100E-09	
