Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	15
Date	2025/03/03
Time	02:05:06

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
125	11	47	1	0.000E+00	0.000E+00	5.770E-07	6.230E-07	7.876E+02	7.893E+02	1.700E+00	7.100E-09	3.416E+00	2.995E-01	7.630E-01	1.000E-07	8.560E-08	3.200E-09	
126	17	47	1	0.000E+00	1.000E-08	5.630E-07	6.100E-07	7.730E+02	7.767E+02	3.700E+00	7.200E-09	3.400E+00	3.000E-01	7.620E-01	9.790E-08	8.240E-08	3.000E-09	
127	23	47	1	0.000E+00	0.000E+00	5.090E-07	5.570E-07	7.565E+02	7.642E+02	7.700E+00	7.100E-09	3.372E+00	2.984E-01	7.620E-01	8.810E-08	7.450E-08	3.000E-09	
128	29	47	1	0.000E+00	0.000E+00	5.490E-07	5.380E-07	7.436E+02	7.536E+02	1.000E+01	7.300E-09	3.359E+00	2.976E-01	7.620E-01	8.400E-08	7.070E-08	3.100E-09	
129	35	47	1	0.000E+00	0.000E+00	4.620E-07	5.250E-07	7.430E+02	7.511E+02	8.100E+00	7.200E-09	3.326E+00	2.964E-01	7.620E-01	7.770E-08	6.730E-08	3.200E-09	
130	41	47	1	0.000E+00	0.000E+00	4.650E-07	5.310E-07	7.405E+02	7.489E+02	8.400E+00	7.100E-09	3.330E+00	2.961E-01	7.620E-01	8.030E-08	6.940E-08	3.100E-09	
131	47	47	1	0.000E+00	1.000E-08	4.650E-07	5.580E-07	7.399E+02	7.477E+02	7.800E+00	7.200E-09	3.293E+00	2.958E-01	7.620E-01	7.970E-08	7.780E-08	3.000E-09	
132	53	47	1	0.000E+00	0.000E+00	4.720E-07	6.810E-07	7.440E+02	7.507E+02	6.700E+00	7.300E-09	3.269E+00	2.950E-01	7.620E-01	8.220E-08	9.320E-08	3.200E-09	
133	59	47	1	0.000E+00	0.000E+00	4.880E-07	9.880E-07	7.421E+02	7.496E+02	7.500E+00	7.400E-09	3.248E+00	2.965E-01	7.620E-01	8.460E-08	1.272E-07	3.200E-09	
134	65	47	1	0.000E+00	0.000E+00	6.250E-07	5.740E-07	7.493E+02	7.558E+02	6.500E+00	7.300E-09	3.236E+00	2.960E-01	7.620E-01	1.115E-07	7.540E-08	3.200E-09	
135	71	47	1	0.000E+00	0.000E+00	5.390E-07	7.320E-07	7.535E+02	7.601E+02	6.600E+00	7.300E-09	3.241E+00	2.971E-01	7.620E-01	9.210E-08	1.101E-07	3.100E-09	
136	77	47	1	0.000E+00	0.000E+00	6.120E-07	6.040E-07	7.695E+02	7.715E+02	2.000E+00	7.400E-09	3.253E+00	2.976E-01	7.620E-01	1.003E-07	8.020E-08	3.200E-09	
137	83	47	1	0.000E+00	1.000E-08	5.510E-07	5.720E-07	7.790E+02	7.808E+02	1.800E+00	7.200E-09	3.325E+00	2.979E-01	7.620E-01	9.810E-08	7.450E-08	3.300E-09	
138	47	49	1	0.000E+00	0.000E+00	6.060E-07	6.250E-07	7.413E+02	7.492E+02	7.900E+00	7.200E-09	3.284E+00	2.969E-01	7.620E-01	9.310E-08	8.920E-08	3.200E-09	
139	47	51	1	0.000E+00	0.000E+00	4.730E-07	7.260E-07	7.498E+02	7.560E+02	6.200E+00	7.100E-09	3.313E+00	2.958E-01	7.630E-01	8.110E-08	1.001E-07	3.100E-09	
140	17	53	1	0.000E+00	0.000E+00	5.590E-07	6.510E-07	7.927E+02	7.947E+02	2.000E+00	7.100E-09	3.456E+00	3.034E-01	7.640E-01	9.750E-08	8.770E-08	3.300E-09	
141	23	53	1	0.000E+00	0.000E+00	5.420E-07	5.960E-07	7.769E+02	7.816E+02	4.700E+00	6.900E-09	3.408E+00	3.023E-01	7.630E-01	9.090E-08	7.970E-08	3.000E-09	
142	29	53	1	0.000E+00	1.000E-08	4.940E-07	6.210E-07	7.622E+02	7.700E+02	7.800E+00	6.900E-09	3.393E+00	3.019E-01	7.630E-01	8.560E-08	8.000E-08	2.900E-09	
143	35	53	1	0.000E+00	1.000E-08	4.910E-07	5.400E-07	7.571E+02	7.649E+02	7.800E+00	7.000E-09	3.353E+00	2.989E-01	7.630E-01	8.520E-08	6.810E-08	2.800E-09	
144	41	53	1	0.000E+00	1.000E-08	4.760E-07	5.790E-07	7.520E+02	7.603E+02	8.300E+00	7.100E-09	3.344E+00	2.986E-01	7.630E-01	8.230E-08	7.160E-08	2.900E-09	
145	47	53	1	0.000E+00	1.000E-08	4.620E-07	7.190E-07	7.470E+02	7.555E+02	8.500E+00	7.100E-09	3.313E+00	2.990E-01	7.630E-01	8.140E-08	1.049E-07	3.000E-09	
146	53	53	1	0.000E+00	1.000E-08	5.870E-07	5.590E-07	7.514E+02	7.601E+02	8.700E+00	7.000E-09	3.276E+00	2.999E-01	7.620E-01	1.226E-07	7.210E-08	3.000E-09	
147	59	53	1	0.000E+00	0.000E+00	6.350E-07	5.730E-07	7.538E+02	7.616E+02	7.800E+00	7.200E-09	3.263E+00	3.001E-01	7.620E-01	1.155E-07	7.500E-08	3.200E-09	
148	65	53	1	0.000E+00	0.000E+00	5.260E-07	7.030E-07	7.633E+02	7.688E+02	5.500E+00	7.200E-09	3.258E+00	3.011E-01	7.620E-01	9.170E-08	1.173E-07	3.000E-09	
149	71	53	1	0.000E+00	0.000E+00	6.500E-07	6.260E-07	7.745E+02	7.771E+02	2.600E+00	7.200E-09	3.254E+00	3.018E-01	7.630E-01	1.311E-07	8.670E-08	3.100E-09	
150	77	53	1	0.000E+00	0.000E+00	4.930E-07	7.040E-07	7.843E+02	7.861E+02	1.800E+00	7.100E-09	3.309E+00	3.039E-01	7.640E-01	8.720E-08	1.160E-07	3.100E-09	
151	83	53	1	0.000E+00	0.000E+00	5.230E-07	5.860E-07	7.621E+02	7.689E+02	6.800E+00	7.700E-09	3.396E+00	2.994E-01	7.670E-01	8.770E-08	7.870E-08	3.500E-09	
152	47	55	1	0.000E+00	0.000E+00	5.230E-07	5.500E-07	7.523E+02	7.612E+02	8.900E+00	7.000E-09	3.310E+00	3.018E-01	7.630E-01	8.530E-08	7.070E-08	3.200E-09	
153	47	57	1	0.000E+00	1.000E-08	4.880E-07	5.720E-07	7.565E+02	7.660E+02	9.500E+00	6.900E-09	3.295E+00	3.051E-01	7.620E-01	8.400E-08	7.310E-08	2.900E-09	
154	23	59	1	0.000E+00	0.000E+00	5.410E-07	6.240E-07	7.951E+02	7.977E+02	2.600E+00	6.900E-09	3.405E+00	3.107E-01	7.630E-01	9.420E-08	8.340E-08	3.400E-09	
155	29	59	1	0.000E+00	0.000E+00	4.970E-07	5.690E-07	7.902E+02	7.928E+02	2.600E+00	6.900E-09	3.370E+00	3.092E-01	7.630E-01	8.630E-08	7.500E-08	3.000E-09	
156	35	59	1	0.000E+00	0.000E+00	4.730E-07	7.220E-07	7.820E+02	7.853E+02	3.300E+00	6.900E-09	3.331E+00	3.079E-01	7.620E-01	8.270E-08	9.120E-08	2.900E-09	
157	41	59	1	0.000E+00	3.000E-08	4.660E-07	5.560E-07	7.742E+02	7.802E+02	6.000E+00	6.800E-09	3.312E+00	3.084E-01	7.620E-01	8.180E-08	7.120E-08	2.900E-09	
158	47	59	1	0.000E+00	0.000E+00	4.820E-07	5.870E-07	7.649E+02	7.733E+02	8.400E+00	6.800E-09	3.293E+00	3.084E-01	7.620E-01	8.260E-08	7.310E-08	3.000E-09	
159	53	59	1	0.000E+00	0.000E+00	5.020E-07	6.440E-07	7.776E+02	7.821E+02	4.500E+00	8.800E-09	3.247E+00	3.086E-01	7.620E-01	8.930E-08	9.970E-08	3.600E-09	
160	59	59	1	0.000E+00	0.000E+00	4.990E-07	6.270E-07	7.761E+02	7.808E+02	4.700E+00	7.000E-09	3.251E+00	3.103E-01	7.620E-01	8.800E-08	8.220E-08	2.800E-09	
161	65	59	1	0.000E+00	0.000E+00	9.100E-07	6.900E-07	7.882E+02	7.902E+02	2.000E+00	7.100E-09	3.242E+00	3.090E-01	7.620E-01	1.445E-07	9.100E-08	3.000E-09	
162	71	59	1	0.000E+00	0.000E+00	5.870E-07	5.990E-07	7.845E+02	7.883E+02	3.800E+00	6.800E-09	3.307E+00	3.113E-01	7.630E-01	1.030E-07	8.040E-08	2.900E-09	
163	47	61	1	0.000E+00	0.000E+00	5.220E-07	6.200E-07	7.798E+02	7.854E+02	5.600E+00	6.800E-09	3.331E+00	3.113E-01	7.630E-01	8.890E-08	8.190E-08	2.800E-09	
164	47	63	1	0.000E+00	0.000E+00	4.760E-07	5.700E-07	7.747E+02	7.899E+02	1.520E+01	6.900E-09	3.357E+00	3.150E-01	7.640E-01	8.310E-08	7.370E-08	2.800E-09	
165	35	65	1	0.000E+00	0.000E+00	4.870E-07	5.590E-07	7.820E+02	7.846E+02	2.600E+00	1.050E-08	3.485E+00	3.104E-01	7.670E-01	8.530E-08	7.610E-08	5.200E-09	
166	41	65	1	0.000E+00	0.000E+00	6.240E-07	6.670E-07	7.617E+02	7.773E+02	1.560E+01	7.000E-09	3.469E+00	3.170E-01	7.660E-01	1.038E-07	9.270E-08	2.900E-09	
167	47	65	1	0.000E+00	1.000E-08	5.210E-07	6.150E-07	7.178E+02	7.566E+02	3.880E+01	7.000E-09	3.412E+00	3.188E-01	7.650E-01	9.150E-08	8.340E-08	2.900E-09	
168	53	65	1	0.000E+00	0.000E+00	5.540E-07	5.940E-07	7.338E+02	7.624E+02	2.860E+01	7.100E-09	3.373E+00	3.200E-01	7.630E-01	9.370E-08	7.930E-08	3.000E-09	
169	59	65	1	0.000E+00	1.000E-08	5.380E-07	6.040E-07	7.500E+02	7.669E+02	1.690E+01	7.300E-09	3.385E+00	3.162E-01	7.660E-01	9.170E-08	8.030E-08	3.200E-09	
