Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	23
Date	2025/03/03
Time	03:10:14

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
126	17	47	1	0.000E+00	0.000E+00	5.210E-07	8.770E-07	7.738E+02	7.759E+02	2.100E+00	7.100E-09	3.392E+00	2.981E-01	7.620E-01	8.990E-08	1.368E-07	3.200E-09	
127	23	47	1	0.000E+00	0.000E+00	4.670E-07	5.540E-07	7.581E+02	7.642E+02	6.100E+00	6.900E-09	3.362E+00	2.967E-01	7.620E-01	8.140E-08	7.000E-08	2.900E-09	
128	29	47	1	0.000E+00	0.000E+00	4.620E-07	5.390E-07	7.446E+02	7.536E+02	9.000E+00	7.000E-09	3.352E+00	2.972E-01	7.630E-01	7.880E-08	6.700E-08	2.900E-09	
129	35	47	1	0.000E+00	0.000E+00	4.450E-07	5.990E-07	7.409E+02	7.486E+02	7.700E+00	7.200E-09	3.315E+00	2.972E-01	7.620E-01	7.560E-08	7.210E-08	3.000E-09	
130	41	47	1	0.000E+00	1.000E-08	4.260E-07	5.730E-07	7.367E+02	7.457E+02	9.000E+00	7.000E-09	3.313E+00	2.976E-01	7.620E-01	7.360E-08	7.760E-08	2.800E-09	
131	47	47	1	0.000E+00	0.000E+00	5.900E-07	6.590E-07	7.362E+02	7.443E+02	8.100E+00	7.100E-09	3.282E+00	2.980E-01	7.620E-01	1.042E-07	8.730E-08	2.900E-09	
132	53	47	1	0.000E+00	0.000E+00	4.440E-07	6.110E-07	7.433E+02	7.495E+02	6.200E+00	7.200E-09	3.252E+00	2.976E-01	7.610E-01	7.490E-08	7.060E-08	3.000E-09	
133	59	47	1	0.000E+00	0.000E+00	4.740E-07	5.300E-07	7.424E+02	7.495E+02	7.100E+00	7.000E-09	3.232E+00	2.990E-01	7.620E-01	8.180E-08	6.720E-08	2.900E-09	
134	65	47	1	0.000E+00	0.000E+00	4.740E-07	6.150E-07	7.499E+02	7.557E+02	5.800E+00	7.200E-09	3.222E+00	2.989E-01	7.620E-01	8.190E-08	8.010E-08	2.800E-09	
135	71	47	1	0.000E+00	0.000E+00	6.410E-07	6.360E-07	7.585E+02	7.626E+02	4.100E+00	7.300E-09	3.224E+00	2.989E-01	7.620E-01	1.083E-07	7.940E-08	3.200E-09	
136	77	47	1	0.000E+00	0.000E+00	5.200E-07	5.830E-07	7.715E+02	7.731E+02	1.600E+00	7.200E-09	3.247E+00	2.997E-01	7.620E-01	8.890E-08	7.690E-08	5.700E-09	
137	83	47	1	0.000E+00	0.000E+00	4.650E-07	5.490E-07	7.788E+02	7.805E+02	1.700E+00	7.100E-09	3.322E+00	2.990E-01	7.630E-01	8.450E-08	7.250E-08	2.800E-09	
138	47	49	1	0.000E+00	0.000E+00	6.120E-07	5.090E-07	7.397E+02	7.472E+02	7.500E+00	6.900E-09	3.270E+00	2.990E-01	7.620E-01	9.020E-08	6.170E-08	2.800E-09	
139	47	51	1	0.000E+00	0.000E+00	4.540E-07	8.770E-07	7.472E+02	7.536E+02	6.400E+00	7.000E-09	3.292E+00	2.988E-01	7.630E-01	7.760E-08	1.293E-07	3.000E-09	
140	17	53	1	0.000E+00	0.000E+00	4.830E-07	5.450E-07	7.907E+02	7.928E+02	2.100E+00	7.300E-09	3.442E+00	3.038E-01	7.650E-01	8.620E-08	6.940E-08	3.500E-09	
141	23	53	1	0.000E+00	2.000E-08	5.820E-07	5.470E-07	7.780E+02	7.813E+02	3.300E+00	6.800E-09	3.397E+00	3.032E-01	7.630E-01	1.105E-07	7.010E-08	2.900E-09	
142	29	53	1	0.000E+00	0.000E+00	4.740E-07	5.470E-07	7.626E+02	7.693E+02	6.700E+00	6.900E-09	3.374E+00	3.019E-01	7.630E-01	8.010E-08	6.820E-08	2.800E-09	
143	35	53	1	0.000E+00	0.000E+00	4.510E-07	5.420E-07	7.543E+02	7.620E+02	7.700E+00	6.800E-09	3.333E+00	3.013E-01	7.630E-01	7.780E-08	6.720E-08	2.800E-09	
144	41	53	1	0.000E+00	1.000E-08	5.000E-07	8.340E-07	7.494E+02	7.579E+02	8.500E+00	6.900E-09	3.323E+00	3.009E-01	7.630E-01	7.990E-08	1.001E-07	2.800E-09	
145	47	53	1	0.000E+00	1.000E-08	5.710E-07	5.450E-07	7.474E+02	7.555E+02	8.100E+00	7.100E-09	3.283E+00	3.013E-01	7.620E-01	8.940E-08	6.680E-08	2.900E-09	
146	53	53	1	0.000E+00	0.000E+00	5.270E-07	6.050E-07	7.512E+02	7.592E+02	8.000E+00	7.100E-09	3.260E+00	3.021E-01	7.630E-01	8.660E-08	8.360E-08	2.800E-09	
147	59	53	1	0.000E+00	0.000E+00	4.740E-07	5.310E-07	7.573E+02	7.634E+02	6.100E+00	7.200E-09	3.242E+00	3.021E-01	7.620E-01	8.340E-08	6.790E-08	2.900E-09	
148	65	53	1	0.000E+00	1.000E-08	5.230E-07	5.760E-07	7.682E+02	7.710E+02	2.800E+00	7.200E-09	3.240E+00	3.035E-01	7.620E-01	9.200E-08	7.570E-08	3.000E-09	
149	71	53	1	0.000E+00	0.000E+00	4.800E-07	5.760E-07	7.778E+02	7.795E+02	1.700E+00	7.100E-09	3.235E+00	3.040E-01	7.620E-01	8.480E-08	7.410E-08	3.100E-09	
150	77	53	1	0.000E+00	0.000E+00	6.830E-07	8.720E-07	7.868E+02	7.886E+02	1.800E+00	7.000E-09	3.296E+00	3.057E-01	7.630E-01	1.138E-07	1.167E-07	3.200E-09	
151	83	53	1	0.000E+00	0.000E+00	5.270E-07	6.010E-07	7.606E+02	7.712E+02	1.060E+01	3.300E-08	3.377E+00	3.008E-01	7.660E-01	8.880E-08	7.880E-08	2.270E-08	
152	47	55	1	0.000E+00	0.000E+00	4.480E-07	5.290E-07	7.541E+02	7.621E+02	8.000E+00	7.100E-09	3.287E+00	3.040E-01	7.620E-01	7.680E-08	6.670E-08	2.900E-09	
153	47	57	1	0.000E+00	0.000E+00	4.660E-07	5.490E-07	7.616E+02	7.689E+02	7.300E+00	7.000E-09	3.283E+00	3.076E-01	7.620E-01	7.970E-08	6.750E-08	2.900E-09	
154	23	59	1	0.000E+00	2.000E-08	6.700E-07	5.410E-07	7.935E+02	7.964E+02	2.900E+00	6.700E-09	3.409E+00	3.127E-01	7.630E-01	1.124E-07	6.920E-08	3.000E-09	
155	29	59	1	0.000E+00	0.000E+00	4.540E-07	8.290E-07	7.923E+02	7.945E+02	2.200E+00	6.700E-09	3.376E+00	3.110E-01	7.640E-01	7.800E-08	1.278E-07	2.700E-09	
156	35	59	1	0.000E+00	0.000E+00	4.520E-07	5.270E-07	7.847E+02	7.873E+02	2.600E+00	6.900E-09	3.322E+00	3.101E-01	7.620E-01	7.790E-08	6.620E-08	2.700E-09	
157	41	59	1	0.000E+00	0.000E+00	5.730E-07	5.480E-07	7.778E+02	7.820E+02	4.200E+00	6.900E-09	3.297E+00	3.106E-01	7.630E-01	1.082E-07	7.000E-08	2.700E-09	
158	47	59	1	0.000E+00	0.000E+00	4.490E-07	7.280E-07	7.710E+02	7.773E+02	6.300E+00	6.900E-09	3.280E+00	3.115E-01	7.620E-01	7.930E-08	1.015E-07	2.800E-09	
159	53	59	1	0.000E+00	0.000E+00	5.020E-07	5.570E-07	7.808E+02	7.836E+02	2.800E+00	6.900E-09	3.240E+00	3.108E-01	7.620E-01	8.470E-08	7.150E-08	2.700E-09	
160	59	59	1	0.000E+00	0.000E+00	5.580E-07	5.750E-07	7.812E+02	7.838E+02	2.600E+00	7.200E-09	3.236E+00	3.120E-01	7.620E-01	1.092E-07	7.220E-08	2.800E-09	
161	65	59	1	0.000E+00	1.000E-08	4.950E-07	6.240E-07	7.893E+02	7.913E+02	2.000E+00	7.200E-09	3.236E+00	3.110E-01	7.620E-01	8.700E-08	7.670E-08	2.800E-09	
162	71	59	1	0.000E+00	1.000E-08	6.050E-07	7.180E-07	7.894E+02	7.922E+02	2.800E+00	7.000E-09	3.302E+00	3.138E-01	7.630E-01	1.233E-07	1.074E-07	2.800E-09	
163	47	61	1	0.000E+00	1.000E-08	4.550E-07	5.810E-07	7.861E+02	7.890E+02	2.900E+00	7.000E-09	3.319E+00	3.135E-01	7.630E-01	7.920E-08	7.270E-08	2.700E-09	
164	47	63	1	0.000E+00	1.000E-08	4.810E-07	5.300E-07	7.929E+02	7.960E+02	3.100E+00	7.200E-09	3.343E+00	3.180E-01	7.640E-01	8.330E-08	6.800E-08	2.700E-09	
165	35	65	1	0.000E+00	0.000E+00	4.760E-07	5.410E-07	7.788E+02	7.830E+02	4.200E+00	7.400E-09	3.491E+00	3.117E-01	7.670E-01	8.080E-08	6.960E-08	4.200E-09	
166	41	65	1	0.000E+00	0.000E+00	4.580E-07	5.740E-07	7.749E+02	7.853E+02	1.040E+01	6.800E-09	3.467E+00	3.193E-01	7.660E-01	8.650E-08	6.810E-08	2.600E-09	
167	47	65	1	0.000E+00	0.000E+00	4.650E-07	1.135E-06	7.658E+02	7.817E+02	1.590E+01	6.800E-09	3.414E+00	3.204E-01	7.650E-01	8.150E-08	1.359E-07	2.700E-09	
168	53	65	1	0.000E+00	0.000E+00	4.800E-07	6.620E-07	7.483E+02	7.634E+02	1.510E+01	6.900E-09	3.392E+00	3.223E-01	7.640E-01	8.450E-08	8.770E-08	2.700E-09	
169	59	65	1	0.000E+00	0.000E+00	6.060E-07	9.940E-07	7.584E+02	7.684E+02	1.000E+01	7.200E-09	3.396E+00	3.179E-01	7.660E-01	1.069E-07	1.211E-07	3.000E-09	
