Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	24
Date	2025/03/03
Time	03:18:51

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
126	17	47	1	0.000E+00	0.000E+00	4.130E-07	4.690E-07	7.521E+02	7.541E+02	2.000E+00	7.400E-09	3.406E+00	2.965E-01	7.620E-01	7.010E-08	5.730E-08	3.200E-09	
127	23	47	1	0.000E+00	0.000E+00	5.390E-07	5.090E-07	7.494E+02	7.516E+02	2.200E+00	7.300E-09	3.384E+00	2.979E-01	7.620E-01	9.720E-08	6.420E-08	2.900E-09	
128	29	47	1	0.000E+00	0.000E+00	5.590E-07	5.540E-07	7.425E+02	7.469E+02	4.400E+00	7.500E-09	3.373E+00	2.990E-01	7.630E-01	9.910E-08	6.880E-08	3.000E-09	
129	35	47	1	0.000E+00	0.000E+00	4.450E-07	5.120E-07	7.416E+02	7.454E+02	3.800E+00	7.400E-09	3.343E+00	2.993E-01	7.620E-01	8.100E-08	6.370E-08	3.100E-09	
130	41	47	1	0.000E+00	0.000E+00	5.300E-07	8.320E-07	7.413E+02	7.449E+02	3.600E+00	7.500E-09	3.342E+00	3.004E-01	7.630E-01	8.770E-08	1.014E-07	3.000E-09	
131	47	47	1	0.000E+00	0.000E+00	4.810E-07	5.380E-07	7.426E+02	7.450E+02	2.400E+00	7.700E-09	3.303E+00	3.005E-01	7.620E-01	8.440E-08	7.110E-08	3.200E-09	
132	53	47	1	0.000E+00	0.000E+00	7.830E-07	6.310E-07	7.437E+02	7.457E+02	2.000E+00	7.500E-09	3.277E+00	3.007E-01	7.620E-01	1.179E-07	7.840E-08	3.200E-09	
133	59	47	1	0.000E+00	0.000E+00	4.960E-07	5.430E-07	7.447E+02	7.479E+02	3.200E+00	7.500E-09	3.264E+00	3.017E-01	7.620E-01	8.510E-08	7.170E-08	3.000E-09	
134	65	47	1	0.000E+00	0.000E+00	5.180E-07	5.560E-07	7.488E+02	7.508E+02	2.000E+00	7.400E-09	3.242E+00	3.015E-01	7.620E-01	9.070E-08	7.300E-08	2.900E-09	
135	71	47	1	0.000E+00	0.000E+00	4.560E-07	5.480E-07	7.528E+02	7.546E+02	1.800E+00	7.500E-09	3.254E+00	3.002E-01	7.630E-01	7.920E-08	6.870E-08	3.000E-09	
136	77	47	1	0.000E+00	0.000E+00	5.330E-07	5.230E-07	7.503E+02	7.528E+02	2.500E+00	7.700E-09	3.261E+00	2.976E-01	7.620E-01	9.640E-08	6.650E-08	3.300E-09	
137	83	47	1	0.000E+00	0.000E+00	4.170E-07	4.650E-07	7.469E+02	7.493E+02	2.400E+00	7.900E-09	3.334E+00	2.950E-01	7.640E-01	7.190E-08	5.680E-08	3.200E-09	
138	47	49	1	0.000E+00	0.000E+00	6.100E-07	5.190E-07	7.431E+02	7.473E+02	4.200E+00	7.400E-09	3.294E+00	3.015E-01	7.620E-01	1.069E-07	6.520E-08	3.100E-09	
139	47	51	1	0.000E+00	0.000E+00	4.600E-07	5.040E-07	7.483E+02	7.509E+02	2.600E+00	7.300E-09	3.327E+00	3.013E-01	7.630E-01	7.850E-08	6.430E-08	2.900E-09	
140	17	53	1	0.000E+00	0.000E+00	4.490E-07	4.650E-07	7.638E+02	7.654E+02	1.600E+00	7.200E-09	3.464E+00	2.999E-01	7.640E-01	7.380E-08	5.720E-08	2.900E-09	
141	23	53	1	0.000E+00	0.000E+00	5.460E-07	7.690E-07	7.607E+02	7.623E+02	1.600E+00	7.300E-09	3.414E+00	3.011E-01	7.630E-01	8.450E-08	1.009E-07	2.800E-09	
142	29	53	1	0.000E+00	0.000E+00	5.070E-07	5.180E-07	7.572E+02	7.592E+02	2.000E+00	7.300E-09	3.410E+00	3.007E-01	7.640E-01	8.790E-08	6.520E-08	3.000E-09	
143	35	53	1	0.000E+00	0.000E+00	4.250E-07	7.990E-07	7.544E+02	7.566E+02	2.200E+00	7.300E-09	3.368E+00	3.008E-01	7.620E-01	7.420E-08	1.000E-07	2.800E-09	
144	41	53	1	0.000E+00	0.000E+00	4.560E-07	5.050E-07	7.511E+02	7.547E+02	3.600E+00	7.400E-09	3.360E+00	3.020E-01	7.630E-01	7.600E-08	6.490E-08	2.800E-09	
145	47	53	1	0.000E+00	0.000E+00	4.660E-07	5.530E-07	7.505E+02	7.543E+02	3.800E+00	7.100E-09	3.325E+00	3.021E-01	7.620E-01	7.720E-08	6.470E-08	2.900E-09	
146	53	53	1	0.000E+00	0.000E+00	4.270E-07	6.090E-07	7.523E+02	7.558E+02	3.500E+00	7.200E-09	3.295E+00	3.042E-01	7.620E-01	7.510E-08	7.310E-08	2.900E-09	
147	59	53	1	0.000E+00	0.000E+00	4.480E-07	5.230E-07	7.561E+02	7.582E+02	2.100E+00	7.400E-09	3.276E+00	3.041E-01	7.630E-01	7.910E-08	6.430E-08	3.000E-09	
148	65	53	1	0.000E+00	0.000E+00	4.420E-07	5.850E-07	7.588E+02	7.606E+02	1.800E+00	7.200E-09	3.271E+00	3.051E-01	7.630E-01	7.720E-08	8.450E-08	2.900E-09	
149	71	53	1	0.000E+00	0.000E+00	5.400E-07	5.420E-07	7.594E+02	7.611E+02	1.700E+00	7.500E-09	3.273E+00	3.030E-01	7.630E-01	9.090E-08	6.920E-08	3.100E-09	
150	77	53	1	0.000E+00	0.000E+00	4.160E-07	4.830E-07	7.621E+02	7.641E+02	2.000E+00	7.400E-09	3.317E+00	3.030E-01	7.640E-01	7.380E-08	5.790E-08	3.400E-09	
151	83	53	6	0.000E+00	0.000E+00	6.080E-07	4.700E-07	6.275E+02										
152	47	55	1	0.000E+00	0.000E+00	3.920E-07	4.650E-07	7.572E+02	7.595E+02	2.300E+00	7.200E-09	3.324E+00	3.039E-01	7.630E-01	6.800E-08	5.580E-08	2.800E-09	
153	47	57	1	0.000E+00	0.000E+00	8.080E-07	5.170E-07	7.628E+02	7.649E+02	2.100E+00	7.200E-09	3.309E+00	3.066E-01	7.630E-01	1.278E-07	6.680E-08	2.900E-09	
154	23	59	1	0.000E+00	0.000E+00	4.430E-07	5.050E-07	7.804E+02	7.822E+02	1.800E+00	7.000E-09	3.405E+00	3.086E-01	7.630E-01	7.860E-08	5.820E-08	2.900E-09	
155	29	59	1	0.000E+00	0.000E+00	4.060E-07	8.390E-07	7.722E+02	7.739E+02	1.700E+00	6.900E-09	3.371E+00	3.064E-01	7.620E-01	6.840E-08	1.104E-07	2.800E-09	
156	35	59	1	0.000E+00	0.000E+00	4.240E-07	4.770E-07	7.672E+02	7.688E+02	1.600E+00	7.100E-09	3.323E+00	3.061E-01	7.620E-01	7.100E-08	5.650E-08	3.000E-09	
157	41	59	1	0.000E+00	0.000E+00	3.890E-07	4.400E-07	7.678E+02	7.693E+02	1.500E+00	7.200E-09	3.308E+00	3.073E-01	7.620E-01	6.600E-08	5.140E-08	2.900E-09	
158	47	59	1	0.000E+00	0.000E+00	4.810E-07	5.080E-07	7.685E+02	7.702E+02	1.700E+00	7.200E-09	3.294E+00	3.091E-01	7.620E-01	9.230E-08	6.080E-08	2.900E-09	
159	53	59	1	0.000E+00	1.000E-08	4.220E-07	5.680E-07	7.672E+02	7.688E+02	1.600E+00	7.200E-09	3.242E+00	3.088E-01	7.600E-01	7.330E-08	7.400E-08	2.900E-09	
160	59	59	1	0.000E+00	0.000E+00	4.180E-07	4.940E-07	7.688E+02	7.704E+02	1.600E+00	7.200E-09	3.245E+00	3.101E-01	7.610E-01	7.330E-08	5.990E-08	2.900E-09	
161	65	59	1	0.000E+00	0.000E+00	5.060E-07	5.870E-07	7.645E+02	7.662E+02	1.700E+00	7.300E-09	3.225E+00	3.090E-01	7.610E-01	8.460E-08	6.890E-08	3.200E-09	
162	71	59	1	0.000E+00	0.000E+00	5.130E-07	4.930E-07	7.756E+02	7.772E+02	1.600E+00	7.100E-09	3.297E+00	3.106E-01	7.630E-01	8.900E-08	6.170E-08	3.200E-09	
163	47	61	1	0.000E+00	0.000E+00	4.220E-07	8.920E-07	7.730E+02	7.749E+02	1.900E+00	7.200E-09	3.329E+00	3.100E-01	7.630E-01	7.200E-08	1.111E-07	2.900E-09	
164	47	63	1	0.000E+00	0.000E+00	4.050E-07	7.010E-07	7.814E+02	7.837E+02	2.300E+00	6.900E-09	3.354E+00	3.131E-01	7.640E-01	6.980E-08	8.390E-08	2.800E-09	
165	35	65	1	0.000E+00	0.000E+00	6.630E-07	4.840E-07	7.313E+02	7.443E+02	1.300E+01	1.940E-08	3.458E+00	3.021E-01	7.660E-01	9.560E-08	6.210E-08	8.100E-09	
166	41	65	1	0.000E+00	0.000E+00	4.040E-07	4.690E-07	7.783E+02	7.831E+02	4.800E+00	7.100E-09	3.453E+00	3.137E-01	7.650E-01	6.840E-08	5.470E-08	2.900E-09	
167	47	65	1	0.000E+00	0.000E+00	6.850E-07	4.870E-07	7.816E+02	7.855E+02	3.900E+00	7.200E-09	3.379E+00	3.161E-01	7.640E-01	1.228E-07	6.040E-08	2.900E-09	
168	53	65	1	0.000E+00	0.000E+00	7.640E-07	4.930E-07	7.752E+02	7.808E+02	5.600E+00	7.200E-09	3.350E+00	3.191E-01	7.640E-01	1.277E-07	6.200E-08	2.800E-09	
169	59	65	1	0.000E+00	0.000E+00	4.150E-07	4.920E-07	7.287E+02	7.420E+02	1.330E+01	2.110E-08	3.388E+00	3.068E-01	7.650E-01	7.280E-08	6.620E-08	8.600E-09	
