Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	16
Date	2025/03/03
Time	02:13:07

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
126	17	47	1	0.000E+00	0.000E+00	4.440E-07	5.090E-07	7.556E+02	7.576E+02	2.000E+00	7.400E-09	3.396E+00	2.986E-01	7.620E-01	7.550E-08	6.100E-08	2.900E-09	
127	23	47	1	0.000E+00	1.000E-08	4.580E-07	5.470E-07	7.462E+02	7.509E+02	4.700E+00	7.400E-09	3.369E+00	2.982E-01	7.620E-01	7.910E-08	7.000E-08	2.900E-09	
128	29	47	1	0.000E+00	0.000E+00	4.520E-07	5.260E-07	7.362E+02	7.429E+02	6.700E+00	7.700E-09	3.366E+00	2.996E-01	7.630E-01	7.830E-08	6.530E-08	2.800E-09	
129	35	47	1	0.000E+00	0.000E+00	5.680E-07	5.500E-07	7.359E+02	7.418E+02	5.900E+00	7.600E-09	3.323E+00	2.994E-01	7.630E-01	9.150E-08	7.170E-08	2.800E-09	
130	41	47	1	0.000E+00	0.000E+00	5.430E-07	5.640E-07	7.369E+02	7.433E+02	6.400E+00	7.800E-09	3.329E+00	2.986E-01	7.620E-01	8.500E-08	7.040E-08	3.000E-09	
131	47	47	1	0.000E+00	0.000E+00	4.650E-07	5.450E-07	7.373E+02	7.420E+02	4.700E+00	7.700E-09	3.295E+00	2.986E-01	7.620E-01	8.190E-08	6.680E-08	3.300E-09	
132	53	47	1	0.000E+00	1.000E-08	4.660E-07	7.760E-07	7.405E+02	7.449E+02	4.400E+00	7.900E-09	3.266E+00	2.981E-01	7.620E-01	8.030E-08	1.157E-07	3.300E-09	
133	59	47	1	0.000E+00	2.000E-08	4.480E-07	5.560E-07	7.383E+02	7.434E+02	5.100E+00	7.700E-09	3.265E+00	2.991E-01	7.620E-01	7.980E-08	6.970E-08	3.000E-09	
134	65	47	1	0.000E+00	0.000E+00	5.640E-07	5.410E-07	7.424E+02	7.476E+02	5.200E+00	7.700E-09	3.247E+00	2.983E-01	7.620E-01	8.950E-08	6.750E-08	3.200E-09	
135	71	47	1	0.000E+00	0.000E+00	4.560E-07	7.450E-07	7.487E+02	7.525E+02	3.800E+00	7.700E-09	3.252E+00	2.975E-01	7.620E-01	7.770E-08	1.004E-07	3.300E-09	
136	77	47	1	0.000E+00	0.000E+00	4.150E-07	6.530E-07	7.551E+02	7.570E+02	1.900E+00	7.600E-09	3.266E+00	2.961E-01	7.620E-01	7.020E-08	8.120E-08	3.400E-09	
137	83	47	1	0.000E+00	0.000E+00	3.970E-07	4.630E-07	7.555E+02	7.576E+02	2.100E+00	7.800E-09	3.318E+00	2.944E-01	7.630E-01	6.910E-08	5.660E-08	3.600E-09	
138	47	49	1	0.000E+00	0.000E+00	4.650E-07	5.390E-07	7.363E+02	7.419E+02	5.600E+00	7.500E-09	3.282E+00	2.993E-01	7.610E-01	8.150E-08	6.670E-08	3.000E-09	
139	47	51	1	0.000E+00	0.000E+00	4.760E-07	9.060E-07	7.420E+02	7.468E+02	4.800E+00	7.500E-09	3.323E+00	2.984E-01	7.620E-01	8.760E-08	1.101E-07	3.200E-09	
140	17	53	1	0.000E+00	0.000E+00	7.090E-07	5.210E-07	7.693E+02	7.712E+02	1.900E+00	7.000E-09	3.455E+00	3.013E-01	7.630E-01	9.860E-08	5.990E-08	2.800E-09	
141	23	53	1	0.000E+00	0.000E+00	4.360E-07	5.200E-07	7.622E+02	7.642E+02	2.000E+00	7.200E-09	3.406E+00	3.014E-01	7.630E-01	7.480E-08	6.380E-08	2.900E-09	
142	29	53	1	0.000E+00	0.000E+00	5.710E-07	5.030E-07	7.512E+02	7.555E+02	4.300E+00	7.500E-09	3.404E+00	3.020E-01	7.630E-01	1.038E-07	6.240E-08	2.800E-09	
143	35	53	1	0.000E+00	0.000E+00	4.380E-07	4.920E-07	7.481E+02	7.535E+02	5.400E+00	7.300E-09	3.357E+00	3.004E-01	7.620E-01	7.510E-08	6.080E-08	2.600E-09	
144	41	53	1	0.000E+00	0.000E+00	4.260E-07	5.490E-07	7.449E+02	7.510E+02	6.100E+00	7.400E-09	3.351E+00	3.004E-01	7.640E-01	7.610E-08	6.500E-08	2.800E-09	
145	47	53	1	0.000E+00	0.000E+00	4.470E-07	5.150E-07	7.421E+02	7.483E+02	6.200E+00	7.600E-09	3.320E+00	3.006E-01	7.620E-01	7.730E-08	6.180E-08	2.800E-09	
146	53	53	1	0.000E+00	0.000E+00	4.470E-07	5.520E-07	7.447E+02	7.512E+02	6.500E+00	7.300E-09	3.283E+00	3.016E-01	7.630E-01	7.760E-08	6.790E-08	2.800E-09	
147	59	53	1	0.000E+00	0.000E+00	5.060E-07	5.370E-07	7.499E+02	7.543E+02	4.400E+00	7.400E-09	3.273E+00	3.007E-01	7.630E-01	8.880E-08	6.580E-08	2.900E-09	
148	65	53	1	0.000E+00	0.000E+00	4.250E-07	5.190E-07	7.554E+02	7.589E+02	3.500E+00	7.500E-09	3.269E+00	3.011E-01	7.630E-01	7.450E-08	6.230E-08	3.000E-09	
149	71	53	1	0.000E+00	0.000E+00	4.140E-07	5.290E-07	7.621E+02	7.636E+02	1.500E+00	7.600E-09	3.263E+00	3.004E-01	7.620E-01	7.220E-08	6.190E-08	3.000E-09	
150	77	53	1	0.000E+00	0.000E+00	4.220E-07	4.840E-07	7.670E+02	7.688E+02	1.800E+00	7.400E-09	3.305E+00	3.003E-01	7.640E-01	7.330E-08	5.920E-08	3.300E-09	
151	83	53	6	0.000E+00	0.000E+00	3.950E-07	5.770E-07	5.964E+02										
152	47	55	1	0.000E+00	0.000E+00	4.700E-07	5.200E-07	7.477E+02	7.538E+02	6.100E+00	7.400E-09	3.312E+00	3.026E-01	7.620E-01	8.810E-08	6.030E-08	2.700E-09	
153	47	57	1	0.000E+00	0.000E+00	5.880E-07	5.270E-07	7.539E+02	7.594E+02	5.500E+00	7.200E-09	3.289E+00	3.050E-01	7.630E-01	9.440E-08	6.600E-08	2.700E-09	
154	23	59	1	0.000E+00	0.000E+00	4.350E-07	4.930E-07	7.792E+02	7.815E+02	2.300E+00	6.900E-09	3.397E+00	3.092E-01	7.630E-01	7.400E-08	5.830E-08	2.900E-09	
155	29	59	1	0.000E+00	0.000E+00	4.540E-07	4.650E-07	7.747E+02	7.766E+02	1.900E+00	7.000E-09	3.354E+00	3.069E-01	7.640E-01	7.170E-08	5.550E-08	3.000E-09	
156	35	59	1	0.000E+00	0.000E+00	4.510E-07	5.240E-07	7.685E+02	7.705E+02	2.000E+00	7.200E-09	3.316E+00	3.064E-01	7.620E-01	7.950E-08	6.390E-08	2.800E-09	
157	41	59	1	0.000E+00	0.000E+00	5.100E-07	7.540E-07	7.657E+02	7.685E+02	2.800E+00	7.100E-09	3.301E+00	3.067E-01	7.620E-01	8.210E-08	8.750E-08	2.900E-09	
158	47	59	1	0.000E+00	2.000E-08	4.670E-07	5.100E-07	7.626E+02	7.669E+02	4.300E+00	7.200E-09	3.287E+00	3.072E-01	7.620E-01	8.160E-08	6.240E-08	2.900E-09	
159	53	59	1	0.000E+00	1.000E-08	5.320E-07	5.100E-07	7.684E+02	7.705E+02	2.100E+00	7.300E-09	3.236E+00	3.066E-01	7.620E-01	8.650E-08	5.940E-08	2.900E-09	
160	59	59	1	0.000E+00	0.000E+00	5.150E-07	5.270E-07	7.694E+02	7.713E+02	1.900E+00	7.200E-09	3.245E+00	3.067E-01	7.620E-01	8.050E-08	6.740E-08	3.000E-09	
161	65	59	1	0.000E+00	0.000E+00	4.160E-07	5.880E-07	7.703E+02	7.718E+02	1.500E+00	7.400E-09	3.232E+00	3.044E-01	7.620E-01	7.250E-08	6.250E-08	2.900E-09	
162	71	59	1	0.000E+00	0.000E+00	4.730E-07	4.970E-07	7.766E+02	7.785E+02	1.900E+00	7.200E-09	3.303E+00	3.063E-01	7.640E-01	7.470E-08	6.160E-08	3.100E-09	
163	47	61	1	0.000E+00	0.000E+00	4.710E-07	5.300E-07	7.739E+02	7.759E+02	2.000E+00	7.100E-09	3.324E+00	3.083E-01	7.640E-01	7.990E-08	7.660E-08	2.800E-09	
164	47	63	1	0.000E+00	0.000E+00	4.770E-07	4.810E-07	7.819E+02	7.841E+02	2.200E+00	7.000E-09	3.345E+00	3.111E-01	7.640E-01	8.230E-08	5.740E-08	2.700E-09	
165	35	65	1	0.000E+00	0.000E+00	3.900E-07	4.700E-07	7.309E+02	7.428E+02	1.190E+01	2.390E-08	3.468E+00	3.004E-01	7.670E-01	6.670E-08	5.620E-08	1.040E-08	
166	41	65	1	0.000E+00	0.000E+00	6.450E-07	5.040E-07	7.740E+02	7.805E+02	6.500E+00	7.400E-09	3.447E+00	3.118E-01	7.650E-01	9.830E-08	5.810E-08	3.200E-09	
167	47	65	1	0.000E+00	0.000E+00	3.900E-07	4.550E-07	7.753E+02	7.819E+02	6.600E+00	7.500E-09	3.390E+00	3.133E-01	7.650E-01	6.940E-08	5.330E-08	3.100E-09	
168	53	65	1	0.000E+00	0.000E+00	4.490E-07	4.980E-07	7.737E+02	7.801E+02	6.400E+00	7.100E-09	3.359E+00	3.135E-01	7.640E-01	8.020E-08	5.770E-08	2.900E-09	
169	59	65	1	0.000E+00	0.000E+00	7.240E-07	5.010E-07	7.291E+02	7.410E+02	1.190E+01	2.870E-08	3.352E+00	3.004E-01	7.640E-01	1.092E-07	6.070E-08	1.190E-08	
