Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	1
Date	2025/03/03
Time	00:11:11

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
126	17	47	1	0.000E+00	0.000E+00	5.270E-07	6.450E-07	7.580E+02	7.662E+02	8.200E+00	6.800E-09	3.379E+00	3.041E-01	7.620E-01	8.990E-08	8.870E-08	2.800E-09	
127	23	47	1	0.000E+00	0.000E+00	5.010E-07	5.790E-07	7.421E+02	7.513E+02	9.200E+00	6.900E-09	3.357E+00	3.030E-01	7.620E-01	8.470E-08	7.910E-08	3.100E-09	
128	29	47	1	0.000E+00	1.000E-08	8.210E-07	5.440E-07	7.298E+02	7.402E+02	1.040E+01	7.000E-09	3.345E+00	3.041E-01	7.620E-01	1.536E-07	7.110E-08	2.900E-09	
129	35	47	1	0.000E+00	0.000E+00	4.610E-07	5.320E-07	7.320E+02	7.411E+02	9.100E+00	7.100E-09	3.312E+00	3.036E-01	7.620E-01	7.970E-08	6.960E-08	3.100E-09	
130	41	47	1	0.000E+00	0.000E+00	8.110E-07	5.470E-07	7.315E+02	7.416E+02	1.010E+01	7.100E-09	3.304E+00	3.030E-01	7.620E-01	1.279E-07	7.750E-08	3.000E-09	
131	47	47	1	0.000E+00	1.000E-08	4.760E-07	5.330E-07	7.339E+02	7.424E+02	8.500E+00	7.100E-09	3.272E+00	3.036E-01	7.620E-01	8.230E-08	7.050E-08	3.200E-09	
132	53	47	1	0.000E+00	0.000E+00	4.530E-07	5.360E-07	7.393E+02	7.478E+02	8.500E+00	7.100E-09	3.252E+00	3.043E-01	7.610E-01	7.940E-08	7.110E-08	3.200E-09	
133	59	47	1	0.000E+00	0.000E+00	4.930E-07	1.101E-06	7.324E+02	7.405E+02	8.100E+00	7.200E-09	3.233E+00	3.046E-01	7.620E-01	8.610E-08	1.488E-07	3.300E-09	
134	65	47	1	0.000E+00	1.000E-08	5.160E-07	6.660E-07	7.361E+02	7.452E+02	9.100E+00	7.300E-09	3.217E+00	3.049E-01	7.620E-01	9.030E-08	8.660E-08	3.200E-09	
135	71	47	1	0.000E+00	0.000E+00	6.160E-07	6.350E-07	7.404E+02	7.488E+02	8.400E+00	7.300E-09	3.212E+00	3.053E-01	7.620E-01	1.075E-07	8.440E-08	3.200E-09	
136	77	47	1	0.000E+00	0.000E+00	5.620E-07	1.036E-06	7.596E+02	7.658E+02	6.200E+00	7.100E-09	3.226E+00	3.048E-01	7.610E-01	9.830E-08	1.518E-07	3.100E-09	
137	83	47	1	0.000E+00	1.000E-08	5.580E-07	8.770E-07	7.737E+02	7.771E+02	3.400E+00	7.100E-09	3.281E+00	3.047E-01	7.630E-01	9.830E-08	1.256E-07	3.100E-09	
138	47	49	1	0.000E+00	0.000E+00	4.630E-07	5.280E-07	7.306E+02	7.393E+02	8.700E+00	7.100E-09	3.265E+00	3.050E-01	7.610E-01	8.110E-08	6.820E-08	3.000E-09	
139	47	51	1	0.000E+00	1.000E-08	4.830E-07	8.170E-07	7.381E+02	7.459E+02	7.800E+00	7.000E-09	3.291E+00	3.042E-01	7.620E-01	8.040E-08	1.089E-07	3.100E-09	
140	17	53	1	0.000E+00	0.000E+00	5.180E-07	6.150E-07	7.764E+02	7.822E+02	5.800E+00	6.900E-09	3.442E+00	3.090E-01	7.630E-01	9.060E-08	7.960E-08	2.900E-09	
141	23	53	1	0.000E+00	0.000E+00	5.320E-07	7.660E-07	7.571E+02	7.669E+02	9.800E+00	6.900E-09	3.390E+00	3.099E-01	7.640E-01	9.100E-08	1.062E-07	3.000E-09	
142	29	53	1	0.000E+00	0.000E+00	5.490E-07	5.900E-07	7.410E+02	7.519E+02	1.090E+01	7.000E-09	3.370E+00	3.073E-01	7.630E-01	9.870E-08	7.890E-08	3.000E-09	
143	35	53	1	0.000E+00	0.000E+00	4.920E-07	5.780E-07	7.379E+02	7.492E+02	1.130E+01	7.000E-09	3.337E+00	3.070E-01	7.620E-01	8.510E-08	7.430E-08	2.700E-09	
144	41	53	1	0.000E+00	0.000E+00	7.960E-07	5.910E-07	7.356E+02	7.452E+02	9.600E+00	7.100E-09	3.320E+00	3.062E-01	7.630E-01	1.340E-07	8.540E-08	2.800E-09	
145	47	53	1	0.000E+00	0.000E+00	4.930E-07	5.840E-07	7.362E+02	7.454E+02	9.200E+00	6.900E-09	3.293E+00	3.070E-01	7.620E-01	8.240E-08	7.280E-08	2.900E-09	
146	53	53	1	0.000E+00	0.000E+00	4.800E-07	9.340E-07	7.359E+02	7.459E+02	1.000E+01	7.000E-09	3.267E+00	3.087E-01	7.620E-01	8.350E-08	1.439E-07	2.900E-09	
147	59	53	1	0.000E+00	0.000E+00	5.000E-07	6.640E-07	7.405E+02	7.494E+02	8.900E+00	7.000E-09	3.250E+00	3.078E-01	7.620E-01	8.890E-08	8.520E-08	2.900E-09	
148	65	53	1	0.000E+00	0.000E+00	5.620E-07	6.730E-07	7.477E+02	7.566E+02	8.900E+00	6.900E-09	3.231E+00	3.101E-01	7.620E-01	9.850E-08	9.580E-08	3.000E-09	
149	71	53	1	0.000E+00	0.000E+00	5.530E-07	1.194E-06	7.633E+02	7.693E+02	6.000E+00	7.000E-09	3.236E+00	3.088E-01	7.620E-01	9.670E-08	1.619E-07	2.900E-09	
150	77	53	1	0.000E+00	1.000E-08	5.610E-07	6.580E-07	7.718E+02	7.782E+02	6.400E+00	7.000E-09	3.274E+00	3.114E-01	7.630E-01	9.970E-08	9.080E-08	2.800E-09	
151	83	53	1	0.000E+00	0.000E+00	5.560E-07	9.410E-07	7.441E+02	7.529E+02	8.800E+00	7.100E-09	3.428E+00	3.084E-01	7.660E-01	9.610E-08	1.240E-07	2.700E-09	
152	47	55	1	0.000E+00	0.000E+00	4.710E-07	5.510E-07	7.393E+02	7.498E+02	1.050E+01	7.000E-09	3.293E+00	3.086E-01	7.620E-01	8.180E-08	6.990E-08	2.900E-09	
153	47	57	1	0.000E+00	0.000E+00	5.520E-07	6.930E-07	7.411E+02	7.541E+02	1.300E+01	6.800E-09	3.289E+00	3.113E-01	7.620E-01	1.065E-07	8.870E-08	2.800E-09	
154	23	59	1	0.000E+00	0.000E+00	5.230E-07	6.940E-07	7.232E+02	7.547E+02	3.150E+01	6.500E-09	3.400E+00	3.182E-01	7.630E-01	9.230E-08	9.520E-08	2.700E-09	
155	29	59	1	0.000E+00	0.000E+00	5.440E-07	8.240E-07	7.536E+02	7.732E+02	1.960E+01	6.700E-09	3.367E+00	3.152E-01	7.620E-01	9.290E-08	1.150E-07	2.800E-09	
156	35	59	1	0.000E+00	0.000E+00	5.070E-07	7.380E-07	7.628E+02	7.704E+02	7.600E+00	6.800E-09	3.327E+00	3.142E-01	7.620E-01	9.070E-08	9.480E-08	3.000E-09	
157	41	59	1	0.000E+00	1.000E-08	4.950E-07	5.540E-07	7.529E+02	7.651E+02	1.220E+01	6.600E-09	3.306E+00	3.150E-01	7.630E-01	8.300E-08	7.170E-08	2.800E-09	
158	47	59	1	0.000E+00	0.000E+00	5.390E-07	5.670E-07	7.443E+02	7.602E+02	1.590E+01	6.700E-09	3.286E+00	3.155E-01	7.620E-01	9.170E-08	7.420E-08	2.900E-09	
159	53	59	1	0.000E+00	0.000E+00	5.130E-07	6.140E-07	7.639E+02	7.722E+02	8.300E+00	6.800E-09	3.234E+00	3.159E-01	7.620E-01	8.940E-08	8.540E-08	2.900E-09	
160	59	59	1	0.000E+00	0.000E+00	5.380E-07	6.570E-07	7.630E+02	7.699E+02	6.900E+00	6.900E-09	3.239E+00	3.170E-01	7.620E-01	9.400E-08	8.630E-08	2.800E-09	
161	65	59	1	0.000E+00	0.000E+00	6.110E-07	6.560E-07	7.795E+02	7.836E+02	4.100E+00	6.900E-09	3.216E+00	3.168E-01	7.620E-01	1.087E-07	9.020E-08	2.800E-09	
162	71	59	1	0.000E+00	0.000E+00	5.760E-07	6.600E-07	7.616E+02	7.702E+02	8.600E+00	6.900E-09	3.266E+00	3.192E-01	7.630E-01	1.030E-07	9.280E-08	2.900E-09	
163	47	61	1	0.000E+00	0.000E+00	5.290E-07	5.770E-07	7.682E+02	7.766E+02	8.400E+00	6.700E-09	3.303E+00	3.168E-01	7.630E-01	9.140E-08	7.620E-08	2.800E-09	
164	47	63	1	0.000E+00	0.000E+00	7.410E-07	6.840E-07	7.604E+02	7.805E+02	2.010E+01	6.800E-09	3.339E+00	3.204E-01	7.640E-01	1.269E-07	8.530E-08	2.800E-09	
165	35	65	1	0.000E+00	0.000E+00	4.800E-07	5.960E-07	7.429E+02	7.562E+02	1.330E+01	7.200E-09	3.504E+00	3.175E-01	7.670E-01	8.440E-08	8.060E-08	3.100E-09	
166	41	65	1	0.000E+00	0.000E+00	6.570E-07	8.840E-07	7.148E+02	7.465E+02	3.170E+01	7.100E-09	3.440E+00	3.221E-01	7.650E-01	1.050E-07	1.315E-07	3.000E-09	
167	47	65	9	0.000E+00	0.000E+00	5.430E-07	6.210E-07	6.909E+02	7.195E+02	2.860E+01	999.9							
168	53	65	6	0.000E+00	0.000E+00	5.830E-07	9.940E-07	6.514E+02										
169	59	65	1	0.000E+00	1.000E-08	5.950E-07	6.560E-07	7.081E+02	7.490E+02	4.090E+01	7.300E-09	3.372E+00	3.220E-01	7.660E-01	1.033E-07	9.410E-08	3.000E-09	
