Program name	ME58Y81_G0GC2AD.jtf
Lot number	FA53-5465-305A-250303@203
Wafer number	18
Date	2025/03/03
Time	02:29:46

No.U	X	Y	Bin	CONT	IGSS0	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS2
126	17	47	1	0.000E+00	0.000E+00	4.620E-07	5.590E-07	7.480E+02	7.502E+02	2.200E+00	7.800E-09	3.405E+00	2.913E-01	7.620E-01	7.900E-08	6.880E-08	3.300E-09	
127	23	47	1	0.000E+00	0.000E+00	5.890E-07	5.590E-07	7.468E+02	7.485E+02	1.700E+00	7.700E-09	3.374E+00	2.918E-01	7.620E-01	9.940E-08	7.250E-08	3.200E-09	
128	29	47	1	0.000E+00	0.000E+00	6.420E-07	5.430E-07	7.371E+02	7.422E+02	5.100E+00	7.500E-09	3.365E+00	2.936E-01	7.630E-01	1.118E-07	6.990E-08	3.100E-09	
129	35	47	1	0.000E+00	0.000E+00	5.190E-07	6.780E-07	7.348E+02	7.391E+02	4.300E+00	7.600E-09	3.328E+00	2.940E-01	7.620E-01	8.520E-08	8.650E-08	3.300E-09	
130	41	47	1	0.000E+00	2.000E-08	4.630E-07	5.190E-07	7.330E+02	7.389E+02	5.900E+00	7.500E-09	3.325E+00	2.942E-01	7.620E-01	8.000E-08	6.790E-08	3.000E-09	
131	47	47	1	0.000E+00	0.000E+00	6.240E-07	5.390E-07	7.328E+02	7.374E+02	4.600E+00	7.900E-09	3.294E+00	2.951E-01	7.620E-01	9.950E-08	7.000E-08	3.300E-09	
132	53	47	1	0.000E+00	0.000E+00	4.820E-07	5.580E-07	7.357E+02	7.402E+02	4.500E+00	7.800E-09	3.273E+00	2.948E-01	7.610E-01	8.450E-08	7.290E-08	3.200E-09	
133	59	47	1	0.000E+00	0.000E+00	7.400E-07	5.350E-07	7.331E+02	7.379E+02	4.800E+00	7.600E-09	3.257E+00	2.965E-01	7.620E-01	1.240E-07	6.910E-08	3.000E-09	
134	65	47	1	0.000E+00	1.000E-08	4.670E-07	7.720E-07	7.371E+02	7.426E+02	5.500E+00	7.600E-09	3.246E+00	2.958E-01	7.620E-01	8.350E-08	1.157E-07	3.000E-09	
135	71	47	1	0.000E+00	1.000E-08	4.610E-07	5.400E-07	7.417E+02	7.461E+02	4.400E+00	7.600E-09	3.256E+00	2.961E-01	7.620E-01	7.880E-08	6.720E-08	3.200E-09	
136	77	47	1	0.000E+00	0.000E+00	4.300E-07	4.860E-07	7.511E+02	7.529E+02	1.800E+00	7.400E-09	3.261E+00	2.953E-01	7.620E-01	7.740E-08	6.180E-08	3.100E-09	
137	83	47	1	0.000E+00	0.000E+00	3.960E-07	5.720E-07	7.537E+02	7.556E+02	1.900E+00	7.500E-09	3.326E+00	2.939E-01	7.630E-01	6.930E-08	7.220E-08	3.300E-09	
138	47	49	1	0.000E+00	0.000E+00	5.290E-07	5.700E-07	7.327E+02	7.376E+02	4.900E+00	7.700E-09	3.286E+00	2.959E-01	7.620E-01	1.065E-07	6.990E-08	3.200E-09	
139	47	51	1	0.000E+00	1.000E-08	4.960E-07	5.780E-07	7.384E+02	7.420E+02	3.600E+00	7.400E-09	3.317E+00	2.948E-01	7.620E-01	8.580E-08	7.820E-08	3.100E-09	
140	17	53	1	0.000E+00	1.000E-08	4.320E-07	6.030E-07	7.568E+02	7.585E+02	1.700E+00	7.700E-09	3.471E+00	2.935E-01	7.640E-01	7.580E-08	8.010E-08	3.400E-09	
141	23	53	1	0.000E+00	0.000E+00	5.000E-07	5.340E-07	7.572E+02	7.589E+02	1.700E+00	7.200E-09	3.414E+00	2.949E-01	7.630E-01	8.040E-08	6.870E-08	3.000E-09	
142	29	53	1	0.000E+00	0.000E+00	4.540E-07	6.340E-07	7.531E+02	7.553E+02	2.200E+00	7.300E-09	3.408E+00	2.955E-01	7.630E-01	8.000E-08	7.960E-08	3.100E-09	
143	35	53	1	0.000E+00	0.000E+00	4.480E-07	7.120E-07	7.462E+02	7.506E+02	4.400E+00	7.200E-09	3.365E+00	2.958E-01	7.630E-01	7.570E-08	9.090E-08	2.900E-09	
144	41	53	1	0.000E+00	0.000E+00	4.600E-07	5.490E-07	7.412E+02	7.469E+02	5.700E+00	7.300E-09	3.357E+00	2.970E-01	7.630E-01	7.940E-08	7.020E-08	2.900E-09	
145	47	53	1	0.000E+00	0.000E+00	4.790E-07	5.700E-07	7.394E+02	7.443E+02	4.900E+00	7.500E-09	3.322E+00	2.973E-01	7.630E-01	8.500E-08	7.170E-08	2.800E-09	
146	53	53	1	0.000E+00	0.000E+00	5.190E-07	5.730E-07	7.405E+02	7.466E+02	6.100E+00	7.200E-09	3.286E+00	2.983E-01	7.630E-01	8.600E-08	7.250E-08	2.900E-09	
147	59	53	1	0.000E+00	0.000E+00	5.570E-07	6.230E-07	7.437E+02	7.478E+02	4.100E+00	7.300E-09	3.283E+00	2.983E-01	7.630E-01	9.760E-08	7.890E-08	2.800E-09	
148	65	53	1	0.000E+00	1.000E-08	4.960E-07	5.380E-07	7.495E+02	7.534E+02	3.900E+00	7.300E-09	3.275E+00	2.996E-01	7.630E-01	8.390E-08	6.700E-08	3.100E-09	
149	71	53	13	0.000E+00	0.000E+00	1.566E-06	5.630E-07	7.577E+02	7.594E+02	1.700E+00	7.200E-09	3.282E+00	2.989E-01	7.630E-01	3.353E-07			
150	77	53	1	0.000E+00	1.000E-08	3.920E-07	5.610E-07	7.640E+02	7.658E+02	1.800E+00	7.100E-09	3.325E+00	3.000E-01	7.630E-01	6.870E-08	7.890E-08	2.800E-09	
151	83	53	6	0.000E+00	0.000E+00	4.210E-07	4.550E-07	6.379E+02										
152	47	55	1	0.000E+00	1.000E-08	4.650E-07	5.530E-07	7.454E+02	7.501E+02	4.700E+00	7.200E-09	3.323E+00	2.989E-01	7.630E-01	8.120E-08	6.770E-08	2.800E-09	
153	47	57	1	0.000E+00	0.000E+00	4.400E-07	6.630E-07	7.513E+02	7.561E+02	4.800E+00	7.300E-09	3.301E+00	3.022E-01	7.630E-01	7.720E-08	8.190E-08	2.800E-09	
154	23	59	1	0.000E+00	0.000E+00	4.300E-07	5.190E-07	7.773E+02	7.790E+02	1.700E+00	7.000E-09	3.399E+00	3.026E-01	7.640E-01	7.360E-08	6.380E-08	3.400E-09	
155	29	59	1	0.000E+00	0.000E+00	4.410E-07	4.780E-07	7.701E+02	7.718E+02	1.700E+00	6.900E-09	3.368E+00	3.019E-01	7.630E-01	7.340E-08	6.050E-08	2.900E-09	
156	35	59	1	0.000E+00	0.000E+00	4.290E-07	5.340E-07	7.655E+02	7.673E+02	1.800E+00	7.100E-09	3.318E+00	3.022E-01	7.620E-01	7.240E-08	6.260E-08	2.900E-09	
157	41	59	1	0.000E+00	1.000E-08	4.240E-07	4.890E-07	7.629E+02	7.652E+02	2.300E+00	7.100E-09	3.311E+00	3.036E-01	7.620E-01	7.150E-08	6.050E-08	2.900E-09	
158	47	59	1	0.000E+00	0.000E+00	6.710E-07	5.060E-07	7.588E+02	7.623E+02	3.500E+00	7.200E-09	3.297E+00	3.052E-01	7.630E-01	1.046E-07	6.270E-08	2.800E-09	
159	53	59	1	0.000E+00	0.000E+00	4.540E-07	7.860E-07	7.641E+02	7.661E+02	2.000E+00	7.100E-09	3.248E+00	3.047E-01	7.620E-01	7.840E-08	8.850E-08	2.800E-09	
160	59	59	1	0.000E+00	0.000E+00	4.580E-07	5.230E-07	7.644E+02	7.665E+02	2.100E+00	7.200E-09	3.250E+00	3.057E-01	7.620E-01	7.870E-08	6.390E-08	3.000E-09	
161	65	59	1	0.000E+00	0.000E+00	5.300E-07	5.030E-07	7.670E+02	7.686E+02	1.600E+00	7.000E-09	3.233E+00	3.051E-01	7.620E-01	8.200E-08	6.110E-08	2.800E-09	
162	71	59	1	0.000E+00	0.000E+00	4.000E-07	5.750E-07	7.714E+02	7.737E+02	2.300E+00	6.800E-09	3.306E+00	3.077E-01	7.640E-01	6.840E-08	7.560E-08	2.700E-09	
163	47	61	1	0.000E+00	0.000E+00	4.330E-07	5.060E-07	7.698E+02	7.718E+02	2.000E+00	7.000E-09	3.333E+00	3.069E-01	7.640E-01	7.510E-08	6.320E-08	2.700E-09	
164	47	63	1	0.000E+00	0.000E+00	4.020E-07	4.620E-07	7.779E+02	7.801E+02	2.200E+00	6.800E-09	3.361E+00	3.098E-01	7.640E-01	6.960E-08	5.630E-08	2.700E-09	
165	35	65	8	0.000E+00	0.000E+00	3.880E-07	4.740E-07	6.830E+02	7.375E+02	5.450E+01	999.9							
166	41	65	1	0.000E+00	0.000E+00	4.080E-07	4.730E-07	7.704E+02	7.773E+02	6.900E+00	7.200E-09	3.456E+00	3.113E-01	7.650E-01	7.290E-08	5.550E-08	3.000E-09	
167	47	65	1	0.000E+00	0.000E+00	5.840E-07	5.090E-07	7.655E+02	7.745E+02	9.000E+00	6.900E-09	3.405E+00	3.136E-01	7.640E-01	1.030E-07	6.280E-08	2.900E-09	
168	53	65	1	0.000E+00	0.000E+00	4.380E-07	4.970E-07	7.549E+02	7.658E+02	1.090E+01	7.100E-09	3.355E+00	3.165E-01	7.640E-01	7.810E-08	6.230E-08	2.800E-09	
169	59	65	1	0.000E+00	0.000E+00	4.730E-07	5.580E-07	7.363E+02	7.470E+02	1.070E+01	2.080E-08	3.381E+00	3.048E-01	7.640E-01	7.980E-08	8.160E-08	8.500E-09	
